tax_id,Order,Family,Genus,Binomial,RL2017
54457,Anura,Bufonidae,Adenomus,Adenomus dasi,CR
54458,Anura,Bufonidae,Adenomus,Adenomus kandianus,CR
54459,Anura,Bufonidae,Adenomus,Adenomus kelaartii,EN
54460,Anura,Bufonidae,Altiphrynoides,Altiphrynoides malcolmi,EN
54886,Anura,Bufonidae,Altiphrynoides,Altiphrynoides osgoodi,CR
54805,Anura,Bufonidae,Amazophrynella,Amazophrynella bokermanni,LC
54809,Anura,Bufonidae,Amazophrynella,Amazophrynella minuta,LC
54570,Anura,Bufonidae,Anaxyrus,Anaxyrus americanus,LC
54583,Anura,Bufonidae,Anaxyrus,Anaxyrus baxteri,EW
3179,Anura,Bufonidae,Anaxyrus,Anaxyrus boreas,LC
54599,Anura,Bufonidae,Anaxyrus,Anaxyrus californicus,EN
3180,Anura,Bufonidae,Anaxyrus,Anaxyrus canorus,EN
54612,Anura,Bufonidae,Anaxyrus,Anaxyrus cognatus,LC
54613,Anura,Bufonidae,Anaxyrus,Anaxyrus compactilis,LC
54626,Anura,Bufonidae,Anaxyrus,Anaxyrus debilis,LC
3169,Anura,Bufonidae,Anaxyrus,Anaxyrus exsul,VU
54640,Anura,Bufonidae,Anaxyrus,Anaxyrus fowleri,LC
54661,Anura,Bufonidae,Anaxyrus,Anaxyrus hemiophrys,LC
3170,Anura,Bufonidae,Anaxyrus,Anaxyrus houstonensis,EN
54680,Anura,Bufonidae,Anaxyrus,Anaxyrus kelloggi,LC
54708,Anura,Bufonidae,Anaxyrus,Anaxyrus mexicanus,NT
54709,Anura,Bufonidae,Anaxyrus,Anaxyrus microscaphus,LC
3181,Anura,Bufonidae,Anaxyrus,Anaxyrus nelsoni,EN
54739,Anura,Bufonidae,Anaxyrus,Anaxyrus punctatus,LC
54743,Anura,Bufonidae,Anaxyrus,Anaxyrus quercicus,LC
3173,Anura,Bufonidae,Anaxyrus,Anaxyrus retiformis,LC
54761,Anura,Bufonidae,Anaxyrus,Anaxyrus speciosus,LC
54777,Anura,Bufonidae,Anaxyrus,Anaxyrus terrestris,LC
54798,Anura,Bufonidae,Anaxyrus,Anaxyrus woodhousii,LC
54464,Anura,Bufonidae,Ansonia,Ansonia albomaculata,NT
135905,Anura,Bufonidae,Ansonia,Ansonia endauensis,DD
54466,Anura,Bufonidae,Ansonia,Ansonia fuliginea,VU
54467,Anura,Bufonidae,Ansonia,Ansonia glandulosa,DD
54468,Anura,Bufonidae,Ansonia,Ansonia guibei,EN
54469,Anura,Bufonidae,Ansonia,Ansonia hanitschi,NT
54470,Anura,Bufonidae,Ansonia,Ansonia inthanon,LC
158637,Anura,Bufonidae,Ansonia,Ansonia jeetsukumarani,DD
135840,Anura,Bufonidae,Ansonia,Ansonia kraensis,LC
54471,Anura,Bufonidae,Ansonia,Ansonia latidisca,EN
158636,Anura,Bufonidae,Ansonia,Ansonia latiffi,DD
135841,Anura,Bufonidae,Ansonia,Ansonia latirostra,DD
164781,Anura,Bufonidae,Ansonia,Ansonia leptopus,NT
54473,Anura,Bufonidae,Ansonia,Ansonia longidigita,NT
54474,Anura,Bufonidae,Ansonia,Ansonia malayana,LC
54475,Anura,Bufonidae,Ansonia,Ansonia mcgregori,VU
54476,Anura,Bufonidae,Ansonia,Ansonia minuta,NT
54477,Anura,Bufonidae,Ansonia,Ansonia muelleri,VU
164782,Anura,Bufonidae,Ansonia,Ansonia penangensis,VU
54480,Anura,Bufonidae,Ansonia,Ansonia platysoma,EN
54482,Anura,Bufonidae,Ansonia,Ansonia siamensis,VU
54483,Anura,Bufonidae,Ansonia,Ansonia spinulifer,NT
42859157,Anura,Bufonidae,Ansonia,Ansonia thinthinae,EN
54484,Anura,Bufonidae,Ansonia,Ansonia tiomanica,VU
54485,Anura,Bufonidae,Ansonia,Ansonia torrentis,VU
54487,Anura,Bufonidae,Atelopus,Atelopus andinus,CR
54488,Anura,Bufonidae,Atelopus,Atelopus angelito,CR
18435521,Anura,Bufonidae,Atelopus,Atelopus ardila,CR
54489,Anura,Bufonidae,Atelopus,Atelopus arsyecue,CR
54490,Anura,Bufonidae,Atelopus,Atelopus arthuri,CR
54491,Anura,Bufonidae,Atelopus,Atelopus balios,CR
54492,Anura,Bufonidae,Atelopus,Atelopus bomolochos,CR
54493,Anura,Bufonidae,Atelopus,Atelopus boulengeri,CR
54494,Anura,Bufonidae,Atelopus,Atelopus carauta,DD
54495,Anura,Bufonidae,Atelopus,Atelopus carbonerensis,CR
54496,Anura,Bufonidae,Atelopus,Atelopus carrikeri,EN
54497,Anura,Bufonidae,Atelopus,Atelopus certus,EN
54498,Anura,Bufonidae,Atelopus,Atelopus chiriquiensis,CR
186064,Anura,Bufonidae,Atelopus,Atelopus chirripoensis,CR
54499,Anura,Bufonidae,Atelopus,Atelopus chocoensis,CR
54500,Anura,Bufonidae,Atelopus,Atelopus chrysocorallus,CR
54501,Anura,Bufonidae,Atelopus,Atelopus coynei,CR
54502,Anura,Bufonidae,Atelopus,Atelopus cruciger,CR
54503,Anura,Bufonidae,Atelopus,Atelopus dimorphus,EN
81646342,Anura,Bufonidae,Atelopus,Atelopus ebenoides,CR
54505,Anura,Bufonidae,Atelopus,Atelopus elegans,CR
136162,Anura,Bufonidae,Atelopus,Atelopus epikeisthos,CR
54506,Anura,Bufonidae,Atelopus,Atelopus erythropus,CR
54507,Anura,Bufonidae,Atelopus,Atelopus eusebianus,CR
158466,Anura,Bufonidae,Atelopus,Atelopus eusebiodiazi,CR
54508,Anura,Bufonidae,Atelopus,Atelopus exiguus,CR
54509,Anura,Bufonidae,Atelopus,Atelopus famelicus,CR
54510,Anura,Bufonidae,Atelopus,Atelopus farci,CR
54511,Anura,Bufonidae,Atelopus,Atelopus flavescens,VU
54512,Anura,Bufonidae,Atelopus,Atelopus franciscus,VU
54513,Anura,Bufonidae,Atelopus,Atelopus galactogaster,DD
18435526,Anura,Bufonidae,Atelopus,Atelopus gigas,CR
54514,Anura,Bufonidae,Atelopus,Atelopus glyphus,CR
54515,Anura,Bufonidae,Atelopus,Atelopus guanujo,CR
54516,Anura,Bufonidae,Atelopus,Atelopus guitarraensis,DD
54517,Anura,Bufonidae,Atelopus,Atelopus halihelos,CR
54518,Anura,Bufonidae,Atelopus,Atelopus ignescens,EX
54519,Anura,Bufonidae,Atelopus,Atelopus laetissimus,EN
54520,Anura,Bufonidae,Atelopus,Atelopus limosus,EN
21567301,Anura,Bufonidae,Atelopus,Atelopus loettersi,NT
54521,Anura,Bufonidae,Atelopus,Atelopus longibrachius,EN
54522,Anura,Bufonidae,Atelopus,Atelopus longirostris,EX
54523,Anura,Bufonidae,Atelopus,Atelopus lozanoi,EN
54524,Anura,Bufonidae,Atelopus,Atelopus lynchi,CR
54525,Anura,Bufonidae,Atelopus,Atelopus mandingues,DD
81646204,Anura,Bufonidae,Atelopus,Atelopus marinkellei,EN
54526,Anura,Bufonidae,Atelopus,Atelopus mindoensis,CR
54527,Anura,Bufonidae,Atelopus,Atelopus minutulus,CR
136033,Anura,Bufonidae,Atelopus,Atelopus mittermeieri,EN
54528,Anura,Bufonidae,Atelopus,Atelopus monohernandezii,CR
54529,Anura,Bufonidae,Atelopus,Atelopus mucubajiensis,CR
54530,Anura,Bufonidae,Atelopus,Atelopus muisca,EN
54531,Anura,Bufonidae,Atelopus,Atelopus nahumae,EN
54532,Anura,Bufonidae,Atelopus,Atelopus nanay,CR
54533,Anura,Bufonidae,Atelopus,Atelopus nepiozomus,CR
54534,Anura,Bufonidae,Atelopus,Atelopus nicefori,CR
21567292,Anura,Bufonidae,Atelopus,Atelopus nocturnus,CR
136173,Anura,Bufonidae,Atelopus,Atelopus onorei,CR
18435530,Anura,Bufonidae,Atelopus,Atelopus orcesi,CR
158545,Anura,Bufonidae,Atelopus,Atelopus oxapampae,EN
54535,Anura,Bufonidae,Atelopus,Atelopus oxyrhynchus,CR
54536,Anura,Bufonidae,Atelopus,Atelopus pachydermus,CR
54537,Anura,Bufonidae,Atelopus,Atelopus palmatus,DD
18435537,Anura,Bufonidae,Atelopus,Atelopus pastuso,CR
158467,Anura,Bufonidae,Atelopus,Atelopus patazensis,CR
54538,Anura,Bufonidae,Atelopus,Atelopus pedimarmoratus,CR
54539,Anura,Bufonidae,Atelopus,Atelopus peruensis,CR
136038,Anura,Bufonidae,Atelopus,Atelopus petersi,CR
54540,Anura,Bufonidae,Atelopus,Atelopus petriruizi,CR
54541,Anura,Bufonidae,Atelopus,Atelopus pictiventris,CR
54542,Anura,Bufonidae,Atelopus,Atelopus pinangoi,CR
54543,Anura,Bufonidae,Atelopus,Atelopus planispina,CR
18435550,Anura,Bufonidae,Atelopus,Atelopus podocarpus,CR
54544,Anura,Bufonidae,Atelopus,Atelopus pulcher,CR
135890,Anura,Bufonidae,Atelopus,Atelopus pyrodactylus,CR
54545,Anura,Bufonidae,Atelopus,Atelopus quimbaya,CR
54546,Anura,Bufonidae,Atelopus,Atelopus reticulatus,CR
54547,Anura,Bufonidae,Atelopus,Atelopus sanjosei,DD
54548,Anura,Bufonidae,Atelopus,Atelopus seminiferus,CR
54549,Anura,Bufonidae,Atelopus,Atelopus senex,CR
54550,Anura,Bufonidae,Atelopus,Atelopus sernai,CR
54551,Anura,Bufonidae,Atelopus,Atelopus simulatus,CR
54552,Anura,Bufonidae,Atelopus,Atelopus siranus,DD
54553,Anura,Bufonidae,Atelopus,Atelopus sonsonensis,CR
54554,Anura,Bufonidae,Atelopus,Atelopus sorianoi,CR
54555,Anura,Bufonidae,Atelopus,Atelopus spumarius,VU
54556,Anura,Bufonidae,Atelopus,Atelopus spurrelli,NT
54557,Anura,Bufonidae,Atelopus,Atelopus subornatus,CR
54558,Anura,Bufonidae,Atelopus,Atelopus tamaense,CR
54559,Anura,Bufonidae,Atelopus,Atelopus tricolor,VU
54560,Anura,Bufonidae,Atelopus,Atelopus varius,CR
54561,Anura,Bufonidae,Atelopus,Atelopus vogli,EX
54562,Anura,Bufonidae,Atelopus,Atelopus walkeri,DD
54563,Anura,Bufonidae,Atelopus,Atelopus zeteki,CR
54594,Anura,Bufonidae,Barbarophryne,Barbarophryne brongersmai,NT
54566,Anura,Bufonidae,Bufo,Bufo ailaoanus,DD
54572,Anura,Bufonidae,Bufo,Bufo andrewsi,LC
54580,Anura,Bufonidae,Bufo,Bufo aspinius,DD
54582,Anura,Bufonidae,Bufo,Bufo bankorensis,LC
54596,Anura,Bufonidae,Bufo,Bufo bufo,LC
54622,Anura,Bufonidae,Bufo,Bufo cryptotympanicus,NT
190987,Anura,Bufonidae,Bufo,Bufo eichwaldi,VU
54647,Anura,Bufonidae,Bufo,Bufo gargarizans,LC
54673,Anura,Bufonidae,Bufo,Bufo japonicus,LC
54677,Anura,Bufonidae,Bufo,Bufo kabischi,DD
54711,Anura,Bufonidae,Bufo,Bufo minshanicus,LC
54722,Anura,Bufonidae,Bufo,Bufo pageoti,NT
54766,Anura,Bufonidae,Bufo,Bufo stejnegeri,LC
54778,Anura,Bufonidae,Bufo,Bufo tibetanus,LC
54781,Anura,Bufonidae,Bufo,Bufo torrenticola,LC
54782,Anura,Bufonidae,Bufo,Bufo tuberculatus,NT
39421,Anura,Bufonidae,Bufo,Bufo verrucosissimus,NT
54797,Anura,Bufonidae,Bufo,Bufo wolongensis,DD
54800,Anura,Bufonidae,Bufoides,Bufoides meghalayanus,EN
153567,Anura,Bufonidae,Bufotes,Bufotes balearicus,LC
153568,Anura,Bufonidae,Bufotes,Bufotes boulengeri,LC
54687,Anura,Bufonidae,Bufotes,Bufotes latastii,LC
54697,Anura,Bufonidae,Bufotes,Bufotes luristanicus,LC
54718,Anura,Bufonidae,Bufotes,Bufotes oblongus,LC
54738,Anura,Bufonidae,Bufotes,Bufotes pseudoraddei,LC
153569,Anura,Bufonidae,Bufotes,Bufotes siculus,LC
54772,Anura,Bufonidae,Bufotes,Bufotes surdus,LC
153570,Anura,Bufonidae,Bufotes,Bufotes turanensis,LC
153571,Anura,Bufonidae,Bufotes,Bufotes variabilis,DD
155333,Anura,Bufonidae,Bufotes,Bufotes viridis,LC
135857,Anura,Bufonidae,Bufotes,Bufotes zamdaensis,DD
164778,Anura,Bufonidae,Bufotes,Bufotes zugmayeri,LC
112716175,Anura,Bufonidae,Capensibufo,Capensibufo deceptus,DD
112716189,Anura,Bufonidae,Capensibufo,Capensibufo magistratus,DD
112716154,Anura,Bufonidae,Capensibufo,Capensibufo rosei,CR
112716203,Anura,Bufonidae,Capensibufo,Capensibufo selenophos,DD
54801,Anura,Bufonidae,Capensibufo,Capensibufo tradouwi,LC
54802,Anura,Bufonidae,Churamiti,Churamiti maridadi,CR
54804,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus berthalutzae,LC
54806,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus brevipollicatus,LC
54807,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus carvalhoi,EN
158476,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus krausae,DD
54808,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus leucomystax,LC
54880,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus proboscideus,DD
54810,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus stawiarskyi,DD
54811,Anura,Bufonidae,Didynamipus,Didynamipus sjostedti,VU
54581,Anura,Bufonidae,Duttaphrynus,Duttaphrynus atukoralei,LC
54584,Anura,Bufonidae,Duttaphrynus,Duttaphrynus beddomii,EN
54593,Anura,Bufonidae,Duttaphrynus,Duttaphrynus brevirostris,DD
54620,Anura,Bufonidae,Duttaphrynus,Duttaphrynus crocus,DD
54627,Anura,Bufonidae,Duttaphrynus,Duttaphrynus dhufarensis,LC
54662,Anura,Bufonidae,Duttaphrynus,Duttaphrynus himalayanus,LC
54665,Anura,Bufonidae,Duttaphrynus,Duttaphrynus hololius,DD
54683,Anura,Bufonidae,Duttaphrynus,Duttaphrynus kotagamai,EN
54707,Anura,Bufonidae,Duttaphrynus,Duttaphrynus melanostictus,LC
54710,Anura,Bufonidae,Duttaphrynus,Duttaphrynus microtympanum,VU
54716,Anura,Bufonidae,Duttaphrynus,Duttaphrynus noellerti,EN
54721,Anura,Bufonidae,Duttaphrynus,Duttaphrynus olivaceus,LC
54725,Anura,Bufonidae,Duttaphrynus,Duttaphrynus parietalis,NT
54753,Anura,Bufonidae,Duttaphrynus,Duttaphrynus scaber,LC
54758,Anura,Bufonidae,Duttaphrynus,Duttaphrynus scorteccii,VU
54759,Anura,Bufonidae,Duttaphrynus,Duttaphrynus silentvalleyensis,DD
54768,Anura,Bufonidae,Duttaphrynus,Duttaphrynus stomaticus,LC
54769,Anura,Bufonidae,Duttaphrynus,Duttaphrynus stuarti,DD
54770,Anura,Bufonidae,Duttaphrynus,Duttaphrynus sumatranus,CR
54788,Anura,Bufonidae,Duttaphrynus,Duttaphrynus valhallae,DD
54598,Anura,Bufonidae,Epidalea,Epidalea calamita,LC
135859,Anura,Bufonidae,Frostius,Frostius erythrophthalmus,DD
54812,Anura,Bufonidae,Frostius,Frostius pernambucensis,LC
54478,Anura,Bufonidae,Ghatophryne,Ghatophryne ornata,EN
54481,Anura,Bufonidae,Ghatophryne,Ghatophryne rubigina,VU
54567,Anura,Bufonidae,Incilius,Incilius alvarius,LC
61750,Anura,Bufonidae,Incilius,Incilius aucoinae,LC
54591,Anura,Bufonidae,Incilius,Incilius bocourti,LC
54601,Anura,Bufonidae,Incilius,Incilius campbelli,NT
54602,Anura,Bufonidae,Incilius,Incilius canaliferus,LC
54605,Anura,Bufonidae,Incilius,Incilius cavifrons,EN
136078,Anura,Bufonidae,Incilius,Incilius chompipe,VU
54611,Anura,Bufonidae,Incilius,Incilius coccifer,LC
54614,Anura,Bufonidae,Incilius,Incilius coniferus,LC
54617,Anura,Bufonidae,Incilius,Incilius cristatus,CR
61751,Anura,Bufonidae,Incilius,Incilius cycladen,VU
54803,Anura,Bufonidae,Incilius,Incilius epioticus,LC
54635,Anura,Bufonidae,Incilius,Incilius fastidiosus,CR
54650,Anura,Bufonidae,Incilius,Incilius gemmifer,EN
135768,Anura,Bufonidae,Incilius,Incilius guanacaste,DD
54664,Anura,Bufonidae,Incilius,Incilius holdridgei,CR
54667,Anura,Bufonidae,Incilius,Incilius ibarrai,EN
54690,Anura,Bufonidae,Incilius,Incilius leucomyos,EN
54695,Anura,Bufonidae,Incilius,Incilius luetkenii,LC
54698,Anura,Bufonidae,Incilius,Incilius macrocristatus,VU
54702,Anura,Bufonidae,Incilius,Incilius marmoreus,LC
54704,Anura,Bufonidae,Incilius,Incilius mazatlanensis,LC
54705,Anura,Bufonidae,Incilius,Incilius melanochlorus,LC
54714,Anura,Bufonidae,Incilius,Incilius nebulifer,LC
54719,Anura,Bufonidae,Incilius,Incilius occidentalis,LC
3172,Anura,Bufonidae,Incilius,Incilius periglenes,EX
54730,Anura,Bufonidae,Incilius,Incilius peripatetes,CR
54731,Anura,Bufonidae,Incilius,Incilius perplexus,EN
61755,Anura,Bufonidae,Incilius,Incilius pisinnus,DD
61757,Anura,Bufonidae,Incilius,Incilius porteri,DD
61758,Anura,Bufonidae,Incilius,Incilius signifer,LC
54762,Anura,Bufonidae,Incilius,Incilius spiculatus,EN
54773,Anura,Bufonidae,Incilius,Incilius tacanensis,EN
54785,Anura,Bufonidae,Incilius,Incilius tutelarius,EN
54789,Anura,Bufonidae,Incilius,Incilius valliceps,LC
54588,Anura,Bufonidae,Ingerophrynus,Ingerophrynus biporcatus,LC
54606,Anura,Bufonidae,Ingerophrynus,Ingerophrynus celebensis,LC
54610,Anura,Bufonidae,Ingerophrynus,Ingerophrynus claviger,EN
54629,Anura,Bufonidae,Ingerophrynus,Ingerophrynus divergens,LC
54645,Anura,Bufonidae,Ingerophrynus,Ingerophrynus galeatus,LC
135802,Anura,Bufonidae,Ingerophrynus,Ingerophrynus gollum,DD
54685,Anura,Bufonidae,Ingerophrynus,Ingerophrynus kumquat,EN
54699,Anura,Bufonidae,Ingerophrynus,Ingerophrynus macrotis,LC
54727,Anura,Bufonidae,Ingerophrynus,Ingerophrynus parvus,LC
54734,Anura,Bufonidae,Ingerophrynus,Ingerophrynus philippinicus,LC
54741,Anura,Bufonidae,Ingerophrynus,Ingerophrynus quadriporcatus,LC
54813,Anura,Bufonidae,Laurentophryne,Laurentophryne parkeri,DD
54814,Anura,Bufonidae,Leptophryne,Leptophryne borbonica,LC
54815,Anura,Bufonidae,Leptophryne,Leptophryne cruentata,CR
135993,Anura,Bufonidae,Melanophryniscus,Melanophryniscus admirabilis,CR
158544,Anura,Bufonidae,Melanophryniscus,Melanophryniscus alipioi,DD
54816,Anura,Bufonidae,Melanophryniscus,Melanophryniscus atroluteus,LC
54817,Anura,Bufonidae,Melanophryniscus,Melanophryniscus cambaraensis,DD
54818,Anura,Bufonidae,Melanophryniscus,Melanophryniscus cupreuscapularis,NT
54819,Anura,Bufonidae,Melanophryniscus,Melanophryniscus devincenzii,EN
54820,Anura,Bufonidae,Melanophryniscus,Melanophryniscus dorsalis,VU
54821,Anura,Bufonidae,Melanophryniscus,Melanophryniscus fulvoguttatus,LC
54822,Anura,Bufonidae,Melanophryniscus,Melanophryniscus klappenbachi,LC
61759,Anura,Bufonidae,Melanophryniscus,Melanophryniscus krauczuki,DD
158610,Anura,Bufonidae,Melanophryniscus,Melanophryniscus langonei,CR
54823,Anura,Bufonidae,Melanophryniscus,Melanophryniscus macrogranulosus,VU
54824,Anura,Bufonidae,Melanophryniscus,Melanophryniscus montevidensis,VU
25954,Anura,Bufonidae,Melanophryniscus,Melanophryniscus moreirae,NT
54825,Anura,Bufonidae,Melanophryniscus,Melanophryniscus orejasmirandai,VU
54826,Anura,Bufonidae,Melanophryniscus,Melanophryniscus pachyrhynus,DD
46086107,Anura,Bufonidae,Melanophryniscus,Melanophryniscus peritus,CR
54827,Anura,Bufonidae,Melanophryniscus,Melanophryniscus rubriventris,LC
54828,Anura,Bufonidae,Melanophryniscus,Melanophryniscus sanmartini,NT
54829,Anura,Bufonidae,Melanophryniscus,Melanophryniscus simplex,DD
54830,Anura,Bufonidae,Melanophryniscus,Melanophryniscus spectabilis,DD
54831,Anura,Bufonidae,Melanophryniscus,Melanophryniscus stelzneri,LC
54832,Anura,Bufonidae,Melanophryniscus,Melanophryniscus tumifrons,LC
54887,Anura,Bufonidae,Mertensophryne,Mertensophryne anotis,EN
54888,Anura,Bufonidae,Mertensophryne,Mertensophryne howelli,EN
54692,Anura,Bufonidae,Mertensophryne,Mertensophryne lindneri,LC
54694,Anura,Bufonidae,Mertensophryne,Mertensophryne lonnbergi,VU
54889,Anura,Bufonidae,Mertensophryne,Mertensophryne loveridgei,LC
54706,Anura,Bufonidae,Mertensophryne,Mertensophryne melanopleura,LC
54833,Anura,Bufonidae,Mertensophryne,Mertensophryne micranotis,LC
54712,Anura,Bufonidae,Mertensophryne,Mertensophryne mocquardi,DD
136044,Anura,Bufonidae,Mertensophryne,Mertensophryne nairobiensis,DD
54717,Anura,Bufonidae,Mertensophryne,Mertensophryne nyikae,NT
54754,Anura,Bufonidae,Mertensophryne,Mertensophryne schmidti,DD
54775,Anura,Bufonidae,Mertensophryne,Mertensophryne taitana,LC
54890,Anura,Bufonidae,Mertensophryne,Mertensophryne usambarae,CR
54787,Anura,Bufonidae,Mertensophryne,Mertensophryne uzunguensis,VU
54834,Anura,Bufonidae,Metaphryniscus,Metaphryniscus sosai,VU
61749,Anura,Bufonidae,Nannophryne,Nannophryne apolobambica,DD
54615,Anura,Bufonidae,Nannophryne,Nannophryne cophotis,LC
54616,Anura,Bufonidae,Nannophryne,Nannophryne corynetes,VU
54790,Anura,Bufonidae,Nannophryne,Nannophryne variegata,LC
54835,Anura,Bufonidae,Nectophryne,Nectophryne afra,LC
54836,Anura,Bufonidae,Nectophryne,Nectophryne batesii,LC
54837,Anura,Bufonidae,Nectophrynoides,Nectophrynoides asperginis,EW
54838,Anura,Bufonidae,Nectophrynoides,Nectophrynoides cryptus,EN
54839,Anura,Bufonidae,Nectophrynoides,Nectophrynoides frontierei,DD
54840,Anura,Bufonidae,Nectophrynoides,Nectophrynoides laevis,DD
136057,Anura,Bufonidae,Nectophrynoides,Nectophrynoides laticeps,CR
54841,Anura,Bufonidae,Nectophrynoides,Nectophrynoides minutus,EN
136007,Anura,Bufonidae,Nectophrynoides,Nectophrynoides paulae,CR
54842,Anura,Bufonidae,Nectophrynoides,Nectophrynoides poyntoni,CR
54843,Anura,Bufonidae,Nectophrynoides,Nectophrynoides pseudotornieri,CR
54844,Anura,Bufonidae,Nectophrynoides,Nectophrynoides tornieri,LC
54845,Anura,Bufonidae,Nectophrynoides,Nectophrynoides vestergaardi,EN
54846,Anura,Bufonidae,Nectophrynoides,Nectophrynoides viviparus,LC
54847,Anura,Bufonidae,Nectophrynoides,Nectophrynoides wendyae,CR
16793075,Anura,Bufonidae,Nimbaphrynoides,Nimbaphrynoides occidentalis,CR
54849,Anura,Bufonidae,Oreophrynella,Oreophrynella cryptica,VU
136171,Anura,Bufonidae,Oreophrynella,Oreophrynella dendronastes,DD
54850,Anura,Bufonidae,Oreophrynella,Oreophrynella huberi,VU
54851,Anura,Bufonidae,Oreophrynella,Oreophrynella macconnelli,VU
54852,Anura,Bufonidae,Oreophrynella,Oreophrynella nigra,VU
54853,Anura,Bufonidae,Oreophrynella,Oreophrynella quelchii,VU
54854,Anura,Bufonidae,Oreophrynella,Oreophrynella vasquezi,VU
61760,Anura,Bufonidae,Oreophrynella,Oreophrynella weiassipuensis,DD
54855,Anura,Bufonidae,Osornophryne,Osornophryne antisana,EN
54856,Anura,Bufonidae,Osornophryne,Osornophryne bufoniformis,NT
199853,Anura,Bufonidae,Osornophryne,Osornophryne cofanorum,LC
54857,Anura,Bufonidae,Osornophryne,Osornophryne guacamayo,EN
54858,Anura,Bufonidae,Osornophryne,Osornophryne percrassa,VU
18435557,Anura,Bufonidae,Osornophryne,Osornophryne puruanta,EN
54859,Anura,Bufonidae,Osornophryne,Osornophryne sumacoensis,VU
54860,Anura,Bufonidae,Osornophryne,Osornophryne talipes,EN
54872,Anura,Bufonidae,Parapelophryne,Parapelophryne scalpta,EN
16469,Anura,Bufonidae,Pedostibes,Pedostibes kempi,DD
54864,Anura,Bufonidae,Pedostibes,Pedostibes rugosus,NT
16470,Anura,Bufonidae,Pedostibes,Pedostibes tuberculosus,EN
29588,Anura,Bufonidae,Pelophryne,Pelophryne albotaeniata,EN
54865,Anura,Bufonidae,Pelophryne,Pelophryne api,EN
54866,Anura,Bufonidae,Pelophryne,Pelophryne brevipes,LC
54867,Anura,Bufonidae,Pelophryne,Pelophryne guentheri,VU
54868,Anura,Bufonidae,Pelophryne,Pelophryne lighti,VU
159223,Anura,Bufonidae,Pelophryne,Pelophryne linanitensis,CR
54870,Anura,Bufonidae,Pelophryne,Pelophryne misera,VU
159222,Anura,Bufonidae,Pelophryne,Pelophryne murudensis,CR
54871,Anura,Bufonidae,Pelophryne,Pelophryne rhopophilia,VU
54873,Anura,Bufonidae,Pelophryne,Pelophryne signata,NT
54604,Anura,Bufonidae,Peltophryne,Peltophryne cataulaciceps,EN
54634,Anura,Bufonidae,Peltophryne,Peltophryne empusa,VU
135861,Anura,Bufonidae,Peltophryne,Peltophryne florentinoi,CR
54639,Anura,Bufonidae,Peltophryne,Peltophryne fluviatica,CR
54641,Anura,Bufonidae,Peltophryne,Peltophryne fracta,EN
54644,Anura,Bufonidae,Peltophryne,Peltophryne fustiger,LC
54656,Anura,Bufonidae,Peltophryne,Peltophryne guentheri,VU
54657,Anura,Bufonidae,Peltophryne,Peltophryne gundlachi,VU
54345,Anura,Bufonidae,Peltophryne,Peltophryne lemur,CR
54693,Anura,Bufonidae,Peltophryne,Peltophryne longinasus,EN
54728,Anura,Bufonidae,Peltophryne,Peltophryne peltocephala,LC
54776,Anura,Bufonidae,Peltophryne,Peltophryne taladai,VU
54579,Anura,Bufonidae,Phrynoidis,Phrynoidis asper,LC
54676,Anura,Bufonidae,Phrynoidis,Phrynoidis juxtaspera,LC
54586,Anura,Bufonidae,Poyntonophrynus,Poyntonophrynus beiranus,LC
