tax_id,Order,MSWFamilyLatin,Scientific,MSW3_ID,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,Diet.Source,Diet.Certainty,ForStrat.Value,ForStrat.Certainty,ForStrat.Comment,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Activity.Source,Activity.Certainty,BodyMass.Value,BodyMass.Source,BodyMass.SpecLevel
1676,Cetartiodactyla,Bovidae,Antidorcas marsupialis,5128,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,31500,Ref_117,1
1677,Cetartiodactyla,Antilocapridae,Antilocapra americana,5332,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,46082.92,Ref_117,1
1681,Cetartiodactyla,Bovidae,Antilope cervicapra,5129,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,37500,Ref_117,1
1789,Chiroptera,Vespertilionidae,Bauerus dubiaquercus,4590,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,22.22,Ref_58,1
1790,Chiroptera,Vespertilionidae,Antrozous pallidus,4589,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,20.8,Ref_117,1
1793,Carnivora,Mustelidae,Aonyx capensis,5013,80,0,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,18999.84,Ref_117,1
1802,Primates,Aotidae,Aotus miconax,638,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,800,Ref_117,1
1808,Primates,Aotidae,Aotus lemurinus,641,20,0,0,0,10,0,20,10,20,20,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,872.99,Ref_117,1
1869,Rodentia,Aplodontiidae,Aplodontia rufa,845,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,1003.99,Ref_117,1
1888,Rodentia,Muridae,Apodemus agrarius,2231,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,23.3,Ref_117,1
1890,Rodentia,Muridae,Apodemus chevrieri,2234,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,32.9,Ref_117,1
1891,Rodentia,Muridae,Apodemus draco,2235,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,22.25,Ref_117,1
1892,Rodentia,Muridae,Apodemus flavicollis,2236,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,26.7,Ref_117,1
1894,Rodentia,Muridae,Apodemus gurkha,2237,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,39.9,Ref_117,1
1896,Rodentia,Muridae,Apodemus hyrcanicus,2248,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,25.76,Ref_178,2
1897,Rodentia,Muridae,Apodemus latronum,2238,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,35.2,Ref_117,1
1898,Rodentia,Muridae,Apodemus mystacinus,2230,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,45.6,Ref_117,1
1899,Rodentia,Muridae,Apodemus peninsulae,2241,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,32.9,Ref_117,1
1900,Rodentia,Muridae,Apodemus ponticus,2242,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,25.76,Ref_178,2
1901,Rodentia,Muridae,Apodemus rusiges,2243,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,25.67,Ref_178,2
1902,Rodentia,Muridae,Apodemus semotus,2244,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,25.77,Ref_58,1
1903,Rodentia,Muridae,Apodemus speciosus,2245,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,33.8,Ref_117,1
1904,Rodentia,Muridae,Apodemus sylvaticus,2246,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,30.45,Ref_117,1
1905,Rodentia,Muridae,Apodemus uralensis,2247,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,17.1,Ref_117,1
1906,Rodentia,Muridae,Apodemus pallipes,2240,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_2,D1,25.68,Ref_178,2
1907,Rodentia,Muridae,Apodemus alpicola,2232,20,0,0,0,0,0,20,0,20,40,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,28.06,Ref_117,1
1910,Rodentia,Muridae,Apomys datae,2249,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,106,Ref_117,1
1911,Rodentia,Muridae,Apomys hylocetes,2257,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,34.88,Ref_58,1
1912,Rodentia,Muridae,Apomys insignis,2252,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,29.9,Ref_117,1
1913,Rodentia,Muridae,Apomys littoralis,2253,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,30.95,Ref_117,1
1914,Rodentia,Muridae,Apomys microdon,2254,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,35.1,Ref_117,1
1915,Rodentia,Muridae,Apomys musculus,2255,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,21.2,Ref_117,1
1916,Rodentia,Muridae,Apomys sacobianus,2256,40,0,0,0,0,0,0,0,0,60,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,82.4,Ref_117,1
1917,Rodentia,Muridae,Apomys gracilirostris,2251,40,0,0,0,0,0,0,0,0,60,Ref_2,D1,G,A,,1,0,0,Ref_1,ABC,43.08,"Ref_2, Ref_3",0
1933,Chiroptera,Pteropodidae,Aproteles bulmerae,3675,0,0,0,0,0,0,80,20,0,0,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,600,Ref_117,1
2017,Rodentia,Cricetidae,Arborimus albipes,1440,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_2,D1,23,Ref_117,1
2018,Rodentia,Cricetidae,Arborimus pomo,1441,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,32.5,Ref_117,1
2045,Rodentia,Muridae,Archboldomys luzonensis,2258,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,35.4,Ref_117,1
2053,Primates,Lorisidae,Arctocebus aureus,529,70,0,0,0,0,0,30,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,235,Ref_117,1
2054,Primates,Lorisidae,Arctocebus calabarensis,530,70,0,0,0,0,0,30,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,210,Ref_117,1
2055,Carnivora,Otariidae,Arctocephalus australis,5035,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,0,0,Ref_2,D1,45000,Ref_117,1
2057,Carnivora,Otariidae,Arctocephalus galapagoensis,5040,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,0,0,Ref_115,ABC,27000,Ref_117,1
2058,Carnivora,Otariidae,Arctocephalus gazella,5036,80,0,0,20,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,0,0,Ref_115,ABC,97500,Ref_117,1
2059,Carnivora,Otariidae,Arctocephalus philippii,5034,50,0,0,50,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,0,0,Ref_115,ABC,95000,Ref_117,1
2060,Carnivora,Otariidae,Arctocephalus pusillus,5037,30,0,0,70,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,0,0,Ref_2,D1,178500,Ref_117,1
2061,Carnivora,Otariidae,Arctocephalus townsendi,5038,30,0,0,70,0,0,0,0,0,0,Ref_46,ABC,M,A,,1,0,0,Ref_58,ABC,105000,Ref_117,1
2062,Carnivora,Otariidae,Arctocephalus tropicalis,5039,60,0,0,40,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,0,Ref_115,ABC,84000,Ref_117,1
2089,Chiroptera,Phyllostomidae,Ardops nichollsi,4082,0,0,0,0,0,0,100,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,17.16,Ref_117,1
2110,Chiroptera,Phyllostomidae,Ariteus flavescens,4083,40,0,0,0,0,0,60,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,11.9,Ref_117,1
2121,Chiroptera,Phyllostomidae,Artibeus amplus,4074,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,60,Ref_117,1
2122,Chiroptera,Phyllostomidae,Artibeus anderseni,4070,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,138,Ref_117,1
2123,Chiroptera,Phyllostomidae,Artibeus aztecus,4067,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,20.38,Ref_117,1
2124,Chiroptera,Phyllostomidae,Artibeus cinereus,4063,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,12.63,Ref_117,1
2125,Chiroptera,Phyllostomidae,Artibeus concolor,4079,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,19.35,Ref_117,1
2126,Chiroptera,Phyllostomidae,Artibeus fimbriatus,4071,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,63.9,Ref_117,1
2127,Chiroptera,Phyllostomidae,Artibeus fraterculus,4072,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,36,Ref_178,2
2129,Chiroptera,Phyllostomidae,Artibeus gnomus,4065,10,0,0,0,0,0,80,10,0,0,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,10.06,Ref_58,1
2130,Chiroptera,Phyllostomidae,Enchisthenes hartii,4090,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,16.99,Ref_58,1
2131,Chiroptera,Phyllostomidae,Artibeus hirsutus,4073,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,38.73,Ref_117,1
2132,Chiroptera,Phyllostomidae,Artibeus inopinatus,4075,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,29.3,Ref_117,1
2133,Chiroptera,Phyllostomidae,Artibeus incomitatus,4066,10,0,0,0,0,0,80,10,0,0,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,26.52,"Ref_2, Ref_3",0
2135,Chiroptera,Phyllostomidae,Artibeus jamaicensis,4076,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,42.17,Ref_117,1
2136,Chiroptera,Phyllostomidae,Artibeus lituratus,4078,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,60.54,Ref_117,1
2137,Chiroptera,Phyllostomidae,Artibeus obscurus,4077,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,35.2,Ref_117,1
2140,Chiroptera,Phyllostomidae,Artibeus toltecus,4068,10,0,0,0,0,0,80,10,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,15.4,Ref_117,1
2141,Chiroptera,Phyllostomidae,Artibeus watsoni,4069,10,0,0,0,0,0,80,10,0,0,Ref_2,D1,Ar,A,,1,0,0,Ref_1,ABC,11.2,Ref_58,1
2144,Rodentia,Muridae,Arvicanthis abyssinicus,2261,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,77.1,Ref_117,1
2145,Rodentia,Muridae,Arvicanthis blicki,2263,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,128,Ref_117,1
2146,Rodentia,Muridae,Arvicanthis nairobae,2266,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,104,Ref_117,1
2147,Rodentia,Muridae,Arvicanthis niloticus,2260,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,106.9,Ref_117,1
2148,Rodentia,Muridae,Arvicanthis neumanni,2264,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,98.36,Ref_178,2
2149,Rodentia,Cricetidae,Arvicola amphibius,1443,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,1,Ref_2,D1,120,Ref_58,1
2150,Rodentia,Cricetidae,Arvicola sapidus,1445,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,220,Ref_117,1
2153,Chiroptera,Hipposideridae,Asellia patrizii,3931,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,14.1,Ref_178,2
2154,Chiroptera,Hipposideridae,Asellia tridens,3932,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,11.93,Ref_117,1
2155,Chiroptera,Hipposideridae,Aselliscus stoliczkanus,3933,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.9,Ref_117,1
2156,Chiroptera,Hipposideridae,Aselliscus tricuspidatus,3934,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.1,Ref_117,1
2274,Eulipotyphla,Erinaceidae,Atelerix frontalis,3217,20,10,30,0,10,0,20,0,0,10,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,309.5,Ref_117,1
2275,Eulipotyphla,Erinaceidae,Atelerix sclateri,3218,20,10,30,0,10,0,20,0,0,10,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,539.15,Ref_178,2
2276,Primates,Atelidae,Ateles belzebuth,619,10,0,0,0,10,0,60,0,10,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5000,Ref_117,1
2279,Primates,Atelidae,Ateles geoffroyi,614,10,0,0,0,10,0,60,0,10,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5284.94,Ref_117,1
2282,Primates,Atelidae,Ateles marginatus,617,10,0,0,0,10,0,60,0,10,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,5999.98,Ref_117,1
2283,Primates,Atelidae,Ateles paniscus,613,10,0,0,0,10,0,60,0,10,10,Ref_1,ABC,Ar,A,,0,0,1,Ref_1,ABC,7900.05,Ref_117,1
2353,Rodentia,Hystricidae,Atherurus africanus,2854,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1934,Ref_117,1
2354,Rodentia,Hystricidae,Atherurus macrourus,2853,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,2000,Ref_117,1
2358,Rodentia,Sciuridae,Atlantoxerus getulus,996,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,251,Ref_117,1
2395,Rodentia,Cricetidae,Auliscomys boliviensis,1717,50,0,0,0,0,0,0,0,0,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,65.7,Ref_117,1
2396,Rodentia,Cricetidae,Loxodontomys micropus,1648,50,0,0,0,0,0,0,0,0,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,70.76,Ref_58,1
2397,Rodentia,Cricetidae,Auliscomys pictus,1718,50,0,0,0,0,0,0,0,0,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,54.7,Ref_117,1
2398,Rodentia,Cricetidae,Auliscomys sublimis,1719,50,0,0,0,0,0,0,0,0,50,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,38,Ref_117,1
2434,Primates,Indriidae,Avahi laniger,517,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,900,Ref_117,1
2435,Primates,Indriidae,Avahi occidentalis,518,0,0,0,0,0,0,0,0,0,100,Ref_11,ABC,Ar,A,,1,0,0,Ref_1,ABC,800,Ref_117,1
2446,Cetartiodactyla,Cervidae,Axis calamianensis,5304,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,40500,Ref_117,1
2447,Cetartiodactyla,Cervidae,Axis kuhlii,5303,0,0,0,0,0,0,10,0,0,90,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,55000,Ref_117,1
2461,Cetartiodactyla,Suidae,Babyrousa babyrussa,5105,0,0,0,0,0,0,40,0,0,60,Ref_1,ABC,G,A,,0,0,1,Ref_1,ABC,1.00E+05,Ref_117,1
2465,Rodentia,Cricetidae,Baiomys musculus,1518,10,0,0,0,0,0,0,0,10,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,9,Ref_117,1
2466,Rodentia,Cricetidae,Baiomys taylori,1519,10,0,0,0,0,0,0,0,10,80,Ref_1,ABC,G,A,,0,1,1,Ref_1,ABC,8,Ref_117,1
2467,Cetartiodactyla,Balaenidae,Balaena mysticetus,5335,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_1,ABC,1.00E+08,Ref_117,1
2474,Cetartiodactyla,Balaenopteridae,Balaenoptera acutorostrata,5340,70,0,0,30,0,0,0,0,0,0,Ref_1,ABC,M,A,,0,0,1,Ref_1,ABC,1.00E+07,Ref_117,1
2475,Cetartiodactyla,Balaenopteridae,Balaenoptera borealis,5342,60,0,0,40,0,0,0,0,0,0,Ref_43,ABC,M,A,,0,0,1,Ref_1,ABC,2.00E+07,Ref_117,1
2476,Cetartiodactyla,Balaenopteridae,Balaenoptera edeni,5343,50,0,0,50,0,0,0,0,0,0,Ref_53,ABC,M,A,,0,0,1,Ref_1,ABC,2.00E+07,Ref_117,1
2477,Cetartiodactyla,Balaenopteridae,Balaenoptera musculus,5344,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,M,A,,0,0,1,Ref_1,ABC,1.90E+08,Ref_117,1
2478,Cetartiodactyla,Balaenopteridae,Balaenoptera physalus,5339,70,0,0,30,0,0,0,0,0,0,Ref_56,ABC,M,A,,0,0,1,Ref_1,ABC,7.00E+07,Ref_117,1
2480,Cetartiodactyla,Balaenopteridae,Balaenoptera bonaerensis,5341,100,0,0,0,0,0,0,0,0,0,Ref_64,ABC,M,A,,0,0,1,Ref_1,ABC,35089915.83,"Ref_2, Ref_3",0
2531,Chiroptera,Emballonuridae,Balantiopteryx infusca,4199,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.38,Ref_117,1
2532,Chiroptera,Emballonuridae,Balantiopteryx io,4200,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,4.3,Ref_117,1
2533,Chiroptera,Emballonuridae,Balantiopteryx plicata,4201,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,6.39,Ref_117,1
2538,Chiroptera,Pteropodidae,Balionycteris maculata,3676,0,0,0,0,0,0,80,20,0,0,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,13.36,Ref_117,1
2540,Rodentia,Muridae,Bandicota bengalensis,2267,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,188.5,Ref_117,1
2541,Rodentia,Muridae,Bandicota indica,2268,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,719.96,Ref_117,1
2542,Rodentia,Muridae,Bandicota savilei,2269,20,0,0,0,0,0,0,0,0,80,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,199,Ref_117,1
2553,Chiroptera,Vespertilionidae,Barbastella barbastellus,4492,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,8.03,Ref_117,1
2554,Chiroptera,Vespertilionidae,Barbastella leucomelas,4493,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,,1,0,0,Ref_1,ABC,15.05,Ref_117,1
2609,Carnivora,Procyonidae,Bassaricyon gabbii,5065,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1250,Ref_117,1
2610,Carnivora,Procyonidae,Bassaricyon beddardi,5064,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1235.01,Ref_117,1
2611,Carnivora,Procyonidae,Bassaricyon lasius,5066,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1200,Ref_117,1
2612,Carnivora,Procyonidae,Bassaricyon pauli,5067,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,1,0,Ref_1,ABC,1200,Ref_117,1
2613,Carnivora,Procyonidae,Bassariscus sumichrasti,5069,20,10,0,0,0,0,70,0,0,0,Ref_1,ABC,Ar,A,,1,0,0,Ref_1,ABC,899.99,Ref_117,1
2619,Rodentia,Bathyergidae,Bathyergus janetta,2837,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_3,D2,332,Ref_117,1
2620,Rodentia,Bathyergidae,Bathyergus suillus,2838,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_3,D2,625,Ref_117,1
2641,Rodentia,Muridae,Batomys granti,2272,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,177.8,Ref_117,1
2642,Rodentia,Muridae,Batomys dentatus,2273,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,196,Ref_117,1
2643,Rodentia,Muridae,Batomys salomonseni,2271,0,0,0,0,0,0,30,0,30,40,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,187,Ref_117,1
2675,Carnivora,Herpestidae,Bdeogale jacksoni,4877,40,50,0,0,10,0,0,0,0,0,Ref_110,ABC,G,A,,1,0,0,Ref_1,ABC,2500,Ref_117,1
2676,Rodentia,Nesomyidae,Beamys hindei,1332,0,0,0,0,0,0,50,0,50,0,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,75.8,Ref_117,1
2756,Rodentia,Sciuridae,Belomys pearsonii,891,10,0,0,0,0,0,20,0,50,20,Ref_3,D2,Ar,A,,1,0,0,Ref_1,ABC,217,Ref_117,1
2762,Cetartiodactyla,Ziphiidae,Berardius arnuxii,5393,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,7.00E+06,Ref_117,1
2763,Cetartiodactyla,Ziphiidae,Berardius bairdii,5392,90,0,0,10,0,0,0,0,0,0,Ref_1,ABC,M,A,,1,1,1,Ref_3,D2,11380000,Ref_117,1
2767,Rodentia,Muridae,Berylmys berdmorei,2277,30,0,0,0,0,0,20,0,10,40,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,235,Ref_117,1
2768,Rodentia,Muridae,Berylmys bowersi,2274,30,0,0,0,0,0,20,0,10,40,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,300,Ref_117,1
2769,Rodentia,Muridae,Berylmys mackenziei,2275,30,0,0,0,0,0,20,0,10,40,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,256,Ref_117,1
2770,Rodentia,Muridae,Berylmys manipulus,2276,30,0,0,0,0,0,20,0,10,40,Ref_1,ABC,G,A,,1,0,0,Ref_3,D2,116,Ref_117,1
2783,Diprotodontia,Potoroidae,Bettongia gaimardi,331,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1660,Ref_117,1
2784,Diprotodontia,Potoroidae,Bettongia lesueur,328,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1500,Ref_117,1
2785,Diprotodontia,Potoroidae,Bettongia penicillata,329,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,1300,Ref_117,1
2787,Diprotodontia,Potoroidae,Bettongia tropica,330,10,0,0,0,0,0,0,0,10,80,Ref_54,ABC,G,A,,1,0,0,Ref_1,ABC,1256.58,Ref_58,1
2801,Rodentia,Cricetidae,Bibimys chacoensis,1722,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,28,Ref_117,1
2802,Rodentia,Cricetidae,Bibimys labiosus,1720,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,29,Ref_117,1
2803,Rodentia,Cricetidae,Bibimys torresi,1721,0,0,0,0,0,0,0,0,30,70,Ref_1,ABC,G,A,,1,0,0,Ref_1,ABC,28,Ref_117,1
2814,Cetartiodactyla,Bovidae,Bison bonasus,5171,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,5.00E+05,Ref_117,1
2815,Cetartiodactyla,Bovidae,Bison bison,5172,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,1,Ref_1,ABC,579255.28,Ref_117,1
2816,Rodentia,Sciuridae,Biswamoyopterus biswasi,892,0,0,0,0,0,0,30,20,40,10,Ref_6,ABC,Ar,A,,1,0,0,Ref_1,ABC,1613.3,Ref_117,1
2823,Rodentia,Cricetidae,Blanfordimys afghanus,1446,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,,0,1,1,Ref_1,ABC,56.99,Ref_178,2
2824,Rodentia,Cricetidae,Blanfordimys bucharensis,1447,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,,0,1,1,Ref_1,ABC,57.08,Ref_178,2
2825,Eulipotyphla,Soricidae,Blarinella wardi,3544,70,0,10,0,0,20,0,0,0,0,Ref_3,D2,G,A,,1,0,0,Ref_1,ABC,11.26,Ref_178,2
2827,Rodentia,Cricetidae,Blarinomys breviceps,1723,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,,1,0,0,Ref_3,D2,36.8,Ref_117,1
2828,Cetartiodactyla,Cervidae,Blastocerus dichotomus,5283,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,,1,1,0,Ref_1,ABC,86666.25,Ref_117,1
