"","animal","Class","order","family","Loc","Long","devel","fem","mass","embri","Numcl","Sizecl","Lat","Mig_bi","Mig_multi"
"1012","Sylvilagus_floridanus","Mammal","Lagomorpha","Leporidae","W",8.99999999697403,23.9999999916493,122.999999954193,1178.59499991347,28.6962000052175,3.89999999947116,4.9999999978295,33.66081908,0,NA
"1013","Ochotona_collaris","Mammal","Lagomorpha","Ochotonidae","W",5.99999999863167,21.1525999919849,369.810999881967,128.999999953344,30.2179999904013,2.00000000088011,3.56500000047679,62.40301069,0,NA
"1014","Ochotona_hyperborea","Mammal","Lagomorpha","Ochotonidae","W",9.39999999740599,21.1525999919849,202.785559994698,134.999999940812,28.9800000031143,2.05500000010645,3.07000000123075,61.224396,0,NA
"1015","Ochotona_princeps","Mammal","Lagomorpha","Ochotonidae","W",6.99999999961281,26.449999991951,347.579120159142,140.200000056011,30.4359999904347,2.10999999897037,3.00000000099567,45.80247533,0,NA
"1016","Rhynchocyon_chrysopygus","Mammal","Macroscelidea","Macroscelididae","W",4.9999999978295,14.4568200067531,38.0225000089586,537.599999887674,42.1349999905484,4.50000000100677,1,-3.40361188,0,NA
"1017","Ornithorhynchus_anatinus","Mammal","Monotremata","Ornithorhynchidae","W",16.9999999990443,113.485000045685,645.229999754645,1225.00000002594,14.74000000352,1.10000000021524,2.00000000088011,-30.94040398,0,NA
"1018","Tachyglossus_aculeatus","Mammal","Monotremata","Tachyglossidae","W",49.5000000210551,185.040000014214,552.425000236897,3169.50000087408,19.8600000076059,0.58000000025617,1,-25.53768266,0,NA
"1019","Isoodon_auratus","Mammal","Peramelemorphia","Peramelidae","W",6.49583333517955,59.9900000200966,171.100000017427,467.500000126813,12.4999999961468,2.19999999919861,2.59999999992867,-15.60549599,0,NA
"1020","Isoodon_obesulus","Mammal","Peramelemorphia","Peramelidae","W",6.49166666609084,60.9950000243553,190.549999939049,717.000000287072,14.9999999984668,2.19999999919861,2.53000000065924,-36.17026541,0,NA
"1021","Perameles_bougainville","Mammal","Peramelemorphia","Peramelidae","W",5.80000000259623,61.9999999972043,120.000000026155,225.999999938463,12.000000002544,3.99999999952044,1.80000000017619,-27.24473651,0,NA
"1022","Perameles_gunnii","Mammal","Peramelemorphia","Peramelidae","W",5.78749999761351,59.994999975021,99.3200000357586,801.499999960239,12.2500000001135,3.80000000101711,2.15500000095744,-41.93003949,0,NA
"1023","Perameles_nasuta","Mammal","Peramelemorphia","Peramelidae","W",5.587500000337,66.4950000089684,137.020000058267,720.26000004589,12.120000004349,2.91999999918184,2.56500000096769,-29.76553969,0,NA
"1024","Equus_grevyi","Mammal","Perissodactyla","Equidae","W",27.3749999962588,275.399059980284,1341.91999968317,383999.999397172,405.713750131236,0.499999999779973,1,2.2666384,0,NA
"1025","Equus_zebra","Mammal","Perissodactyla","Equidae","W",26.7499999908511,303.999999876509,1008.99999964321,295999.999021366,363.489999898663,0.599999999859594,1,-22.97879351,0,NA
"1026","Ceratotherium_simum","Mammal","Perissodactyla","Rhinocerotidae","W",45.0000000103356,365.000000152391,2026.12452014813,2229999.99233705,515.000000173176,0.419999999875984,1,-4.51740645,0,NA
"1027","Dicerorhinus_sumatrensis","Mammal","Perissodactyla","Rhinocerotidae","W",32.7000000031651,502.000000154752,2739.24000097369,1260000.00135115,235.999999993956,0.300000000097781,1,2.22078591,1,NA
"1028","Bradypus_variegatus","Mammal","Pilosa","Bradypodidae","W",3.241666667197,34.9999999828705,1138.91511981752,3963.17999882994,170.840000004567,1.0499999998221,1,-6.84861369,0,NA
"1029","Choloepus_hoffmanni","Mammal","Pilosa","Megalonychidae","W",32.0999999956354,21.0008400016077,823.616159887602,4250.00000034653,344.885199988481,0.74499999970392,1,-3.65073537,0,NA
"1030","Myrmecophaga_tridactyla","Mammal","Pilosa","Myrmecophagidae","W",25.9999999994415,56.0000000148316,1187.00399947306,29531.8298908821,184.000000071947,1.17000000022269,1,-8.93209443,0,NA
"1031","Aotus_lemurinus","Mammal","Primates","Aotidae","W",31.8416666773383,76.0899999856622,755.149999990674,874.000000301062,134.831479949934,1,1,4.01323431,0,NA
"1032","Aotus_trivirgatus","Mammal","Primates","Aotidae","W",25.3000000067431,77.0000000112663,820.999999628557,872.979999939127,142.000000056621,1.34000000004982,1.05999999986859,1.71460041,0,NA
"1033","Alouatta_caraya","Mammal","Primates","Atelidae","W",26.3291666816358,195.199560023797,1215.19917939812,5462.49999779399,187.000000027192,1,1,-17.63712579,0,NA
"1034","Alouatta_macconnelli","Mammal","Primates","Atelidae","W",25.000000003295,371.99999989839,1672.76255961799,6398.31000014637,189.999999969508,0.814999999789139,1.20000000024725,2.81685571,0,NA
"1035","Alouatta_palliata","Mammal","Primates","Atelidae","W",21.9999999921171,432.999999998922,1287.44279952814,5659.13999892615,186.000000053345,0.599999999859594,1,9.71164686,0,NA
"1036","Ateles_chamek","Mammal","Primates","Atelidae","W",37.0000000131637,795.901400139117,1590.88114029266,7294.46000063175,204.461019986244,0.499999999779973,1,-9.18022266,0,NA
"1037","Ateles_fusciceps","Mammal","Primates","Atelidae","W",44.5416666810492,598.516460174523,1812.34000005398,7267.49999685295,226.999999890721,0.499999999779973,1,4.98065427,0,NA
"1038","Ateles_geoffroyi","Mammal","Primates","Atelidae","W",47.0999999989463,818.67500024543,1964.78500086674,7267.49999685295,229.185000074992,0.320000000060277,1,15.84661705,0,NA
"1039","Ateles_paniscus","Mammal","Primates","Atelidae","W",37.8000000141545,795.901400139117,1665.76227921692,7887.50000118731,228.179999961615,0.499999999779973,1,1.96829522,0,NA
"1040","Brachyteles_arachnoides","Mammal","Primates","Atelidae","W",14.4749999933551,698.401499797876,2807.73999925272,10839.9049987253,228.966680049374,0.495000000204656,1.0100000001483,-23.69894473,0,NA
"1041","Brachyteles_hypoxanthus","Mammal","Primates","Atelidae","W",11.729166675677,698.401499797876,2807.73999925272,10839.9049987253,228.966680049374,0.495000000204656,1.0100000001483,-20.14126309,0,NA
"1042","Lagothrix_cana","Mammal","Primates","Atelidae","W",29.2749999858373,352.00000014147,2480.229640877,6263.68999811028,223.989999999692,0.499999999779973,1,-8.12400576,0,NA
"1043","Lagothrix_lagotricha","Mammal","Primates","Atelidae","W",27.958333343853,352.00000014147,2480.229640877,6263.68999811028,223.989999999692,0.499999999779973,1,-0.08348513,0,NA
"1044","Lagothrix_poeppigii","Mammal","Primates","Atelidae","W",25.9166666824439,352.00000014147,2480.229640877,6263.68999811028,223.989999999692,0.499999999779973,1,-4.84975623,0,NA
"1045","Callimico_goeldii","Mammal","Primates","Cebidae","W",17.9000000027439,71.7649999983248,389.420000121704,556.500000158269,153.494999968253,1.20000000024725,1,-6.31098541,0,NA
"1046","Callithrix_aurita","Mammal","Primates","Cebidae","W",15.9999999961635,61.9999999972043,477.000000053261,272.705000040822,144.000000061056,2.00000000088011,2.24000000029804,-22.0442794,0,NA
"1047","Callithrix_flaviceps","Mammal","Primates","Cebidae","W",15.9999999961635,61.9999999972043,477.000000053261,290.210000043477,144.000000061056,2.00000000088011,2.12000000067009,-19.87379427,0,NA
"1048","Callithrix_jacchus","Mammal","Primates","Cebidae","W",16.2500000036441,61.9999999972043,477.000000053261,255.199999879894,144.000000061056,2.00000000088011,2.24000000029804,-7.09438456,0,NA
"1049","Callithrix_kuhlii","Mammal","Primates","Cebidae","W",15.9999999961635,61.9999999972043,477.000000053261,307.00000012673,144.000000061056,2.00000000088011,2.00000000088011,-15.17350232,0,NA
"1050","Cebus_albifrons","Mammal","Primates","Cebidae","W",40.3708333315969,270.319999890241,1389.70775942198,2488.58999997536,157.999999995739,0.699999999957113,1,-3.66322044,0,NA
"1051","Cebus_apella","Mammal","Primates","Cebidae","W",45.0833333306968,307.00000012673,1727.448079659,2642.50000067544,157.999999995739,0.599999999859594,1.0499999998221,-4.889794,0,NA
"1052","Leontopithecus_caissara","Mammal","Primates","Cebidae","W",26.4833333250013,130.874799998195,654.102180140409,629.255000030659,132.396599945073,1.75000000011301,1.95000000082747,-25.34263677,0,NA
"1053","Leontopithecus_chrysomelas","Mammal","Primates","Cebidae","W",24.7999999957608,130.874799998195,654.102180140409,582.660000096536,132.396599945073,1.75000000011301,1.95000000082747,-15.15000821,0,NA
"1054","Leontopithecus_chrysopygus","Mammal","Primates","Cebidae","W",26.4833333250013,130.874799998195,654.102180140409,654.499999770955,132.396599945073,1.75000000011301,1.95000000082747,-23.14771988,0,NA
"1055","Leontopithecus_rosalia","Mammal","Primates","Cebidae","W",28.166666675257,130.874799998195,654.102180140409,623.50999969831,132.396599945073,1.75000000011301,1.95000000082747,-22.65290637,0,NA
"1056","Saguinus_fuscicollis","Mammal","Primates","Cebidae","W",24.5000000110083,91.0000000439667,546.000000139282,393.989999895523,148.000000034911,1,1.80000000017619,-6.6485924,0,NA
"1057","Saguinus_geoffroyi","Mammal","Primates","Cebidae","W",23.100000010909,53.8489399945938,548.000000028488,453.770000116765,172.118119948603,1.17500000047456,1.94499999986305,7.12362609,0,NA
"1058","Saguinus_mystax","Mammal","Primates","Cebidae","W",19.9791666671552,171.025159968811,521.424999904736,543.500000238453,148.279999958106,1.61999999960425,1.93000000016059,-5.61263205,0,NA
"1059","Saguinus_niger","Mammal","Primates","Cebidae","W",17.8041666612892,70.9999999970666,624.491079976967,547.18000003678,132.620000007861,1.4000000005303,2.00000000088011,-4.04629645,0,NA
"1060","Saguinus_nigricollis","Mammal","Primates","Cebidae","W",15.2000000022461,82.1771999733286,850.449999863843,450.000000106036,140.000000054697,2.90000000002196,1.80000000017619,-0.86708949,0,NA
"1061","Saguinus_oedipus","Mammal","Primates","Cebidae","W",25.000000003295,52.0000000217658,614.190000287074,445.50000003971,177.873119976129,1,1.89999999967245,8.71491791,0,NA
"1062","Saimiri_sciureus","Mammal","Primates","Cebidae","W",26.9999999998831,177.000000075432,1090.58878051898,836.69999974769,164.090000034942,1.06999999949302,1,-2.10156673,0,NA
"1063","Cercocebus_agilis","Mammal","Primates","Cercopithecidae","W",23.9999999916493,365.231999962645,1535.98680012182,7774.99999963119,169.862979990212,0.950000000368173,1,3.07497697,0,NA
"1064","Cercopithecus_ascanius","Mammal","Primates","Cercopithecidae","W",28.3000000099279,181.999999986023,1684.5900004441,3705.00000099966,160.844999945278,0.520000000211465,1,-2.33815459,0,NA
"1065","Cercopithecus_mitis","Mammal","Primates","Cercopithecidae","W",27.1000000030987,315.621320140227,1845.03032010344,6116.49999702144,136.961999987598,0.499999999779973,1,-8.53007364,0,NA
"1066","Chlorocebus_aethiops","Mammal","Primates","Cercopithecidae","W",30.6916666770092,212.74764009361,1318.85999991027,5104.24999991676,167.990000029882,1,1,10.54446177,0,NA
"1067","Chlorocebus_djamdjamensis","Mammal","Primates","Cercopithecidae","W",30.3458333370985,212.74764009361,1318.85999991027,5104.24999991676,167.990000029882,1,1,6.77011523,0,NA
"1068","Colobus_angolensis","Mammal","Primates","Cercopithecidae","W",30.5000000117923,269.983660094889,1641.99999997968,8937.49999997978,190.52935991878,0.599999999859594,1,-5.16737083,0,NA
"1069","Colobus_guereza","Mammal","Primates","Cercopithecidae","W",25.9999999994415,376.797680161749,1635.91999965391,9058.41000048066,180.000000019762,0.774999999712312,1,4.81959696,0,NA
"1070","Colobus_satanas","Mammal","Primates","Cercopithecidae","W",27.5000000090055,269.983660094889,1641.99999997968,8653.14500293881,190.52935991878,0.599999999859594,1,1.40953848,0,NA
"1071","Colobus_vellerosus","Mammal","Primates","Cercopithecidae","W",26.7499999908511,269.983660094889,1641.99999997968,8509.00000128011,190.52935991878,0.599999999859594,1,7.41973772,0,NA
"1072","Erythrocebus_patas","Mammal","Primates","Cercopithecidae","W",23.9000000014946,162.223879920181,977.759119873051,7660.50000187063,167.200000058419,1,1,10.87644536,0,NA
"1073","Lophocebus_albigena","Mammal","Primates","Cercopithecidae","W",32.6833333341751,233.000000101192,1752.50487912672,6999.99999973784,181.702920051097,0.399999999949662,1,0.90146889,0,NA
"1074","Macaca_fascicularis","Mammal","Primates","Cercopithecidae","W",37.5499999921091,262.765000101235,1278.74999966006,4569.31999854674,165.000000016404,0.929999999846397,1,5.70354444,0,NA
"1075","Macaca_fuscata","Mammal","Primates","Cercopithecidae","W",32.9999999846062,365.9999998531,1482.99999979545,8882.50000093104,173.999999962672,0.499999999779973,1.41499999986529,34.97160373,0,NA
"1076","Macaca_mulatta","Mammal","Primates","Cercopithecidae","W",34.6333333181961,291.999999921662,1230.99999977294,6614.00000303094,165.000000016404,1,1,26.23010264,0,NA
"1077","Macaca_nigra","Mammal","Primates","Cercopithecidae","W",33.9333333181206,365.000000152391,1706.92977922926,7662.19499838465,175.960040034332,0.699999999957113,1,0.73947371,0,NA
"1078","Macaca_radiata","Mammal","Primates","Cercopithecidae","W",30.0000000101353,326.273920014052,1380.27260017195,5132.24499862113,161.560000049241,1,1,14.45121538,0,NA
"1079","Macaca_silenus","Mammal","Primates","Cercopithecidae","W",39.9999999954425,365.000000152391,1523.48887936544,6569.99999685523,175.999999993285,0.699999999957113,1,11.47424381,0,NA
"1080","Macaca_sinica","Mammal","Primates","Cercopithecidae","W",30.0000000101353,396.290539957783,1643.54400019961,4295.49999966448,166.449999996499,0.699999999957113,1,7.47227919,0,NA
"1081","Macaca_sylvanus","Mammal","Primates","Cercopithecidae","W",21.9999999921171,213.000000061892,1457.50858000033,10875.0000004689,164.420000045382,1,1.49999999983775,33.86820076,0,NA
"1082","Mandrillus_sphinx","Mammal","Primates","Cercopithecidae","W",39.9999999954425,353.999999952644,1326.65978047478,22999.9998870404,173.989999948042,0.83000000015894,1.04499999956447,0.13278521,0,NA
"1083","Miopithecus_talapoin","Mammal","Primates","Cercopithecidae","W",27.6999999946458,165.26747995701,1617.0646803604,1362.50000063029,164.380000045968,1,1,-6.59329854,0,NA
"1084","Nasalis_larvatus","Mammal","Primates","Cercopithecidae","W",21.0000000058081,212.629999996043,1643.54400019961,13441.5750038816,167.155539966636,0.699999999957113,1.0100000001483,0.2426619,0,NA
"1085","Papio_anubis","Mammal","Primates","Cercopithecidae","W",37.2124999872772,338.959999892108,1583.18500037773,17728.5599912109,178.959999967452,0.800000000251368,1.00500000049141,7.86855815,0,NA
"1086","Papio_cynocephalus","Mammal","Primates","Cercopithecidae","W",37.5000000008863,319.479999984285,1652.37000008677,17851.2500041568,176.133437431676,0.804999999648677,1,-6.71922224,0,NA
"1087","Papio_hamadryas","Mammal","Primates","Cercopithecidae","W",37.5000000008863,300.00000010314,1583.18500037773,18000.0000021906,179.276875088508,0.800000000251368,1,12.03516647,0,NA
"1088","Papio_ursinus","Mammal","Primates","Cercopithecidae","W",37.4625000133823,338.959999892108,1597.86000003772,17729.4400055836,179.276875088508,0.800000000251368,1.00500000049141,-23.70233929,0,NA
"1089","Pygathrix_nigripes","Mammal","Primates","Cercopithecidae","W",25.000000003295,329.999999848026,1460.00000043452,10104.1599978003,182.879999991496,1.00500000049141,1,12.86927661,0,NA
"1090","Semnopithecus_ajax","Mammal","Primates","Cercopithecidae","W",26.9999999998831,349.405279928128,1236.91904051394,12679.2900033897,191.999999994666,0.699999999957113,1.0199999996979,32.41408589,0,NA
"1091","Semnopithecus_entellus","Mammal","Primates","Cercopithecidae","W",26.9999999998831,349.405279928128,1236.91904051394,12679.2900033897,191.999999994666,0.699999999957113,1.0199999996979,21.68926297,0,NA
"1092","Theropithecus_gelada","Mammal","Primates","Cercopithecidae","W",27.9999999950943,450.857200156377,1400.09340047076,15964.1100056111,172.416579948425,0.499999999779973,1,11.38366404,0,NA
"1093","Trachypithecus_obscurus","Mammal","Primates","Cercopithecidae","W",33.7666666806282,365.000000152391,1460.92799967543,7163.94000045742,146.630000001615,0.499999999779973,1,7.14959629,0,NA
"1094","Trachypithecus_vetulus","Mammal","Primates","Cercopithecidae","W",24.5166666818833,250.000000034438,1278.0000000799,7081.80000238601,210.99999989955,0.399999999949662,1,7.53620452,0,NA
"1095","Cheirogaleus_medius","Mammal","Primates","Cheirogaleidae","W",19.2333333362963,61.7850799772648,413.840000126114,248.380000119251,61.7899999954962,1,2.13999999992775,-20.28021862,0,NA
"1096","Microcebus_griseorufus","Mammal","Primates","Cheirogaleidae","W",15.5000000011594,39.783400005612,299.264999851824,69.0000000277891,60.3400000162366,1,2.41000000119882,-24.31031007,0,NA
"1097","Microcebus_murinus","Mammal","Primates","Cheirogaleidae","W",15.5000000011594,39.783400005612,299.264999851824,66.8999999910232,60.3400000162366,1,2.41000000119882,-20.10737977,0,NA
"1098","Microcebus_myoxinus","Mammal","Primates","Cheirogaleidae","W",15.5000000011594,39.783400005612,299.264999851824,64.7999999767868,60.1650000066106,1,2.20500000022313,-17.75825665,0,NA
"1099","Mirza_coquereli","Mammal","Primates","Cheirogaleidae","W",15.2999999939046,136.000000035897,343.74000012081,311.199999905322,89.0000000238396,1,1.71000000083009,-20.3056567,0,NA
"1100","Daubentonia_madagascariensis","Mammal","Primates","Daubentoniidae","W",23.2749999962031,197.699999965092,881.99999999401,2610.32999972359,166.999999930402,1,1,-18.07011853,0,NA
"1101","Gorilla_beringei","Mammal","Primates","Hominidae","W",50.4500000101093,1008.0500004277,3091.05999957495,139841.999601928,257.000000026929,0.300000000097781,1,-1.52040388,0,NA
"1102","Gorilla_gorilla","Mammal","Primates","Hominidae","W",50.2000000151763,833.999999700805,2828.99999914687,126215.494640063,257.000000026929,0.300000000097781,1.00500000049141,0.77067237,0,NA
"1103","Pan_paniscus","Mammal","Primates","Hominidae","W",48.0000000044212,854.744659949465,3287.08799855862,35119.949857489,235.320432754759,0.219999999918551,1,-1.3086513,0,NA
"1104","Pan_troglodytes","Mammal","Primates","Hominidae","W",59.3499999966955,1112.13143970624,3636.98000023931,44983.4997819591,229.000000102079,0.20000000008682,1.0750000004519,3.31486117,0,NA
"1105","Pongo_abelii","Mammal","Primates","Hominidae","W",59.0000000055625,1088.7999996328,2936.80999928469,53408.2901952093,259.420000022692,0.219999999918551,1.1399999995367,3.74630222,0,NA
"1106","Pongo_pygmaeus","Mammal","Primates","Hominidae","W",58.9000000201708,1088.7999996328,2936.80999928469,58941.6452569306,259.420000022692,0.219999999918551,1.1399999995367,-0.0075135,0,NA
"1107","Hylobates_agilis","Mammal","Primates","Hylobatidae","W",44.0000000035965,600.502279790544,2849.06285961091,5829.07999747943,216.24343998016,0.474999999975061,1,-0.84878209,0,NA
"1108","Hylobates_albibarbis","Mammal","Primates","Hylobatidae","W",41.9999999880985,600.502279790544,2849.06285961091,5829.07999747943,216.24343998016,0.474999999975061,1,-1.37026398,0,NA
"1109","Hylobates_lar","Mammal","Primates","Hylobatidae","W",39.9999999954425,600.251139814989,2849.06285961091,6194.30500296086,216.24343998016,0.499999999779973,1,12.45530907,0,NA
"1110","Hylobates_moloch","Mammal","Primates","Hylobatidae","W",39.9999999954425,600.502279790544,2849.06285961091,6048.39999855737,217.00000009972,0.474999999975061,1,-7.08492275,0,NA
"1111","Hylobates_muelleri","Mammal","Primates","Hylobatidae","W",39.9999999954425,600.502279790544,2849.06285961091,5909.81000009936,217.00000009972,0.499999999779973,1,1.75582296,0,NA
"1112","Nomascus_concolor","Mammal","Primates","Hylobatidae","W",44.0999999800315,679.565000279513,3058.81800057075,6410.46999897665,206.999999945069,0.729999999882981,1,22.23314959,0,NA
"1113","Symphalangus_syndactylus","Mammal","Primates","Hylobatidae","W",38.0000000103973,642.000000199045,2455.48919955783,10869.500001117,231.000000110466,0.399999999949662,1.0199999996979,0.15389711,0,NA
"1114","Propithecus_coquereli","Mammal","Primates","Indridae","W",20.600000004212,179.395000079605,1074.9071599553,3622.69500009497,145.524599929361,1,1.0100000001483,-15.72370063,0,NA
"1115","Propithecus_diadema","Mammal","Primates","Indridae","W",11.0583333272495,266.618800029924,1618.85607943818,6414.49499868433,166.282739920489,0.61999999996466,1.0100000001483,-17.98844274,0,NA
"1116","Propithecus_edwardsi","Mammal","Primates","Indridae","W",11.0583333272495,266.618800029924,1618.85607943818,6568.99000269596,166.282739920489,0.61999999996466,1.0100000001483,-21.7909447,0,NA
"1117","Propithecus_perrieri","Mammal","Primates","Indridae","W",11.0583333272495,266.618800029924,1618.85607943818,6414.49499868433,166.282739920489,0.61999999996466,1.0100000001483,-12.79514881,0,NA
"1118","Propithecus_verreauxi","Mammal","Primates","Indridae","W",19.3999999986559,177.830000043467,943.940000185496,3588.25999884663,148.000000034911,1,1.0199999996979,-22.90422727,0,NA
"1119","Eulemur_fulvus","Mammal","Primates","Lemuridae","W",35.4250000149938,152.999999939957,647.77461986342,2419.00000094334,119.414999975084,2.00000000088011,1.10000000021524,-16.6915618,0,NA
"1120","Eulemur_macaco","Mammal","Primates","Lemuridae","W",30.0000000101353,152.000000023366,604.374999874557,2485.21500024143,127.245000009186,1,1.03999999984059,-13.81819019,0,NA
"1121","Eulemur_mongoz","Mammal","Primates","Lemuridae","W",30.0000000101353,153.999999936301,796.255060275305,1915.56499949478,128.499999956917,1,1.10999999964009,-15.2386777,0,NA
"1122","Hapalemur_griseus","Mammal","Primates","Lemuridae","W",17.1000000084027,147.000000032526,880.513479733803,1202.71000011133,141.239999991499,1.10000000021524,1.20000000024725,-18.31705181,0,NA
"1123","Lemur_catta","Mammal","Primates","Lemuridae","W",30.0000000101353,152.000000023366,674.14550000978,2555.00000092541,134.838125013504,0.96376796745954,1.10500000003346,-23.1439679,0,NA
"1124","Varecia_variegata","Mammal","Primates","Lemuridae","W",32.0000000064088,111.850059958759,652.759999828498,3669.99999982158,100.328120040342,1,2.19999999919861,-17.681678,0,NA
"1125","Lepilemur_edwardsi","Mammal","Primates","Lepilemuridae","W",12.000000002544,80.8675799927475,649.048120133892,712.999999704607,133.379840050245,1,1,-15.91033534,0,NA
"1126","Lepilemur_mustelinus","Mammal","Primates","Lepilemuridae","W",12.000000002544,80.8675799927475,649.048120133892,691.014999860342,133.379840050245,1,1,-18.45314744,0,NA
"1127","Lepilemur_ruficaudatus","Mammal","Primates","Lepilemuridae","W",12.000000002544,102.422579988771,614.807200171264,738.179999778448,133.450000019946,1,1,-20.64210305,0,NA
"1128","Loris_lydekkerianus","Mammal","Primates","Lorisidae","W",16.4000000027855,158.744999966061,380.000000106236,249.220000120941,167.612080029681,1.49999999983775,1.37000000021915,11.55872895,0,NA
"1129","Nycticebus_coucang","Mammal","Primates","Lorisidae","W",25.8000000018687,177.06876005075,619.409999959802,953.299999523795,189.544999933636,1,1.03500000029256,1.37867521,0,NA
"1130","Perodicticus_potto","Mammal","Primates","Lorisidae","W",25.9999999994415,132.092239943651,561.580000257289,1010.9999999793,193.000000018357,1,1.02999999975121,5.88321664,0,NA
"1131","Cacajao_calvus","Mammal","Primates","Pitheciidae","W",25.000000003295,638.999999758755,1204.00000015801,3421.03999864244,181.999999986023,0.499999999779973,1,-6.39226451,0,NA
"1132","Callicebus_baptista","Mammal","Primates","Pitheciidae","W",25.1500000114244,106.526000020278,1095.69600025159,904.064999582167,164.000000028832,1,1.01499999949884,-3.22126751,0,NA
"1133","Callicebus_brunneus","Mammal","Primates","Pitheciidae","W",25.3000000067431,203.924999961939,1095.69600025159,958.129999867559,147.500000032469,1,1.0100000001483,-10.88056523,0,NA
"1134","Callicebus_cupreus","Mammal","Primates","Pitheciidae","W",25.3000000067431,203.924999961939,1095.69600025159,1037.57500036445,147.500000032469,1,1.00500000049141,-6.43214971,0,NA
"1135","Callicebus_discolor","Mammal","Primates","Pitheciidae","W",25.3000000067431,203.924999961939,1095.69600025159,1037.57500036445,147.500000032469,1,1.00500000049141,-2.70307703,0,NA
"1136","Callicebus_hoffmannsi","Mammal","Primates","Pitheciidae","W",25.1500000114244,106.526000020278,1095.69600025159,904.064999582167,164.000000028832,1,1.01499999949884,-3.99505697,0,NA
"1137","Callicebus_moloch","Mammal","Primates","Pitheciidae","W",25.3000000067431,106.526000020278,1095.69600025159,849.999999588292,164.000000028832,1,1.0100000001483,-7.39013488,0,NA
"1138","Pithecia_pithecia","Mammal","Primates","Pitheciidae","W",27.8499999896038,121.87200004504,775.254639900207,1480.00000035792,159.565000044564,0.994999999824427,1,1.94561411,0,NA
"1139","Tarsius_bancanus","Mammal","Primates","Tarsiidae","W",14.1499999987372,78.550000023437,919.999999960361,118.445000022494,177.999999948009,1.49000000006352,1,0.22603766,0,NA
"1140","Tarsius_dentatus","Mammal","Primates","Tarsiidae","W",12.000000002544,69.0897200132937,407.233679994153,141.71000002313,171.05031996239,2.38000000075355,1,-1.44000557,0,NA
"1141","Tarsius_tarsier","Mammal","Primates","Tarsiidae","W",12.000000002544,68.3498600077267,501.761840096789,172.999999913884,176.370159953152,1.84000000069755,1,-2.33585316,0,NA
"1142","Loxodonta_africana","Mammal","Proboscidea","Elephantidae","W",65.0000000067836,1088.7999996328,4253.80718007826,4499999.97866754,669.679999764406,0.21000000005558,1,-4.99329071,0,NA
"1143","Aplodontia_rufa","Mammal","Rodentia","Aplodontiidae","W",5.99999999863167,55.8314999867674,770.707099887615,706.799999685091,29.9136400099965,1,2.79999999949276,44.57260903,0,NA
"1144","Cryptomys_damarensis","Mammal","Rodentia","Bathyergidae","W",13.6958333289202,83.0000000168824,292.479739907659,134.649999965313,92.8298000061642,1,2.50000000031461,-20.98264,0,NA
"1145","Cryptomys_hottentotus","Mammal","Rodentia","Bathyergidae","W",10.9750000004254,45.6539999807139,450.000000106036,78.9000000116907,81.2641200222311,1.49999999983775,2.86000000048116,-29.12464503,0,NA
"1146","Castor_fiber","Mammal","Rodentia","Castoridae","W",25.000000003295,65.5479399787741,992.410960307091,18999.999997177,106.625180003214,1,3.05500000115003,57.36629561,0,NA
"1147","Cavia_aperea","Mammal","Rodentia","Caviidae","W",5.99999999863167,17.0441599989546,73.9999999848914,340.999999903321,62.9999999753335,4.9999999978295,2.47999999956131,-17.54013998,0,NA
"1148","Dolichotis_patagonum","Mammal","Rodentia","Caviidae","W",14.1541666692343,69.9999999965449,157.999999995739,12499.9999963701,91.0000000439667,3.49999999826621,1.87499999920805,-37.293208,0,NA
"1149","Lagostomus_maximus","Mammal","Rodentia","Chinchillidae","W",9.40833332987468,54.1760800206806,258.000000020223,6391.99999714846,155.730000076736,1.75000000011301,2.00000000088011,-32.49401319,0,NA
"1150","Akodon_azarae","Mammal","Rodentia","Cricetidae","W",0.833333333161629,14.6768199931431,63.8058799927644,23.9999999916493,23.5222199922075,1.12500000038657,4.319999998894,-33.24486939,0,NA
"1151","Arvicola_amphibius","Mammal","Rodentia","Cricetidae","W",4.25000000027062,14.0000000053864,51.0000000140594,108.750000003394,21.2399999920618,3.22000000142866,5.08000000208082,55.78669696,0,NA
"1152","Baiomys_taylori","Mammal","Rodentia","Cricetidae","W",3.13000000140205,20.6964800103008,59.3502000065325,7.43000000200857,21.9900000095289,10.0000000000595,2.66999999889954,27.26742528,0,NA
"1153","Lemmus_lemmus","Mammal","Rodentia","Cricetidae","W",2.00000000088011,15.2180000037386,23.9999999916493,68.8099999852479,20.1100000043325,2.50000000031461,5.11999999973675,65.73350944,1,NA
"1154","Microtus_californicus","Mammal","Rodentia","Cricetidae","W",2.08333333316625,18.261600008249,23.8099999881243,53.5000000052451,21.1799999963303,4.91500000197028,4.61999999956735,37.18420321,0,NA
"1155","Microtus_miurus","Mammal","Rodentia","Cricetidae","W",2.14166666642429,27.9999999950943,41.0000000121234,40.250000005451,21.0000000058081,4.67000000149064,5.95999999953954,64.64007849,0,NA
"1156","Microtus_ochrogaster","Mammal","Rodentia","Cricetidae","W",5.3000000023422,20.3921200057679,47.0000000136272,46.7000000151844,22.5226400105776,3.99999999952044,3.80000000101711,43.61526985,0,NA
"1157","Microtus_oregoni","Mammal","Rodentia","Cricetidae","W",0.666666666738776,13.9552799960924,33.0938999877781,20.4250000051866,23.7850400091569,4.59999999772277,3.29999999844097,45.10434091,0,NA
