tax_id,Species
22713590,Prinia gracilis
22713595,Prinia sylvatica
22713598,Prinia familiaris
22713601,Prinia flaviventris
22713604,Prinia socialis
22713607,Prinia subflava
22713611,Prinia somalica
22713615,Prinia inornata
22713618,Prinia fluviatilis
22713622,Prinia flavicans
22713626,Prinia maculosa
22713632,Prinia molleri
22713638,Prinia leontica
22713643,Prinia leucopogon
22713647,Prinia bairdii
22713658,Phragmacia substriata
22713663,Prinia robertsi
22713671,Heliolais erythropterus
22713680,Malcorus pectoralis
22713684,Drymocichla incana
22713688,Urolais epichlorus
22713697,Spiloptila clamans
22713703,Oreolais pulchra
22713708,Oreolais ruwenzorii
22713714,Apalis thoracica
22713719,Apalis fuscigularis
22713724,Apalis lynesi
22713729,Apalis nigriceps
22713733,Apalis jacksoni
22713737,Apalis chariessa
22713741,Apalis binotata
22713746,Apalis personata
22713751,Apalis flavida
22713762,Apalis ruddi
22713766,Apalis sharpii
22713788,Apalis bamendae
22713792,Apalis goslingi
22713806,Apalis chapini
22713811,Apalis melanocephala
22713815,Apalis chirindensis
22713819,Apalis cinerea
22713830,Apalis karamojae
22713834,Spiloptila rufifrons
22713842,Hypergerus atriceps
22713847,Eminia lepida
22713861,Camaroptera brachyura
22713868,Camaroptera superciliaris
22713872,Camaroptera chloronota
22713876,Camaroptera simplex
22713876,Calamonastes simplex
22713883,Camaroptera undosa
22713890,Camaroptera fasciolata
22713890,Calamonastes fasciolatus
22713899,Euryptila subcinnamomea
22713904,Speirops melanocephalus
22713910,Speirops lugubris
22713915,Speirops brunneus
22713919,Speirops leucophoeus
22713934,Zosterops senegalensis
22713939,Zosterops vaughani
22713944,Zosterops mayottensis
22713961,Zosterops abyssinicus
22713966,Zosterops pallidus
22713971,Zosterops maderaspatanus
22713976,Zosterops mouroniensis
22713982,Zosterops ficedulinus
22713989,Zosterops griseovirescens
22713994,Zosterops borbonicus
22714000,Zosterops olivaceus
22714005,Zosterops chloronothus
22714018,Zosterops modestus
22714023,Zosterops ceylonensis
22714027,Zosterops erythropleurus
22714030,Zosterops palpebrosus
22714030,Zosterops palpebrosus
22714033,Zosterops japonicus
22714037,Zosterops meyeni
22714040,Zosterops salvadorii
22714047,Zosterops rotensis
22714053,Zosterops hypolais
22714056,Zosterops semperi
22714060,Zosterops atricapilla
22714068,Zosterops everetti
22714071,Zosterops nigrorum
22714075,Zosterops montanus
22714078,Zosterops natalis
22714082,Zosterops flavus
22714085,Zosterops chloris
22714088,Zosterops citrinella
22714100,Zosterops grayi
22714103,Zosterops uropygialis
22714107,Zosterops consobrinorum
22714110,Zosterops anomalus
22714115,Zosterops wallacei
22714119,Zosterops atrifrons
22714124,Zosterops atriceps
22714128,Zosterops minor
22714131,Zosterops meeki
22714136,Zosterops hypoxanthus
22714140,Zosterops mysorensis
22714143,Zosterops fuscicapilla
22714151,Zosterops buruensis
22714155,Zosterops kuehni
22714159,Zosterops novaeguineae
22714163,Zosterops luteus
22714168,Zosterops griseotinctus
22714172,Zosterops rennellianus
22714176,Zosterops vellalavella
22714180,Zosterops splendidus
22714185,Zosterops luteirostris
22714191,Zosterops kulambangrae
22714196,Zosterops murphyi
22714199,Zosterops metcalfii
22714202,Zosterops rendovae
22714205,Zosterops stresemanni
22714208,Zosterops sanctaecrucis
22714212,Zosterops lateralis
22714212,Zosterops lateralis
22714226,Zosterops tenuirostris
22714229,Zosterops albogularis
22714234,Zosterops inornatus
22714238,Zosterops explorator
22714242,Zosterops flavifrons
22714246,Zosterops xanthochroa
22714254,Zosterops minutus
22714258,Zosterops samoensis
22714261,Zosterops finschii
22714264,Zosterops cinereus
22714267,Zosterops oleagineus
22714271,Rukia longirostra
22714275,Rukia ruki
22714282,Cleptornis marchei
22714285,Tephrozosterops stalkeri
22714290,Madanga ruficollis
22714295,Lophozosterops javanicus
22714299,Lophozosterops squamiceps
22714303,Lophozosterops goodfellowi
22714307,Lophozosterops superciliaris
22714311,Lophozosterops pinaiae
22714315,Lophozosterops dohertyi
22714319,Oculocincta squamifrons
22714323,Heleia crassirostris
22714327,Heleia muelleri
22714332,Chlorocharis emiliae
22714335,Woodfordia superciliosa
22714338,Woodfordia lacertosa
22714341,Megazosterops palauensis
22714344,Hypocryptadius cinnamomeus
22714347,Tesia castaneocoronata
22714350,Tesia olivea
22714353,Tesia cyaniventer
22714356,Tesia superciliaris
22714359,Tesia everetti
22714362,Urosphena subulata
22714365,Urosphena whiteheadi
22714368,Urosphena squameiceps
22714371,Cettia pallidipes
22714376,Cettia canturians
22714380,Cettia diphone
22714386,Cettia seebohmi
22714391,Cettia annae
22714396,Cettia parens
22714403,Cettia ruficapilla
22714408,Cettia fortipes
22714413,Cettia vulcania
22714418,Cettia carolinae
22714423,Cettia major
22714428,Cettia flavolivacea
22714440,Cettia brunnifrons
22714445,Cettia cetti
22714448,Bradypterus baboecala
22714454,Bradypterus grandis
22714461,Bradypterus carpalis
22714468,Bradypterus graueri
22714475,Bradypterus alfredi
22714480,Bradypterus sylvaticus
22714485,Bradypterus lopezi
22714497,Bradypterus barratti
22714503,Bradypterus cinnamomeus
22714510,Bradypterus victorini
22714523,Bradypterus major
22714528,Bradypterus tacsanowskius
22714533,Bradypterus luteoventris
22714545,Bradypterus palliseri
22714549,Bradypterus caudatus
22714554,Bradypterus accentor
22714559,Bradypterus castaneus
22714564,Dromaeocercus brunneus
22714569,Bathmocercus cerviniventris
22714574,Bathmocercus rufus
22714578,Bathmocercus winifredae
22714598,Nesillas longicaudata
22714605,Nesillas typica
22714611,Nesillas brevicaudata
22714620,Nesillas mariae
22714629,Thamnornis chloropetoides
22714634,Melocichla mentalis
22714641,Achaetops pycnopygius
22714647,Sphenoeacus afer
22714654,Locustella lanceolata
22714657,Locustella naevia
22714664,Locustella certhiola
22714669,Locustella ochotensis
22714674,Locustella pleskei
22714679,Locustella fluviatilis
22714684,Locustella luscinioides
22714688,Locustella fasciolata
22714693,Acrocephalus melanopogon
22714696,Acrocephalus paludicola
22714700,Acrocephalus schoenobaenus
22714704,Acrocephalus sorghophilus
22714709,Acrocephalus bistrigiceps
22714714,Acrocephalus agricola
22714719,Acrocephalus concinens
22714722,Acrocephalus scirpaceus
22714736,Acrocephalus dumetorum
22714741,Acrocephalus palustris
22714745,Acrocephalus arundinaceus
22714751,Acrocephalus stentoreus
22714757,Acrocephalus griseldis
22714763,Acrocephalus australis
22714763,Acrocephalus australis
22714770,Acrocephalus luscinius
22714786,Acrocephalus syrinx
22714791,Acrocephalus rehsei
22714797,Acrocephalus familiaris
22714802,Acrocephalus aequinoctialis
22714806,Acrocephalus caffer
22714811,Acrocephalus mendanae
22714816,Acrocephalus atyphus
22714821,Acrocephalus kerearako
22714826,Acrocephalus rimatarae
22714832,Acrocephalus vaughani
22714839,Acrocephalus taiti
22714846,Acrocephalus rufescens
22714852,Acrocephalus brevipennis
22714859,Acrocephalus gracilirostris
22714865,Acrocephalus newtoni
22714871,Acrocephalus aedon
22714874,Acrocephalus rodericanus
22714882,Acrocephalus sechellensis
22714891,Hippolais caligata
22714894,Hippolais rama
22714904,Hippolais languida
22714908,Hippolais olivetorum
22714912,Hippolais polyglotta
22714916,Hippolais icterina
22714920,Chloropeta natalensis
22714927,Chloropeta similis
22714933,Chloropeta gracilirostris
22714939,Stenostira scita
22714944,Phyllolais pulchella
22714948,Artisornis metopias
22714958,Artisornis moreaui
22714976,Orthotomus cuculatus
22714979,Orthotomus heterolaemus
22714982,Orthotomus sutorius
22714985,Orthotomus atrogularis
22714988,Orthotomus castaneiceps
22714991,Orthotomus frontalis
22714994,Orthotomus derbianus
22714997,Orthotomus sericeus
22715000,Orthotomus ruficeps
22715003,Orthotomus sepium
22715006,Orthotomus samarensis
22715009,Orthotomus nigriceps
22715012,Orthotomus cinereiceps
22715015,Poliolais lopezi
22715019,Graueria vittata
22715023,Eremomela icteropygialis
22715034,Eremomela flavicrissalis
22715038,Eremomela pusilla
22715050,Eremomela scotops
22715055,Eremomela gregalis
22715060,Eremomela badiceps
22715064,Eremomela turneri
22715068,Eremomela atricollis
22715073,Eremomela usticollis
22715078,Randia pseudozosterops
22715082,Newtonia amphichroa
22715086,Newtonia brunneicauda
22715090,Newtonia archboldi
22715094,Newtonia fanovanae
22715099,Sylvietta virens
22715103,Sylvietta denti
22715117,Sylvietta brachyura
22715121,Sylvietta philippae
22715127,Sylvietta ruficapilla
22715131,Sylvietta whytii
22715135,Sylvietta isabellina
22715140,Sylvietta rufescens
22715145,Hemitesia neumanni
22715150,Macrosphenus kempi
22715154,Macrosphenus flavicans
22715158,Macrosphenus concolor
22715162,Macrosphenus pulitzeri
22715166,Macrosphenus kretschmeri
22715170,Amaurocichla bocagei
22715182,Hylia prasina
22715186,Leptopoecile sophiae
22715190,Leptopoecile elegans
22715190,Leptopoecile elegans
22715194,Phylloscopus laetus
22715200,Phylloscopus laurae
22715207,Phylloscopus ruficapilla
22715222,Phylloscopus herberti
22715228,Phylloscopus budongoensis
22715234,Phylloscopus umbrovirens
22715240,Phylloscopus trochilus
22715244,Phylloscopus collybita
22715249,Phylloscopus neglectus
22715260,Phylloscopus sibilatrix
22715264,Phylloscopus fuscatus
22715267,Phylloscopus fuligiventer
22715270,Phylloscopus affinis
22715275,Phylloscopus subaffinis
22715278,Phylloscopus griseolus
22715281,Phylloscopus armandii
22715284,Phylloscopus schwarzi
22715287,Phylloscopus pulcher
22715290,Phylloscopus maculipennis
22715290,Phylloscopus maculipennis
22715305,Phylloscopus subviridis
22715310,Phylloscopus inornatus
22715316,Phylloscopus borealis
22715319,Phylloscopus trochiloides
22715324,Phylloscopus tenellipes
22715329,Phylloscopus borealoides
22715334,Phylloscopus magnirostris
22715339,Phylloscopus tytleri
22715344,Phylloscopus occipitalis
22715348,Phylloscopus coronatus
22715353,Phylloscopus ijimae
22715363,Phylloscopus hainanus
22715369,Phylloscopus cantator
22715372,Phylloscopus ricketti
22715375,Phylloscopus olivaceus
22715380,Phylloscopus cebuensis
22715385,Phylloscopus trivirgatus
22715392,Phylloscopus sarasinorum
22715397,Phylloscopus presbytes
22715402,Phylloscopus poliocephalus
22715407,Phylloscopus makirensis
22715412,Phylloscopus amoenus
22715423,Phylloscopus xanthoschistos
22715430,Seicercus affinis
22715433,Seicercus poliogenys
22715436,Seicercus castaniceps
22715439,Seicercus montis
22715442,Seicercus grammiceps
22715445,Tickellia hodgsoni
22715451,Abroscopus albogularis
22715454,Abroscopus schisticeps
22715457,Hyliota usambara
22715462,Hyliota flavigaster
22715466,Hyliota australis
22715471,Hyliota violacea
22715475,Amphilais seebohmi
22715480,Locustella pryeri
22715491,Megalurus timoriensis
22715494,Megalurus palustris
22715497,Megalurus albolimbatus
22715501,Megalurus gramineus
22715504,Bowdleria punctata
22715511,Cincloramphus cruralis
22715514,Cincloramphus mathewsi
22715517,Eremiornis carteri
22715521,Buettikoferella bivittata
22715525,Megalurulus mariei
22715529,Megalurulus grosvenori
22715535,Megalurulus llaneae
22715542,Megalurulus whitneyi
22715549,Megalurulus rubiginosus
22715555,Trichocichla rufa
22715559,Chaetornis striata
22715569,Graminicola bengalensis
22715572,Schoenicola brevirostris
22715577,Schoenicola platyurus
22715586,Garrulax cinereifrons
22715589,Garrulax palliatus
22715592,Garrulax rufifrons
22715595,Garrulax perspicillatus
22715608,Garrulax monileger
22715611,Garrulax pectoralis
22715614,Garrulax lugubris
22715617,Garrulax calvus
22715620,Garrulax striatus
22715628,Garrulax milleti
22715636,Garrulax ruficollis
22715639,Garrulax nuchalis
22715642,Garrulax chinensis
22715645,Garrulax vassali
22715653,Garrulax delesserti
22715656,Garrulax gularis
22715659,Garrulax davidi
22715662,Garrulax sukatschewi
22715666,Garrulax cineraceus
22715669,Garrulax rufogularis
22715672,Garrulax lunulatus
22715675,Garrulax bieti
22715679,Garrulax maximus
22715682,Garrulax ocellatus
22715685,Garrulax caerulatus
22715693,Garrulax mitratus
22715707,Garrulax sannio
22715726,Garrulax virgatus
22715729,Garrulax austeni
22715732,Garrulax squamatus
22715735,Garrulax subunicolor
22715738,Garrulax elliotii
22715741,Garrulax variegatus
22715744,Garrulax henrici
22715747,Garrulax affinis
22715750,Garrulax morrisonianus
22715758,Garrulax yersini
22715761,Garrulax formosus
22715764,Garrulax milnei
103878699,Liocichla phoenicea
103878757,Liocichla ripponi
22715770,Liocichla omeiensis
22715775,Liocichla steerii
22715779,Modulatrix stictigula
22715783,Modulatrix orostruthus
22715792,Trichastoma rostratum
22715795,Trichastoma celebense
22715798,Trichastoma bicolor
22715801,Leonardina woodi
22715811,Malacocincla abbotti
22715814,Malacocincla sepiaria
22715827,Malacocincla perspicillata
22715834,Malacocincla malaccensis
22715837,Malacocincla cinereiceps
22715845,Trichastoma pyrrogenys
22715853,Pellorneum albiventre
22715856,Pellorneum palustre
22715859,Pellorneum ruficeps
22715862,Pellorneum fuscocapillus
22715870,Pellorneum capistratum
22715873,Malacopteron magnirostre
22715876,Malacopteron affine
22715879,Malacopteron cinereum
22715882,Malacopteron magnum
22715885,Malacopteron palawanense
22715888,Malacopteron albogulare
22715891,Illadopsis cleaveri
22715895,Illadopsis albipectus
22715899,Illadopsis rufescens
22715906,Illadopsis puveli
22715910,Illadopsis rufipennis
22715914,Illadopsis fulvescens
22715918,Illadopsis pyrrhoptera
22715927,Pseudoalcippe abyssinica
22715933,Kakamega poliothorax
22715938,Ptyrticus turdinus
22715943,Pomatorhinus hypoleucos
22715955,Pomatorhinus erythrogenys
22715967,Pomatorhinus schisticeps
22715972,Pomatorhinus montanus
22715984,Pomatorhinus ochraceiceps
22715989,Pomatorhinus ferruginosus
22715994,Xiphirhynchus superciliaris
22715999,Jabouilleia danjoui
22716010,Ptilocichla leucogrammica
22716014,Ptilocichla mindanensis
22716018,Ptilocichla falcata
22716026,Kenopia striata
22716030,Turdinus macrodactylus
22716040,Turdinus rufipectus
22716048,Turdinus atrigularis
22716057,Turdinus marmorata
22716067,Gypsophila crispifrons
22716075,Napothera brevicaudata
22716079,Napothera crassa
22716094,Napothera epilepidota
22716104,Pnoepyga immaculata
22716108,Pnoepyga pusilla
22716112,Spelaeornis caudatus
22716118,Spelaeornis badeigularis
22716123,Spelaeornis troglodytoides
22716127,Spelaeornis formosus
22716137,Spelaeornis longicaudatus
22716148,Neomixis tenella
22716153,Neomixis viridis
22716157,Neomixis striatigula
22716161,Neomixis flavoviridis
22716179,Stachyris ambigua
22716182,Stachyris rufifrons
22716187,Stachyris ruficeps
22716190,Stachyris pyrrhops
22716193,Stachyris chrysaea
22716201,Stachyris dennistouni
22716204,Stachyris nigrocapitata
22716207,Stachyris capitalis
22716210,Dasycrotapha speciosa
22716224,Stachyris whiteheadi
22716227,Stachyris striata
22716232,Stachyris latistriata
22716237,Stachyris nigrorum
22716243,Stachyris hypogrammica
22716248,Stachyris grammiceps
22716252,Stachyris herberti
22716255,Stachyris nigriceps
22716258,Stachyris poliocephala
22716261,Stachyris oglei
22716265,Stachyris striolata
22716268,Stachyris leucotis
22716271,Stachyris nigricollis
22716274,Stachyris thoracica
22716277,Stachyris maculata
22716280,Stachyris erythroptera
22716283,Stachyris melanothorax
22716286,Dumetia hyperythra
22716289,Rhopocichla atriceps
22716298,Macronous flavicollis
22716302,Macronous kelleyi
22716306,Macronous striaticeps
22716310,Macronous ptilosus
22716320,Timalia pileata
22716323,Chrysomma sinense
22716326,Chrysomma altirostre
22716332,Chrysomma poecilotis
22716338,Turdoides nipalensis
22716341,Turdoides altirostris
22716344,Turdoides caudata
22716352,Turdoides earlei
22716355,Turdoides gularis
22716358,Turdoides longirostris
22716361,Turdoides malcolmi
22716364,Turdoides squamiceps
22716368,Turdoides fulva
22716379,Turdoides aylmeri
22716383,Turdoides rubiginosa
22716392,Turdoides subrufa
22716399,Turdoides striata
22716406,Turdoides rufescens
22716409,Turdoides affinis
22716412,Turdoides reinwardii
22716419,Turdoides tenebrosa
22716428,Turdoides melanops
22716434,Turdoides squamulata
22716443,Turdoides leucopygia
22716450,Turdoides hartlaubii
22716456,Turdoides bicolor
22716462,Turdoides sharpei
22716469,Turdoides hypoleuca
22716480,Turdoides hindei
22716487,Turdoides plebejus
22716491,Turdoides leucocephala
22716501,Turdoides jardineii
22716505,Turdoides gymnogenys
22716509,Babax lanceolatus
22716512,Babax waddelli
22716515,Babax koslowi
22716518,Leiothrix argentauris
22716522,Leiothrix lutea
22716532,Pteruthius rufiventer
22716536,Pteruthius flaviscapis
22716540,Pteruthius xanthochlorus
22716544,Pteruthius melanotis
22716548,Pteruthius aenobarbus
22716552,Actinodura sodangorum
22716557,Actinodura egertoni
22716560,Actinodura ramsayi
22716563,Actinodura nipalensis
22716566,Actinodura waldeni
22716569,Actinodura souliei
22716572,Actinodura morrisoniana
22716576,Minla cyanouroptera
22716579,Minla strigula
22716582,Minla ignotincta
22716585,Alcippe chrysotis
22716588,Alcippe variegaticeps
22716593,Alcippe cinerea
22716601,Alcippe vinipectus
22716604,Alcippe striaticollis
22716617,Alcippe ludlowi
22716621,Alcippe rufogularis
22716624,Alcippe brunnea
22716627,Alcippe dubia
22716630,Alcippe brunneicauda
22716633,Alcippe poioicephala
22716636,Alcippe pyrrhoptera
22716644,Alcippe morrisonia
22716647,Alcippe nipalensis
22716650,Lioptilus nigricapillus
22716655,Kupeornis gilberti
22716664,Kupeornis rufocinctus
22716673,Kupeornis chapini
22716682,Parophasma galinieri
22716686,Phyllanthus atripennis
22716690,Crocias langbianis
22716693,Crocias albonotatus
22716696,Heterophasia annectens
22716699,Heterophasia capistrata
22716702,Heterophasia gracilis
22716711,Heterophasia auricularis
