"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","ForStrat.Value","X","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd","SPID"
"Chiroderma trinitatum","mammal","Chiroptera","Phyllostomidae",8,"npp.sd",0.47308616683243,0.51403894075733,0.2,"Ar",420,0.561698035459438,0.575535594438746,0.781685740315478,28.0063211818963,95.9301962448813,0.810235705937333,0.336865981155121,1.2522506713868,1.517499923706,2.0285835266114,93.25,272.97998046875,2.05065202713013,1.03350424766541,"SP77"
"Chiroderma villosum","mammal","Chiroptera","Phyllostomidae",17,"npp.sd",0.250135710440102,0.255557574925677,0.0714285714285714,"Ar",421,1.23335218789725,1.63433884481199,1.23209436006969,64.6837648569333,81.9096771087078,0.901620616092001,0.337235368384293,4.4059162139892,5.7508335113525,5.0853328704834,215.333324432373,242.79992675781,3.32207417488098,1.18407425284386,"SP78"
"Choeronycteris mexicana","mammal","Chiroptera","Phyllostomidae",11,"npp.sd",-0.00551907688208665,-0.00551913292052382,0.125,"Ar",435,2.83362099188808,3.40651691907092,3.16586155135491,47.8797526129528,179.198510391674,1.21156142614971,0.239717593032374,10.1025009155273,12.5288338661194,8.5988330841064,156.499994277954,506.73999023438,3.72168305516243,0.569639056921005,"SP79"
"Chrotopterus auritus","mammal","Chiroptera","Phyllostomidae",7,"npp.sd",0.163946128092932,0.165439147212248,0.25,"S",440,2.50763672675719,2.87491956455563,2.27161513055617,42.4551171517743,63.0760983859361,1.21061008725204,0.297138489239022,6.9220848083496,7.418999671936,6.4297485351562,117.416664123535,167.98999023437,2.93443965911865,0.829940676689152,"SP80"
"Condylura cristata","mammal","Eulipotyphla","Talpidae",14,"npp.sd",0.0634785137429684,0.0635639831618723,0.0909090909090909,"G",504,2.41753755795669,2.44962825425649,2.47566547652362,7.38428217362131,89.3286452463076,0.436010445641844,0.358256172565118,9.79912799596787,9.41708540916443,10.1790382862091,22.8333358764648,361.409973144531,1.84843301773071,1.49407202005386,"SP81"
"Corynorhinus townsendii","mammal","Chiroptera","Vespertilionidae",34,"npp.sd",0.149112931791583,0.150233072542219,0.032258064516129,"S",525,4.0912733912621,4.10628695106954,4.46985524497878,23.7423744306876,247.673528961817,0.515414554604964,0.459553300342854,16.7713327407837,16.6874160766601,16.8715000152588,127.999995231628,950.849975585938,2.44894522428512,2.03915369510651,"SP82"
"Cratogeomys castanops","mammal","Rodentia","Geomyidae",116,"npp.sd",0.110243825955712,0.110693734881667,0.00884955752212389,"G",540,2.89430393793242,2.97618713990919,3.08964357368927,12.0371632760483,153.575365769709,0.451210690187746,0.150539847362609,22.0464162826538,22.0007495880127,22.8364162445068,66.6666641235352,1021.36004638671,2.37046825885772,0.864040762186047,"SP83"
"Cratogeomys goldmani","mammal","Rodentia","Geomyidae",5,"npp.sd",0.555428157552492,0.626197230996655,0.5,"G",541,1.61674382011803,1.65101194365203,1.605923597504,10.2526092454356,76.7101988060277,0.332064350043525,0.112069115408759,3.996916770935,4.15825080871583,3.8746662139892,24.5833358764648,179.32006835938,0.77154564857483,0.283477008342743,"SP84"
"Cricetulus barabensis","mammal","Rodentia","Cricetidae",8,"npp.sd",-0.259120037587088,-0.265164877483117,0.2,"G",542,2.06039820328019,1.9036440091391,2.33298239178282,2.70764605846101,77.6602711295612,0.172544522896453,0.247836675214846,6.13749983906746,5.6174168586731,7.18266654200852,8.6666660308838,264.630035400391,0.450874239206314,0.680683553218842,"SP85"
"Cricetulus longicaudatus","mammal","Rodentia","Cricetidae",20,"npp.sd",0.304897543429371,0.314910275833442,0.0588235294117647,"G",543,2.19027126310584,1.94477542833239,2.52366680223576,5.96355124918552,85.1908188802329,0.0558488474488579,0.0833816208734508,8.71933317184448,6.65266680717468,10.8775832653046,31,382.369995117187,0.245918244123459,0.3068707883358,"SP86"
"Cricetulus migratorius","mammal","Rodentia","Cricetidae",17,"npp.sd",0.307519414250615,0.317803420777253,0.0714285714285714,"G",544,2.35767369041537,2.43682649868172,2.43365904079163,8.34313126121819,93.0562056219035,0.219844582359956,0.279793716815372,8.71891665458679,10.2022503614426,9.18024992942815,32.5833320617676,377.710021972656,0.741847038269043,0.915667742490769,"SP87"
"Crocidura beatus","mammal","Eulipotyphla","Soricidae",7,"npp.sd",0.576164504285224,0.656702123859693,0.25,"G",546,1.62629154568795,1.82003178792216,1.50311871239329,63.501956119707,64.2704315262658,239.025352517775,828.555592124138,5.0820007324219,5.4811668395996,4.6847496032715,150.083328247071,172.64990234375,490.354781627656,1698.29469043017,"SP88"
"Crocidura grayi","mammal","Eulipotyphla","Soricidae",5,"npp.sd",0.861685002044136,1.29985179690548,0.5,"G",547,0.890329908533858,0.916594522036602,0.906093816247043,20.2700518006245,38.4683449921046,0.482535946886868,0.197024925370846,2.2361316680908,2.2019367218018,2.2721900939942,46.5,89.38000488282,1.29921293258667,0.479486227035527,"SP89"
"Crocidura sibirica","mammal","Eulipotyphla","Soricidae",8,"npp.sd",0.581367145417144,0.664525370019018,0.2,"G",548,3.28636163430342,3.06124254503431,3.54954109265071,14.5881278957535,81.4545706047351,0.453693234322649,0.491325831306657,10.1586668491364,9.184166431427,11.132167339325,37.8333320617676,266.539978027339,1.09633558988571,1.2625760436058,"SP90"
"Cryptotis goodwini","mammal","Eulipotyphla","Soricidae",5,"npp.sd",0.614536550917676,0.716178427451538,0.5,"G",557,3.962021281056,5.07549459843349,2.8539530896689,19.5177433609518,122.65166913859,1.01717888253348,0.251058458273355,8.97650098800657,11.5796666145325,6.4882507324219,46.749992370605,325.829956054688,2.50810551643372,0.609457612037657,"SP91"
"Cryptotis magnus","mammal","Eulipotyphla","Soricidae",5,"npp.sd",0.538719579575485,0.602349881207121,0.5,"G",558,2.80526210263526,2.48007039131687,3.12907048662109,44.658606450586,69.8870201966274,0.435957891081402,0.0498097787833612,7.7859172821045,6.88666629791257,8.6794166564941,100.16667175293,191.71008300781,1.12741565704346,0.130892038345336,"SP92"
"Cryptotis parvus","mammal","Eulipotyphla","Soricidae",35,"npp.sd",0.0712783285053663,0.0713994100483688,0.03125,"G",559,3.99635906415842,5.05260488261645,3.20656596772735,38.5724563119852,123.509142796266,0.695936403989461,0.36067133251306,16.3518466949463,21.0531732067466,13.6154260635376,192.75,575.029968261716,2.74524721503258,2.01009479165078,"SP93"
"Ctenomys opimus","mammal","Rodentia","Ctenomyidae",5,"npp.sd",0.311078389357488,0.321738891823852,0.5,"G",561,1.85739114701024,1.92006947394672,1.82675926589776,9.07778895462507,112.175189426441,0.174533768473716,0.0727682804057451,4.91125011444092,4.92299995804206,4.9012508392334,23.75,298.01000976563,0.398582577705384,0.16605143994093,"SP94"
"Cuniculus paca","mammal","Rodentia","Cuniculidae",5,"npp.sd",0.841873721576589,1.22757235753172,0.5,"G",564,1.48675423997658,2.05480315151775,1.04229417016911,44.8101495220661,60.1128884085206,0.974891583945178,0.109182121358473,3.6000843048096,5.1527500152588,2.7959156036377,124.66667175293,151.35009765625,2.41387784481049,0.272492825984951,"SP95"
"Cynomys gunnisoni","mammal","Rodentia","Sciuridae",12,"npp.sd",0.681515809712182,0.831939048766467,0.111111111111111,"G",583,3.11105512748353,2.94763564443086,3.36250439483924,9.94995902196813,168.73388007081,0.395637903347569,0.282531580259346,9.85616683959965,8.9084165096283,11.4553327560425,28.4999980926514,615.669921875005,1.21640646457673,0.652985543012619,"SP96"
"Cynomys ludovicianus","mammal","Rodentia","Sciuridae",18,"npp.sd",0.266119550857868,0.272682945341149,0.0666666666666667,"G",584,1.30306089939874,1.63627214821711,1.18303603271026,9.0723077781137,53.3456568174243,0.199177457204229,0.169446191766012,5.82391643524174,6.82616674900055,5.7601671218872,42.0833358764648,259.17993164063,0.605078130960461,0.504123866558075,"SP97"
"Cynopterus brachyotis","mammal","Chiroptera","Pteropodidae",37,"npp.sd",0.0879192406703937,0.0881468296427781,0.0294117647058824,"Ar",585,1.24258112251576,1.3472815358612,1.2218603383102,56.4616221511743,76.8357154977614,135.530137992699,469.855621951179,5.2683830261231,6.0328407287597,4.8225841522217,210.749984741211,255.80004882813,491.590465068818,1698.52089124918,"SP98"
"Cynopterus sphinx","mammal","Chiroptera","Pteropodidae",7,"npp.sd",0.239605258541065,0.244355286467416,0.25,"Ar",586,4.59747649753205,4.92545640483835,4.37610942936182,63.0488793753474,137.340094431114,0.979981371435002,0.313290596470377,11.8866653442383,12.5345830917359,11.710750579834,152.666679382324,403.33996582032,2.5906879901886,0.760160803794863,"SP99"
"Dasypus novemcinctus","mammal","Cingulata","Dasypodidae",14,"npp.sd",0.293130193420717,0.301987282420521,0.0909090909090909,"G",593,5.05014682759584,5.66394996185046,4.6191079920604,39.4271122874622,192.091272396036,0.722369673480742,0.42164782074093,14.2314157485962,18.0231676101685,12.4524993896484,130.249994277954,563.01000976562,2.42185205221176,1.41196718811989,"SP100"
"Desmodillus auricularis","mammal","Rodentia","Muridae",6,"npp.sd",-0.442430424870469,-0.475248735453662,0.333333333333333,"G",616,2.23296272745948,2.56116176805794,1.98569641986999,1.353407821615,111.11328235056,0.0249100606862084,0.024610471776359,5.3086681365966,5.85566616058353,4.9778327941895,3.66666650772095,250.89001464844,0.070371374487877,0.0657979547977446,"SP101"
"Desmodus rotundus","mammal","Chiroptera","Phyllostomidae",47,"npp.sd",0.249897243067858,0.255303207491635,0.0227272727272727,"G",617,3.14210345425499,3.37534298089438,3.2219003244033,55.2177333286642,157.511683290906,1.1512073397381,0.30805570588909,13.4078044891357,13.3528327941894,15.3642501831055,217.66667175293,704.14001464844,4.28332495689392,1.19898071885109,"SP102"
"Dicrostonyx groenlandicus","mammal","Rodentia","Cricetidae",49,"npp.sd",-0.0230419211498509,-0.0230460003327857,0.0217391304347826,"G",622,4.77308783304594,4.73487053708205,4.88980557784857,16.7800616434805,79.7168701708996,7658.21469785993,13455.6276255764,21.8404159545898,22.4374158754945,22.4925003051758,87.75,382.159988403321,33599.8699126244,49100.3698667288,"SP103"
"Dicrostonyx torquatus","mammal","Rodentia","Cricetidae",15,"npp.sd",0.306097435692035,0.316233679925051,0.0833333333333333,"G",623,4.84340506557491,4.85063149709161,4.85827875400603,9.04547602736089,54.9366347878745,6001.75114148694,6127.28165446873,14.9431660175324,15.0915837287902,14.7956664562225,30.0000009536743,180.970001220703,16309.9296875,17419.880859375,"SP104"
"Didelphis albiventris","mammal","Didelphimorphia","Didelphidae",5,"npp.sd",0.6,0.693147180559945,0.5,"S",626,3.90868494078756,4.99936466696157,2.83644001290129,46.5016213642555,108.287349112388,0.964791675632949,0.527628236325847,10.3656806945801,13.4027829170227,7.3315677642823,105.583333969116,259.27001953125,2.2884384393692,1.28650689125062,"SP105"
"Didelphis marsupialis","mammal","Didelphimorphia","Didelphidae",16,"npp.sd",0.327489051899978,0.340013057439822,0.0769230769230769,"S",627,2.0423108831154,2.47122086158571,1.84956276933232,49.3988575278336,120.227058430277,0.797265223824057,0.26914107958386,6.8064708709717,8.6188564300537,6.2285003662109,182.5,332.88000488281,2.93604457378388,1.08609181642532,"SP106"
"Didelphis virginiana","mammal","Didelphimorphia","Didelphidae",43,"npp.sd",0.0704884160941011,0.0706055086752755,0.025,"S",628,3.42341321648304,3.16319276533453,4.10672763894038,26.474862155753,232.838440602603,0.778618653635054,0.507044075844757,13.1620001792907,13.9978325366974,15.233416557312,107.083333969116,887.189941406252,2.63134768605232,1.89108684659004,"SP107"
"Dipodomys agilis","mammal","Rodentia","Heteromyidae",74,"npp.sd",-0.126936495680907,-0.1276249342577,0.0140845070422535,"G",638,2.33348011916877,2.19203952394404,2.6682017269874,7.66364397520151,158.500947229066,0.511547218838128,0.220612685231474,10.0065002441406,9.84566700458528,11.1991662979126,43.5000019073486,573.269958496094,2.76994571089745,1.09427493810654,"SP108"
"Dipodomys californicus","mammal","Rodentia","Heteromyidae",14,"npp.sd",-0.488181875582213,-0.533670549976122,0.0909090909090909,"G",639,3.73437890948556,3.70049480075561,3.82951999889632,15.9882634530835,125.395727506994,0.385728698610994,0.266482093171792,10.4831657409668,10.3050827980042,10.6589994430542,47.6666641235352,384.34002685547,1.22756478190422,0.815512418746948,"SP109"
"Dipodomys deserti","mammal","Rodentia","Heteromyidae",56,"npp.sd",0.117646225485689,0.118193543998389,0.0188679245283019,"G",640,4.3114649221789,3.7730775539772,5.24232999558523,21.5614978582963,254.117896356218,0.341322540998368,0.205333513534512,12.6789999008179,12.9247499704361,15.7310009002685,78.5000023841857,791.16003417969,1.08858527243137,0.614702388644219,"SP110"
"Dipodomys heermanni","mammal","Rodentia","Heteromyidae",29,"npp.sd",-0.364004120673942,-0.381493887574371,0.0384615384615385,"G",641,1.31624227621885,1.5147695399159,1.61733144176678,13.0596039192194,107.570744778075,0.517629212172221,0.253884973044773,6.0803327560425,5.98383331298825,6.1724166870117,60.0833330154419,417.82995605469,1.90243542194366,0.950115889310833,"SP111"
"Dipodomys ingens","mammal","Rodentia","Heteromyidae",5,"npp.sd",0.193952796123268,0.196441226270157,0.5,"G",642,0.423807306148582,0.176049722866613,0.679557387192539,2.69425926183917,32.6958759475336,0.0329386594219217,0.0133790338086874,1.1284999847412,0.443999767303461,1.8168334960938,7.3333358764648,89.14990234375,0.087516844272613,0.030854403972626,"SP112"
"Dipodomys merriami","mammal","Rodentia","Heteromyidae",332,"npp.sd",0.174102061766677,0.175893863624479,0.00303951367781155,"G",643,3.82212320106688,3.83482804905153,4.59981262728138,31.5477313074619,247.014725921934,0.739140247752431,0.329997401293408,19.7429170608521,19.4816665649414,22.4843339920044,142.25,1058.52996826172,4.22963857278227,1.64714042842389,"SP113"
"Dipodomys microps","mammal","Rodentia","Heteromyidae",59,"npp.sd",0.146061174925362,0.147113359645234,0.0178571428571429,"G",644,2.60398154310915,2.9455634259942,2.91116833668574,14.3484142570482,151.813697227547,0.253517302340438,0.23994879978872,11.2748336791992,12.6872494220734,12.8143339157104,56.3333358764648,613.639953613279,0.78136183321476,0.763709291815758,"SP114"
"Dipodomys nelsoni","mammal","Rodentia","Heteromyidae",13,"npp.sd",-0.31437299593099,-0.325390633858905,0.1,"G",645,2.13009549472948,1.82174681530079,2.9687184740105,20.5781774866528,150.754448223818,0.67896779197588,0.260987187174279,7.36891746521,6.86983346939086,11.7299995422363,91.333335876465,595.65002441406,2.62039992213249,1.13828554749489,"SP115"
"Dipodomys nitratoides","mammal","Rodentia","Heteromyidae",7,"npp.sd",-0.0639547491159512,-0.0640421598501203,0.25,"G",646,1.47690678517097,1.87737054718177,1.18312740386758,10.1159616374052,86.3409286049228,0.154152728891476,0.0833721683327422,4.1701669692993,5.61000013351442,3.46266746521,27.2500009536743,229.44995117188,0.477493792772293,0.249114274978638,"SP116"
"Dipodomys ordii","mammal","Rodentia","Heteromyidae",166,"npp.sd",0.0907674905324653,0.0910179998695131,0.00613496932515337,"G",647,3.61473838530208,3.91914407236254,3.78674909451142,17.6728021148566,192.163457013924,0.560238952505883,0.257806190381884,21.6177500486374,23.1855001449585,21.6024990081787,105.833333015442,990.940063476562,3.68972104787827,1.39593710005284,"SP117"
"Dipodomys panamintinus","mammal","Rodentia","Heteromyidae",39,"npp.sd",0.51268782002837,0.566369208189033,0.0277777777777778,"G",648,2.87691464307987,3.24889598762207,2.84706449282836,12.9166128199033,153.111506503034,0.200386439619871,0.133793756952683,12.5366673469544,13.2325825691223,11.8395004272461,56.0000014305115,626.04992675781,0.951013758778576,0.546712040901184,"SP118"
"Dipodomys simulans","mammal","Rodentia","Heteromyidae",10,"npp.sd",0.758052825334199,0.991621355255205,0.142857142857143,"G",649,1.7691430331363,0.611170327969333,3.42715563415327,46.7664305493269,277.196414765995,0.522927404715753,0.237204450991176,5.8278331756591,2.3364171981811,10.4595832824707,135.416661739349,714.98999023438,1.67266249656677,0.741165578365325,"SP119"
"Dipodomys spectabilis","mammal","Rodentia","Heteromyidae",46,"npp.sd",-0.383411151950461,-0.404052574153599,0.0232558139534884,"G",650,3.29307913623171,3.44146056911484,4.3635672157004,29.6481717518069,250.255470087664,0.674079091291226,0.417799880095372,14.7152490615845,14.3469997942447,19.2133340835572,111.41667175293,937.389953613279,2.87012076377869,1.53352791070938,"SP120"
"Dipodomys stephensi","mammal","Rodentia","Heteromyidae",8,"npp.sd",-0.0204286800240616,-0.0204315225761331,0.2,"G",651,2.99076382138694,2.55187306475259,3.5031234825295,12.7015439074395,142.08130882758,0.159675960777776,0.199517421527849,9.09841728210454,8.18716621398926,10.3052501678467,37.1666641235352,438.61010742187,0.421636223793032,0.609188348054886,"SP121"
"Dipodomys venustus","mammal","Rodentia","Heteromyidae",7,"npp.sd",0.45793602643544,0.494696503554174,0.25,"G",652,0.304403046978275,0.867486354109931,0.884772605850176,5.15853137882772,93.0615633026131,0.43274117256438,0.198615063740834,0.888750076294,2.21380043029785,2.3170909881592,16.8333320617676,269.51000976562,1.1684045791626,0.514998614788053,"SP122"
"Dipus sagitta","mammal","Rodentia","Dipodidae",15,"npp.sd",0.323211681504374,0.335229302108082,0.0833333333333333,"Ar",654,2.49069443026849,2.24419788829434,2.76978296953277,1.79169897389707,80.5680649364486,0.0837978746017495,0.106766535530637,10.2138335704804,9.48350006341934,10.9428329467774,7.66666650772095,338.210021972656,0.342409156262875,0.434644266963005,"SP123"
"Dobsonia moluccensis","mammal","Chiroptera","Pteropodidae",9,"npp.sd",0.638940205488526,0.7563807576912,0.166666666666667,"Ar",656,2.29147774860539,2.99131260469022,1.73455514406073,36.1657397603443,75.4798673355236,0.926178292848362,0.204681021353657,7.4525833129883,9.6022224426269,5.3870220184327,118.583328247071,225.61010742188,2.412917137146,0.586692601442341,"SP124"
"Dolichotis salinicola","mammal","Rodentia","Caviidae",6,"npp.sd",0.0942209467917667,0.0945012596260892,0.333333333333333,"G",658,0.963913552482032,1.1591097220371,0.775772564719406,4.70785400741473,35.9356365767024,0.197235927583723,0.0931217784603211,2.3500003814697,2.945333480835,1.8274173736572,12.3333320617676,87.07995605469,0.561115745455027,0.268145978450775,"SP125"
"Elephantulus edwardii","mammal","Macroscelidea","Macroscelididae",5,"npp.sd",-0.140892570505508,-0.141836107008889,0.5,"G",680,1.62783375022669,2.40374416112972,1.84170128496058,13.1156179030635,174.624849581718,0.607763914605302,0.264380298891252,4.3013334274292,6.2810835838318,4.5926666259766,28.1666660308838,454.82995605469,1.52793270349503,0.674623176455498,"SP126"
"Elephantulus intufi","mammal","Macroscelidea","Macroscelididae",8,"npp.sd",0.292327336148595,0.301109180408195,0.2,"G",681,3.17100293316079,2.76287901672013,3.60175441125632,8.16483697185201,208.123782579727,0.105053860072175,0.122163839618036,7.6215829849243,6.60816717147828,8.7213344573975,25.2500009536743,502.02001953125,0.333448261022568,0.328576624393463,"SP127"
"Petrosaltator rozeti","mammal","Macroscelidea","Macroscelididae",5,"npp.sd",0.225346954716499,0.229282032804622,0.5,"G",682,0.713334126843711,0.531781574219791,1.0351096591491,12.4006332253296,111.455939657814,0.321654556416527,0.180455774842596,1.4577503204346,1.2292499542236,2.3278331756592,28.6666679382324,277.68994140625,0.753413327038288,0.39928363263607,"SP128"
"Elephantulus rupestris","mammal","Macroscelidea","Macroscelididae",17,"npp.sd",-0.0988498513418175,-0.0991737158416017,0.0714285714285714,"G",683,2.02176005617216,2.37653770734119,1.82884060563686,3.89141725211992,112.323804370234,0.0526082090057045,0.0404295967319614,6.8467502593994,7.64258384704588,6.332166671753,12.6666674613952,459.26000976563,0.184336706995964,0.140509188175201,"SP129"
"Eliomys quercinus","mammal","Rodentia","Myoxidae",13,"npp.sd",0.0520406874458199,0.0520877433708623,0.1,"S",686,2.97545057752733,2.77610254365134,3.23931792618236,22.2114086422208,160.471498107315,0.34773769289006,0.316003262502373,10.2250185012817,9.92875719070437,10.8124170303345,71.5,562.46997070313,1.11733657121658,0.921707570552823,"SP130"
"Ellobius tancrei","mammal","Rodentia","Cricetidae",19,"npp.sd",0.137576033164054,0.13845400015335,0.0625,"G",687,3.04804682621929,2.85477711088168,3.28957530145352,3.49543130815927,119.807393415527,0.0925168752562145,0.14033880067353,9.83574962615967,9.14374959468844,10.669083237648,12.5,394.050048828125,0.330145478248597,0.509610146284104,"SP131"
"Emballonura alecto","mammal","Chiroptera","Emballonuridae",8,"npp.sd",0.0421306474799975,0.0421556012408068,0.2,"A",688,1.03106684311794,1.06888065467179,1.08304092487606,77.0320589952401,81.0479931171721,0.630418207097685,0.230748629905573,2.8640003204345,3.2289333343506,3.1194152832032,210.749984741211,230.03991699218,2.1967898607254,0.700149625539784,"SP132"
"Eonycteris spelaea","mammal","Chiroptera","Pteropodidae",7,"npp.sd",0.585541171795665,0.670853710261701,0.25,"Ar",713,1.09267992854784,1.1733268279924,1.04941719444757,51.8034628031253,47.6118991856518,0.627548113589967,0.176102785060498,2.4040012359619,2.9240188598633,2.6117515563965,143.416656494141,128.78002929687,1.81474733352661,0.478113591670993,"SP133"
"Epomophorus wahlbergi","mammal","Chiroptera","Pteropodidae",9,"npp.sd",0.142779644342414,0.143761924052721,0.166666666666667,"Ar",716,2.55652061350907,3.27398235914771,1.95450964425281,30.6855638059202,184.140957050179,1.08407286846823,0.204121885395919,6.6546669006348,9.3574876785279,4.6754150390625,101.416667938232,610.81994628906,3.44038164615632,0.6152885556221,"SP134"
"Eptesicus brasiliensis","mammal","Chiroptera","Vespertilionidae",8,"npp.sd",0.473898973103074,0.515086635241139,0.2,"A",717,5.8055452193978,6.05417451254849,5.607877621344,66.3576173126803,243.623350522585,1.3691507009374,0.112501575896381,15.6176939010621,16.8445568084717,14.3936672210693,173.916679382324,626.38000488281,3.61505997180939,0.35966849327087,"SP135"
"Eptesicus furinalis","mammal","Chiroptera","Vespertilionidae",17,"npp.sd",0.279169279586393,0.28678091031352,0.0714285714285714,"A",718,1.10730399317013,1.04228725129957,1.44198415406037,35.026705919,108.40797843936,0.735481552759812,0.140203028863544,3.3519153594971,3.6081657409668,4.097583770752,114.666660308838,332.75,3.25372901558876,0.530152440071111,"SP136"
"Eptesicus fuscus","mammal","Chiroptera","Vespertilionidae",226,"npp.sd",0.129334732442038,0.13006320559795,0.00448430493273543,"A",719,3.40456142375409,3.79203888237299,3.5486019557783,38.1295955006581,195.319871277383,0.828473443255966,0.594979664231753,21.3986663222312,20.5088329315185,23.1797513961791,216.416661262512,1060.39001464843,4.52722996473313,2.23996621370315,"SP137"
"Eptesicus gobiensis","mammal","Chiroptera","Vespertilionidae",8,"npp.sd",-0.361698584669088,-0.378838774570401,0.2,"A",720,3.52781279236219,3.50547524366452,3.59174150020621,4.68660727098618,120.588514774596,0.0854888131993484,0.142281031719425,11.5411667823792,11.6212497353554,11.4576666355134,14.2500004768372,358.77001953125,0.250444762408734,0.424546346068383,"SP138"
"Erethizon dorsatum","mammal","Rodentia","Erethizontidae",34,"npp.sd",0.146069227757322,0.14712158803014,0.032258064516129,"S",723,7.24280578504701,6.67351447091022,8.09354043556165,37.6846347702071,346.745805244574,4373.9698025291,13585.8861938109,26.9293336868286,23.7783336639404,30.0785002708435,148.416662216186,1180.18002319336,16265.2700629234,38262.7431005687,"SP139"
"Eumops bonariensis","mammal","Chiroptera","Molossidae",20,"npp.sd",0.0650984191065408,0.0651906117542728,0.0588235294117647,"A",739,1.34311232137785,1.42625218402202,1.41565457670972,35.6055101206568,95.3956450542408,0.57185733612241,0.15621919228271,4.9865837097168,5.8311672210693,4.9644165039062,108.916660308838,323.09997558594,2.33463782072067,0.542074203491208,"SP140"
"Eumops glaucinus","mammal","Chiroptera","Molossidae",7,"npp.sd",0.906520483974599,1.50764639558576,0.25,"A",740,1.67269931682092,1.98018643184112,1.752075020047,33.5904267150681,95.1265463237298,0.805383058346746,0.303171017838374,5.0110836029052,5.7620334625244,5.1212501525879,84.75,245.13989257813,2.28222772479057,0.932187795639035,"SP141"
"Eumops perotis","mammal","Chiroptera","Molossidae",11,"npp.sd",-0.028824735077933,-0.0288327222179425,0.125,"A",741,2.52229172514449,2.90258853477879,3.00390018043281,10.8579268342665,216.454494006213,0.439009076985031,0.207753480305553,8.2331771850586,9.87658405303951,11.0715389251709,44.7500009536743,783.90997314453,1.39453238248825,0.578041702508926,"SP142"
"Euryoryzomys nitidus","mammal","Rodentia","Cricetidae",11,"npp.sd",0.297953754138586,0.307272494462579,0.125,NA,755,2.61198621711456,2.56743227903394,2.82141852222781,37.4309416562826,219.362534999709,1.19036036611575,0.345184668115479,6.6396675109863,6.7261667251587,8.0598335266114,135.166660308838,769.90002441407,3.32962703704834,0.945706069469448,"SP143"
"Geomys arenarius","mammal","Rodentia","Geomyidae",10,"npp.sd",-0.372806745213193,-0.391678963849864,0.142857142857143,"G",796,2.53602553891154,2.74145405328175,4.54055816150552,28.8258978458141,283.393761813578,0.736708472385098,0.570072429776432,8.80158233642581,8.79833316802976,13.7252502441406,67.4999980926514,724.500061035159,1.80187849700451,1.41810527443886,"SP144"
"Geomys knoxjonesi","mammal","Rodentia","Geomyidae",15,"npp.sd",0.100055769520729,0.100391680897697,0.0833333333333333,"G",798,7.99114447023451,7.27427255155595,8.74024554562419,14.0639012442695,362.902835231702,0.196823201079852,0.340451018637548,19.9385000467301,18.6026659011841,21.3566660881043,37.1666679382324,896.189941406252,0.797257214784621,1.12089467048645,"SP145"
"Geomys bursarius lutescens","mammal","Rodentia","Geomyidae",14,"npp.sd",-0.167713541308048,-0.16931309735155,0.0909090909090909,NA,799,1.91547996247861,2.33424055087795,1.76325445863286,13.9916299921153,89.8364246051124,0.183159076406931,0.150218897758772,5.7848329544067,7.05100005865097,5.8107500076294,36.3333320617676,282.15002441406,0.527995884418484,0.584579944610593,"SP146"
"Gerbillurus paeba","mammal","Rodentia","Muridae",7,"npp.sd",-0.109021255618081,-0.10945629118278,0.25,"G",808,2.8336045075903,3.17902532584961,2.50775925120753,5.36449234771112,125.478949360127,0.066822866504688,0.0211492922710464,8.0244169235229,9.2085003852844,6.8412494659424,15.25,343.7900390625,0.195587188005448,0.049489937722683,"SP147"
"Gerbillurus setzeri","mammal","Rodentia","Muridae",9,"npp.sd",-0.542153846211111,-0.607201050392565,0.166666666666667,"G",809,1.09196551904803,1.41317994261245,1.14348554306625,1.78184210400895,135.816933126816,0.0312985686172968,0.0199522326561448,3.6067504882812,4.7222509384156,3.8870830535888,5.33333349227905,512.77001953125,0.087582632899285,0.0579547360539434,"SP148"
"Glaucomys sabrinus","mammal","Rodentia","Sciuridae",227,"npp.sd",-0.121798267323981,-0.122405970705926,0.00446428571428571,"Ar",815,4.28226306812934,4.75611493229285,4.25758556624893,99.2922990934831,179.629441553809,2616.92715766936,8997.38251476262,17.6920828819275,18.1303334236145,18.7125837802887,315.333333969116,615.850036621094,8868.61167871952,28427.2551578283,"SP149"
"Glaucomys volans","mammal","Rodentia","Sciuridae",19,"npp.sd",-0.00506568415177445,-0.00506572748287857,0.0625,"Ar",816,5.1050760709343,5.04065396183267,5.2182557371381,14.0150134937416,204.53268606088,0.621507455173554,0.437444668850091,18.4249992370605,19.7995844483376,17.5543327331543,55.4166717529298,696.459960937498,2.68995535373688,1.69841128587723,"SP150"
"Glossophaga commissarisi","mammal","Chiroptera","Phyllostomidae",17,"npp.sd",-0.273148302810951,-0.280262813291687,0.0714285714285714,"Ar",817,3.73982601089999,4.07162799187793,3.50197656108264,65.2693709367238,169.366785924864,0.923283248063908,0.214331482106507,13.0011386871337,14.5038337707519,12.0210781097412,228.25,638.94995117188,2.72368049621582,0.776225388050076,"SP151"
