"","species","lat.rng"
"2067","Taricha torosa",5.91666643
"2068","Tarsiger cyanurus",27.66666556
"2069","Tatera leucogaster",12.41666617
"2070","Taxidea taxus",20.91666583
"2071","Tchagra australis",33.91666531
"2072","Tchagra senegalus",32.66666536
"2073","Telophorus sulfureopectus",23.16666574
"2074","Terenotriccus erythrurus",28.58333219
"2075","Terpsiphone cinnamomea",9.24999963
"2076","Terpsiphone rufiventer",9.41666629000001
"2077","Terpsiphone viridis",43.91666491
"2078","Thalurania furcata",22.08333245
"2079","Thamnomanes ardesiacus",19.08333257
"2080","Thamnomanes caesius",13.99999944
"2081","Thamnophilus amazonicus",5.16666646
"2082","Thamnophilus caerulescens",26.24999895
"2083","Thamnophilus doliatus",43.58333159
"2084","Thamnophilus murinus",15.58333271
"2085","Thamnophilus punctatus",3.66666652000001
"2086","Thamnophilus ruficapillus",28.66666552
"2087","Thamnophilus schistaceus",13.49999946
"2088","Thamnophis atratus",3.08333321
"2089","Thamnophis couchii",5.16666646
"2090","Thamnophis elegans",6.83333305999999
"2091","Thamnophis hammondii",2.08333325
"2092","Thamnophis sauritus",7.83333302
"2093","Thamnophis sirtalis",16.16666602
"2094","Thinocorus orbignyianus",21.83333246
"2095","Thlypopsis ornata",7.33333304
"2096","Thlypopsis ruficeps",11.33333288
"2097","Thomomys bottae",23.16666574
"2098","Thomomys bulbivorus",1.24999995
"2099","Thomomys mazama",5.58333311
"2100","Thomomys monticola",4.1666665
"2101","Thomomys talpoides",18.08333261
"2102","Thomomys townsendii",2.58333323
"2103","Thomomys umbrinus",7.91666635
"2104","Thraupis cyanocephala",8.91666631000001
"2105","Thraupis episcopus",27.33333224
"2106","Thraupis palmarum",23.24999907
"2107","Thraupis sayaca",8.74999965
"2108","Threnetes leucurus",20.74999917
"2109","Thryomanes bewickii",22.41666577
"2110","Thryophilus pleurostictus",4.83333314
"2111","Thryophilus rufalbus",0.41666665
"2112","Thryothorus ludovicianus",16.16666602
"2113","Thylamys elegans",3.3333332
"2114","Tiaris obscurus",7.74999969000001
"2115","Tinamus major",25.41666565
"2116","Tityra cayana",33.74999865
"2117","Tockus flavirostris",28.3333322
"2118","Todiramphus chloris",28.3333322
"2119","Todirostrum cinereum",35.66666524
"2120","Todus subulatus",1.49999994
"2121","Tolmomyias flaviventris",15.74999937
"2122","Tolmomyias poliocephalus",20.74999917
"2123","Tolmomyias sulphurescens",44.91666487
"2124","Tonatia saurophila",16.33333268
"2125","Toxorhamphus novaeguineae",3.66666652000001
"2126","Toxorhamphus poliopterus",4.99999979999999
"2127","Toxostoma curvirostre",15.8333327
"2128","Toxostoma longirostre",2.16666658
"2129","Toxostoma redivivum",6.08333309
"2130","Toxostoma rufum",18.24999927
"2131","Trachops cirrhosus",21.74999913
"2132","Trachylepis maculilabris",9.66666628
"2133","Tregellasia capito",2.4999999
"2134","Tregellasia leucops",3.74999985000001
"2135","Treron calvus",24.74999901
"2136","Trichechus manatus",4.66666648
"2137","Tricholaema leucomelas",12.4999995
"2138","Trichothraupis melanops",14.83333274
"2139","Trimeresurus albolabris",10.91666623
"2140","Trimeresurus erythrurus",8.74999965
"2141","Trimeresurus purpureomaculatus",5.8333331
"2142","Tringa flavipes",44.74999821
"2143","Tringa glareola",85.41666325
"2144","Tringa melanoleuca",34.58333195
"2145","Tringa semipalmata",33.16666534
"2146","Tringa solitaria",89.24999643
"2147","Tringa totanus",23.99999904
"2148","Trochocercus cyanomelas",1.58333326999999
"2149","Troglodytes aedon",83.66666332
"2150","Troglodytes hiemalis",4.49999982
"2151","Troglodytes musculus",50.33333132
"2152","Troglodytes solstitialis",24.91666567
"2153","Troglodytes troglodytes",31.33333208
"2154","Trogon collaris",31.58333207
"2155","Trogon melanurus",19.08333257
"2156","Trogon personatus",19.58333255
"2157","Trogon rufus",42.41666497
"2158","Trogon viridis",15.58333271
"2159","Tryngites subruficollis",108.58332899
"2160","Turdus albicollis",44.49999822
"2161","Turdus amaurochalinus",21.99999912
"2162","Turdus assimilis",16.49999934
"2163","Turdus chiguanco",17.91666595
"2164","Turdus fuscater",19.66666588
"2165","Turdus grayi",9.58333295
"2166","Turdus ignobilis",18.66666592
"2167","Turdus leucomelas",35.58333191
"2168","Turdus merula",96.41666281
"2169","Turdus migratorius",34.41666529
"2170","Turdus naumanni",15.24999939
"2171","Turdus nigriceps",27.58333223
"2172","Turdus nudigenis",12.33333284
"2173","Turdus pelios",6.83333305999999
"2174","Turdus philomelos",90.08332973
"2175","Turdus poliocephalus",32.99999868
"2176","Turdus rufiventris",13.58333279
"2177","Turdus serranus",8.91666631000001
"2178","Turdus viscivorus",4.66666648
"2179","Tursiops truncatus",1.41666661
"2180","Turtur abyssinicus",1.99999992
"2181","Turtur afer",7.99999968
"2182","Turtur chalcospilos",31.99999872
"2183","Turtur tympanistria",13.91666611
"2184","Tylomys watsoni",0.58333331
"2185","Tylonycteris robustula",13.74999945
"2186","Tympanuchus cupido",3.99999984
"2187","Tympanuchus pallidicinctus",6.49999974
"2188","Tympanuchus phasianellus",25.74999897
"2189","Tyrannulus elatus",22.41666577
"2190","Tyrannus couchii",5.41666645
"2191","Tyrannus dominicensis",18.24999927
"2192","Tyrannus forficatus",21.91666579
"2193","Tyrannus melancholicus",72.91666375
"2194","Tyrannus savana",78.66666352
"2195","Tyrannus tyrannus",28.66666552
"2196","Tyrannus verticalis",17.74999929
"2197","Tyrannus vociferans",8.99999964
"2198","Tyto alba",94.49999622
"2199","Upupa epops",79.33333016
"2200","Uraeginthus angolensis",13.91666611
"2201","Uraeginthus bengalus",3.83333318
"2202","Uria aalge",37.58333183
"2203","Urocitellus armatus",3.74999985
"2204","Urocyon cinereoargenteus",9.9999996
"2205","Uroderma bilobatum",32.58333203
"2206","Ursus americanus",32.24999871
"2207","Uta stansburiana",2.08333325
"2208","Vampyressa pusilla",30.74999877
"2209","Vanellus armatus",17.08333265
"2210","Vanellus chilensis",47.33333144
"2211","Vanellus coronatus",8.08333301
"2212","Veniliornis nigriceps",8.41666633
"2213","Veniliornis passerinus",6.58333307
"2214","Veniliornis spilogaster",9.33333296
"2215","Vermivora chrysoptera",31.41666541
"2216","Vermivora cyanoptera",26.49999894
"2217","Vermivora virginiae",7.24999971
"2218","Vespadelus pumilus",5.8333331
"2219","Vespertilio murinus",4.1666665
"2220","Vidua camerunensis",2.74999989
"2221","Vidua chalybeata",70.33333052
"2222","Vidua codringtoni",4.58333315
"2223","Vidua funerea",16.666666
"2224","Vidua macroura",37.24999851
"2225","Vidua purpurascens",14.83333274
"2226","Vidua raricola",3.24999987000001
"2227","Vidua wilsoni",4.66666647999999
"2228","Vireo altiloquus",20.91666583
"2229","Vireo bellii",25.16666566
"2230","Vireo cassinii",28.24999887
"2231","Vireo flavifrons",30.91666543
"2232","Vireo gilvus",37.4999985
"2233","Vireo griseus",25.91666563
"2234","Vireo huttoni",23.91666571
"2235","Vireo olivaceus",85.66666324
"2236","Vireo philadelphicus",36.24999855
"2237","Vireo plumbeus",12.33333284
"2238","Vireo solitarius",38.16666514
"2239","Volatinia jacarina",45.8333315
"2240","Vulpes lagopus",19.33333256
"2241","Vulpes macrotis",8.333333
"2242","Vulpes velox",7.91666635
"2243","Vulpes vulpes",34.24999863
"2244","Willisornis poecilinotus",19.08333257
"2245","Xanthocephalus xanthocephalus",61.99999752
"2246","Xanthotis flaviventer",5.99999976
"2247","Xenochrophis piscator",11.83333286
"2248","Xenodacnis parina",5.99999976
"2249","Xenopeltis unicolor",8.49999966
"2250","Xenopipo atronitens",1.83333326000001
"2251","Xenops minutus",44.83333154
"2252","Xiphocolaptes major",4.49999982
"2253","Xiphocolaptes promeropirhynchus",18.83333258
"2254","Xiphorhynchus flavigaster",5.74999977
"2255","Xiphorhynchus guttatus",19.91666587
"2256","Xiphorhynchus ocellatus",11.08333289
"2257","Xiphorhynchus pardalotus",5.41666645000001
"2258","Xiphorhynchus triangularis",8.16666634
"2259","Xolmis irupero",12.91666615
"2260","Yuhina flavicollis",3.99999984
"2261","Yuhina gularis",5.24999979
"2262","Yuhina nigrimenta",7.24999971
"2263","Zalophus californianus",14.24999943
"2264","Zapus hudsonius",31.24999875
"2265","Zapus princeps",23.58333239
"2266","Zapus trinotatus",10.74999957
"2267","Zenaida asiatica",12.08333285
"2268","Zenaida auriculata",43.91666491
"2269","Zenaida macroura",36.33333188
"2270","Zimmerius bolivianus",1.6666666
"2271","Zonotrichia albicollis",28.3333322
"2272","Zonotrichia atricapilla",31.08333209
"2273","Zonotrichia capensis",60.58333091
"2274","Zonotrichia leucophrys",41.666665
"2275","Zonotrichia querula",36.08333189
"2276","Zoothera dauma",40.41666505
"2277","Zosterops japonicus",14.1666661
"2278","Zosterops lateralis",21.33333248
"2279","Zosterops pallidus",5.91666643
"2280","Zosterops senegalensis",26.41666561
"2281","Zygodontomys brevicauda",1.74999992999999
