".id","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author"
"Myodes rutilus","970618","970618","Merriam, 1888","Evotomys dawsoni","971296",NA,NA
"Myodes rutilus","970618","970618","J. A. Allen, 1903","Evotomys jochelsoni","971297",NA,NA
"Myodes rutilus","970618","970618","Ognev, 1924","Evotomys laticeps","971298",NA,NA
"Myodes rutilus","970618","970618","Thomas, 1905","Evotomys mikado","971299",NA,NA
"Myodes rutilus","970618","970618","Kastschenko, 1910","Microtus mollessonae","971300",NA,NA
"Myodes rutilus","970618","970618","Merriam, 1900","Evotomys orca","971301",NA,NA
"Myodes rutilus","970618","970618","Ognev, 1924","Evotomys parvidens","971302",NA,NA
"Myodes rutilus","970618","970618","Radde, 1862","Arvicola russatus","971303",NA,NA
"Myodes rutilus","970618","970618","Vinogradov, 1933","Clethrionomys rutilus dorogostaiskii","972972",NA,NA
"Myodes rutilus","970618","970618","Orr, 1945","Clethrionomys dawsoni glacialis","972973",NA,NA
"Myodes rutilus","970618","970618","Vinogradov in Zolotarev, 1936","Clethrionomys rutilus hintoni","972974",NA,NA
"Myodes rutilus","970618","970618","Heller, 1910","Evotomys dawsoni insularis","972975",NA,NA
"Myodes rutilus","970618","970618","Vinogradov, 1927","Evotomys rutilus jacutensis","972976",NA,NA
"Myodes rutilus","970618","970618","Argyropulo and Afanasiev, 1939","Clethrionomys rutilus latigriseus","972977",NA,NA
"Myodes rutilus","970618","970618","Koljuschev, 1936","Evotomys rutilus lenaensis","972978",NA,NA
"Myodes rutilus","970618","970618","Manning, 1957","Clethrionomys rutilis platycephalus","972979",NA,NA
"Myodes rutilus","970618","970618","Dukelski, 1928","Clethrionomys rutilus rossicus","972980",NA,NA
"Myodes rutilus","970618","970618","Egorin, 1936","Evotomys rutilus salairicus","972981",NA,NA
"Myodes rutilus","970618","970618","Vinogradov, 1933","Clethrionomys rutilus tugarinovi","972982",NA,NA
"Myodes rutilus","970618","970618","Koljuschev, 1936","Clethrionomys rutilus uralensis","972983",NA,NA
"Myodes rutilus","970618","970618","Naumov, 1933","Evotomys rutilus vinogradovi","972984",NA,NA
"Myodes rutilus","970618","970618","(Hanson, 1952)","Clethrionomys rutilus washburni","972985",NA,NA
"Myodes rutilus","970618","970618","Orr, 1945","Clethrionomys rutilus watsoni","972986",NA,NA
"Myopus schisticolor","632898","632898","Vinogradov, 1922","Myopus middendorfii","971304",NA,NA
"Myopus schisticolor","632898","632898","Hollister, 1912","Myopus morulus","971305",NA,NA
"Myopus schisticolor","632898","632898","Hinton, 1914","Myopus saianicus","971306",NA,NA
"Myopus schisticolor","632898","632898","G. M. Allen, 1914","Myopus thayeri","971307",NA,NA
"Myopus schisticolor","632898","632898","Skalon and Raevski, 1940","Myopus schisticolor vinogradovi","972989",NA,NA
"Bolomys lasiurus","633088","970687","(Lund, 1841)","Bolomys lasiurus","633088","Necromys lasiurus","(Lund, 1841)"
"Bolomys lasiurus","633088","970687","Wagner, 1845","Hesperomys brachyurus","971579","Necromys lasiurus","(Lund, 1841)"
"Bolomys lasiurus","633088","970687","Thomas, 1897","Akodon fuscinus","971580","Necromys lasiurus","(Lund, 1841)"
"Bolomys lasiurus","633088","970687","Moojen, 1943","Zygodontomys pixuna","971581","Necromys lasiurus","(Lund, 1841)"
"Neotetracus sinensis","709727","709727","(Trouessart, 1909)","Hylomys sinensis","552526",NA,NA
"Neotoma albigula","180370","180370","Mearns, 1897","Neotoma cumulator","971388",NA,NA
"Neotoma albigula","180370","180370","True, 1894","Neotoma venusta","971389",NA,NA
"Neotoma albigula","180370","180370","Merriam, 1894","Neotoma intermedia angusticeps","973072",NA,NA
"Neotoma albigula","180370","180370","Durrant, 1934","Neotoma albigula brevicauda","973073",NA,NA
"Neotoma albigula","180370","180370","Elliot, 1904","Neotoma desertorum grandis","973074",NA,NA
"Neotoma albigula","180370","180370","F. W. Miller, 1933","Neotoma albigula laplataensis","973075",NA,NA
"Neotoma albigula","180370","180370","Goldman, 1915","Neotoma albigula mearnsi","973076",NA,NA
"Neotoma albigula","180370","180370","Merriam, 1894","Neotoma intermedia melanura","973077",NA,NA
"Neotoma albigula","180370","180370","Townsend, 1912","Neotoma albigula seri","973078",NA,NA
"Neotoma albigula","180370","180370","Goldman, 1915","Neotoma albigula sheldoni","973079",NA,NA
"Neotoma cinerea","180371","180371","Merriam, 1893","Neotoma arizonae","971390",NA,NA
"Neotoma cinerea","180371","180371","J. A. Allen, 1895","Neotoma cinnamomea","971391",NA,NA
"Neotoma cinerea","180371","180371","Richardson, 1828","Myoxus drummondii","971392",NA,NA
"Neotoma cinerea","180371","180371","J. A. Allen, 1894","Neotoma grangeri","971393",NA,NA
"Neotoma cinerea","180371","180371","Baird, 1855","Neotoma occidentalis","971394",NA,NA
"Neotoma cinerea","180371","180371","Merriam, 1894","Neotoma orolestes","971395",NA,NA
"Neotoma cinerea","180371","180371","Osgood, 1900","Neotoma saxamans","971396",NA,NA
"Neotoma cinerea","180371","180371","Elliot, 1904","Teonoma cinerea acraea","973080",NA,NA
"Neotoma cinerea","180371","180371","Hooper, 1940","Neotoma cinerea alticola","973081",NA,NA
"Neotoma cinerea","180371","180371","Elliot, 1903","Neotoma fuscus apicalis","973082",NA,NA
"Neotoma cinerea","180371","180371","Elliot, 1899","Neotoma cinerea columbiana","973083",NA,NA
"Neotoma cinerea","180371","180371","True, 1894","Neotoma occidentalis fusca","973084",NA,NA
"Neotoma cinerea","180371","180371","Goldman, 1917","Neotoma cinerea lucida","973085",NA,NA
"Neotoma cinerea","180371","180371","Kelson, 1949","Neotoma cinerea macrodon","973086",NA,NA
"Neotoma cinerea","180371","180371","Hooper, 1940","Neotoma cinerea pulla","973087",NA,NA
"Neotoma cinerea","180371","180371","Elliot, 1904","Teonoma cinerea acraia","974184",NA,NA
"Neotoma floridana","180372","180372","(Ord, 1818)","Neotoma floridana floridana","202381",NA,NA
"Neotoma floridana","180372","180372","Sherman, 1955","Neotoma floridana smalli","202382",NA,NA
"Neotoma floridana","180372","180372","Mearns, 1897","Neotoma attwateri","971398",NA,NA
"Neotoma floridana","180372","180372","Merriam, 1894","Neotoma baileyi","971399",NA,NA
"Neotoma floridana","180372","180372","J. A. Allen, 1894","Neotoma campestris","971400",NA,NA
"Neotoma floridana","180372","180372","A. H. Howell, 1934","Neotoma floridana haematoreia","973092",NA,NA
"Neotoma floridana","180372","180372","A. H. Howell, 1910","Neotoma floridana illinoensis","973093",NA,NA
"Neotoma floridana","180372","180372","Blair, 1939","Neotoma floridana osagensis","973094",NA,NA
"Neotoma floridana","180372","180372","Bangs, 1898","Neotoma floridana rubida","973095",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1909","Neotoma abbreviata","971403",NA,NA
"Neotoma lepida","180374","180374","J. A. Allen, 1898","Neotoma arenacea","971404",NA,NA
"Neotoma lepida","180374","180374","Bangs, 1899","Neotoma bella","971405",NA,NA
"Neotoma lepida","180374","180374","Price, 1894","Neotoma californica","971406",NA,NA
"Neotoma lepida","180374","180374","Merriam, 1894","Neotoma desertorum","971407",NA,NA
"Neotoma lepida","180374","180374","Townsend, 1912","Neotoma insularis","971408",NA,NA
"Neotoma lepida","180374","180374","Rhoads, 1894","Neotoma intermedia","971409",NA,NA
"Neotoma lepida","180374","180374","Taylor, 1910","Neotoma nevadensis","971410",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1905","Neotoma nudicauda","971411",NA,NA
"Neotoma lepida","180374","180374","Huey, 1957","Neotoma lepida aridicola","973099",NA,NA
"Neotoma lepida","180374","180374","Orr, 1934","Neotoma lepida egressa","973100",NA,NA
"Neotoma lepida","180374","180374","Elliot, 1903","Neotoma bella felipensis","973101",NA,NA
"Neotoma lepida","180374","180374","Rhoads, 1894","Neotoma intermedia gilva","973102",NA,NA
"Neotoma lepida","180374","180374","Hall, 1942","Neotoma lepida grinnelli","973103",NA,NA
"Neotoma lepida","180374","180374","Burt, 1932","Neotoma lepida latirostra","973104",NA,NA
"Neotoma lepida","180374","180374","Burt, 1932","Neotoma lepida marcosensis","973105",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1939","Neotoma lepida marshalli","973106",NA,NA
"Neotoma lepida","180374","180374","Huey, 1945","Neotoma lepida molagrandis","973107",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1932","Neotoma lepida monstrabilis","973108",NA,NA
"Neotoma lepida","180374","180374","Nelson and Goldman, 1931","Neotoma intermedia notia","973109",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1909","Neotoma intermedia perpallida","973110",NA,NA
"Neotoma lepida","180374","180374","von Bloeker, 1938","Neotoma lepida petricola","973111",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1909","Neotoma intermedia pretiosa","973112",NA,NA
"Neotoma lepida","180374","180374","Nelson and Goldman, 1931","Neotoma intermedia ravida","973113",NA,NA
"Neotoma lepida","180374","180374","Kelson, 1950","Neotoma lepida sanrafaeli","973114",NA,NA
"Neotoma lepida","180374","180374","Merriam, 1894","Neotoma desertorum sola","973115",NA,NA
"Neotoma lepida","180374","180374","Goldman, 1909","Neotoma intermedia vicina","973116",NA,NA
"Neotoma lepida","180374","180374","Rhoads, 1894","Neotoma lepida intermedia","974196",NA,NA
"Neotoma leucodon","970628","970628","Merriam, 1894","Neotoma latifrons","971412",NA,NA
"Neotoma leucodon","970628","970628","Goldman, 1905","Neotoma montezumae","971413",NA,NA
"Neotoma leucodon","970628","970628","J. A. Allen, 1903","Neotoma intermedia durangae","973117",NA,NA
"Neotoma leucodon","970628","970628","Dice, 1929","Neotoma albigula melas","973118",NA,NA
"Neotoma leucodon","970628","970628","Blair, 1939","Neotoma albigula robusta","973119",NA,NA
"Neotoma leucodon","970628","970628","Alvarez, 1962","Neotoma albigula subsolana","973120",NA,NA
"Neotoma leucodon","970628","970628","Merriam, 1908","Neotoma albigula warreni","973121",NA,NA
"Neotoma leucodon","970628","970628","Goldman, 1905","Neotoma leucodon zacatecae","973122",NA,NA
"Neotoma macrotis","970629","970629","Elliot, 1904","Neotoma fuscipes cnemophila","973123",NA,NA
"Neotoma macrotis","970629","970629","Merriam, 1894","Neotoma fuscipes dispar","973124",NA,NA
"Neotoma macrotis","970629","970629","Hooper, 1938","Neotoma fuscipes luciana","973125",NA,NA
"Neotoma macrotis","970629","970629","Orr, 1934","Neotoma fuscipes martirensis","973126",NA,NA
"Neotoma macrotis","970629","970629","Elliot, 1904","Neotoma fuscipes mohavensis","973127",NA,NA
"Neotoma macrotis","970629","970629","True, 1894","Neotoma macrotis simplex","973128",NA,NA
"Neotoma macrotis","970629","970629","Merriam, 1894","Neotoma fuscipes streatori","973129",NA,NA
"Neotoma mexicana","180375","180375","Bangs, 1903","Neotoma distincta","971415",NA,NA
"Neotoma mexicana","180375","180375","Merriam, 1894","Neotoma fallax","971416",NA,NA
"Neotoma mexicana","180375","180375","Tomes, 1862","Neotoma ferruginea","971417",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1904","Neotoma isthmica","971418",NA,NA
"Neotoma mexicana","180375","180375","Merriam, 1903","Neotoma navus","971419",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1904","Neotoma parvidens","971420",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1904","Neotoma picta","971421",NA,NA
"Neotoma mexicana","180375","180375","Merriam, 1893","Neotoma pinetorum","971422",NA,NA
"Neotoma mexicana","180375","180375","J. A. Allen, 1898","Neotoma sinaloae","971423",NA,NA
"Neotoma mexicana","180375","180375","Merriam, 1892","Neotoma tenuicauda","971424",NA,NA
"Neotoma mexicana","180375","180375","Ward, 1891","Neotoma torquata","971425",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1904","Neotoma tropicalis","971426",NA,NA
"Neotoma mexicana","180375","180375","Burt, 1939","Neotoma mexicana atrata","973130",NA,NA
"Neotoma mexicana","180375","180375","Merriam, 1894","Neotoma mexicana bullata","973131",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1909","Neotoma ferruginea chamula","973132",NA,NA
"Neotoma mexicana","180375","180375","Hall, 1955","Neotoma mexicana eremita","973133",NA,NA
"Neotoma mexicana","180375","180375","Dalquest, 1951","Neotoma ferruginea griseoventer","973134",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1933","Neotoma mexicana inopinata","973135",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1938","Neotoma mexicana inornata","973136",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1905","Neotoma mexicana madrensis","973137",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1905","Neotoma ferruginea ochracea","973138",NA,NA
"Neotoma mexicana","180375","180375","Finley, 1953","Neotoma mexicana scopulorum","973139",NA,NA
"Neotoma mexicana","180375","180375","Goldman, 1905","Neotoma ferruginea solitaria","973140",NA,NA
"Neotoma mexicana","180375","180375","Sanborn, 1935","Neotoma ferruginea vulcani","973141",NA,NA
"Neotoma stephensi","180377","180377","Goldman, 1932","Neotoma stephensi relicta","973147",NA,NA
"Nyctomys sumichrasti","633185","633185","True, 1894","Sitomys decolorus","971673",NA,NA
"Nyctomys sumichrasti","633185","633185","Bangs, 1902","Nyctomys nitellinus","971674",NA,NA
"Nyctomys sumichrasti","633185","633185","Tomes, 1862","Hesperomys salvini","971675",NA,NA
"Nyctomys sumichrasti","633185","633185","Laurie, 1953","Nyctomys sumichrasti colimensis","973462",NA,NA
"Nyctomys sumichrasti","633185","633185","Goldman, 1937","Nyctomys sumichrasti costaricensis","973463",NA,NA
"Nyctomys sumichrasti","633185","633185","Goldman, 1937","Nyctomys sumichrasti florencei","973464",NA,NA
"Nyctomys sumichrasti","633185","633185","Goldman, 1937","Nyctomys sumichrasti pallidulus","973465",NA,NA
"Nyctomys sumichrasti","633185","633185","Goldman, 1916","Nyctomys sumichrasti venustulus","973466",NA,NA
"Ochotona dauurica","625315","625315","Pallas, 1776","Lepus dauuricus","1089894",NA,NA
"Ochrotomys nuttalli","180379","180379","(Harlan, 1832)","Peromyscus nuttalli","180280",NA,NA
"Ochrotomys nuttalli","180379","180379","Audubon and Bachman, 1841","Mus aureolus","971429",NA,NA
"Ochrotomys nuttalli","180379","180379","Goldman, 1941","Peromyscus nuttalli flammeus","973148",NA,NA
"Ochrotomys nuttalli","180379","180379","Packard, 1969","Ochrotomys nuttalli floridanus","973149",NA,NA
"Ochrotomys nuttalli","180379","180379","A. H. Howell, 1939","Peromyscus nuttalli lewisi","973150",NA,NA
"Ochrotomys nuttalli","180379","180379","Packard, 1969","Ochrotomys nuttalli lisae","973151",NA,NA
"Oecomys bicolor","633186","633186","Goldman, 1933","Oecomys endersi","971584",NA,NA
"Oecomys bicolor","633186","633186","J. A. Allen, 1916","Oecomys florenciae","971585",NA,NA
"Oecomys bicolor","633186","633186","J. A. Allen, 1916","Oecomys milleri","971586",NA,NA
"Oecomys bicolor","633186","633186","G. M. Allen and Barbour, 1923","Oecomys trabeatus","971587",NA,NA
"Oligoryzomys fulvescens","633206","633206","J. A. Allen, 1893","Oryzomys costaricensis","971592",NA,NA
"Oligoryzomys fulvescens","633206","633206","J. A. Allen, 1910","Oryzomys nicaraguae","971593",NA,NA
"Oligoryzomys fulvescens","633206","633206","Osgood, 1945","Oryzomys fulvescens engraciae","973390",NA,NA
"Oligoryzomys fulvescens","633206","633206","Goldman, 1915","Oryzomys fulvescens lenis","973391",NA,NA
"Oligoryzomys fulvescens","633206","633206","Goldman, 1918","Oryzomys fulvescens mayensis","973392",NA,NA
"Oligoryzomys fulvescens","633206","633206","Hooper, 1952","Oryzomys fulvescens pacificus","973393",NA,NA
"Oligoryzomys microtis","633210","633210","J. A. Allen, 1916","Oryzomys mattogrossae","971594",NA,NA
"Oligoryzomys microtis","633210","633210","J. A. Allen, 1916","Oryzomys microtis","972398",NA,NA
"Onychomys arenicola","180381","180381","Merriam, 1904","Onychomys torridus canus","973152",NA,NA
"Onychomys arenicola","180381","180381","Hollister, 1914","Onychomys torridus surrufus","973153",NA,NA
"Onychomys leucogaster","180382","180382","Rhoads, 1898","Onychomys arcticeps","971430",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1890","Onychomys fuliginosus","971431",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1889","Onychomys longipes","971432",NA,NA
"Onychomys leucogaster","180382","180382","Audubon and Bachman, 1851","Mus missouriensis","971433",NA,NA
"Onychomys leucogaster","180382","180382","Stone and Rehn, 1903","Onychomys ruidosae","971434",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1904","Onychomys leucogaster albescens","973154",NA,NA
"Onychomys leucogaster","180382","180382","Hollister, 1913","Onychomys leucogaster breviauritus","973155",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1891","Onychomys leucogaster brevicaudus","973156",NA,NA
"Onychomys leucogaster","180382","180382","Hollister, 1913","Onychomys leucogaster capitulatus","973157",NA,NA
"Onychomys leucogaster","180382","180382","Anthony, 1913","Onychomys leucogriseus fuscogriseus","973158",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1889","Onychomys leucogaster melanophrys","973159",NA,NA
"Onychomys leucogaster","180382","180382","Merriam, 1890","Onychomys melanophrys pallescens","973160",NA,NA
"Onychomys leucogaster","180382","180382","Herrick, 1885","Onychomys leucogaster pallidus","973161",NA,NA
"Onychomys leucogaster","180382","180382","Goldman, 1939","Onychomys leucogaster utahensis","973162",NA,NA
"Onychomys torridus","180383","180383","Merriam, 1889","Onychomys longicaudus","971435",NA,NA
"Onychomys torridus","180383","180383","Elliot, 1903","Onychomys macrotis","971436",NA,NA
"Onychomys torridus","180383","180383","Elliot, 1904","Onychomys pulcher","971437",NA,NA
"Onychomys torridus","180383","180383","Rhoads, 1893","Onychomys ramona","971438",NA,NA
"Onychomys torridus","180383","180383","Hollister, 1913","Onychomys torridus clarus","973163",NA,NA
"Onychomys torridus","180383","180383","Mearns, 1896","Onychomys torridus perpallidus","973164",NA,NA
"Onychomys torridus","180383","180383","Merriam, 1904","Onychomys torridus tularensis","973165",NA,NA
"Onychomys torridus","180383","180383","Merriam, 1904","Onychomys torridus yakiensis","973166",NA,NA
"Onychomys torridus","180383","180383","Rhoads, 1893","Onychomys torridus ramona","974198",NA,NA
"Transandinomys bolivaris","972508","972508","J. A. Allen, 1901","Oryzomys bolivaris","633218",NA,NA
"Transandinomys bolivaris","972508","972508","Goldman, 1912","Oryzomys bombycinus","971598",NA,NA
"Transandinomys bolivaris","972508","972508","Goldman, 1915","Oryzomys nitidus alleni","973399",NA,NA
"Transandinomys bolivaris","972508","972508","Pearson, 1939","Oryzomys bombycinus orinus","973400",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys albiventer","971600",NA,NA
"Oryzomys couesi","180337","180337","Thomas, 1898","Oryzomys antillarum","971601",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen, 1891","Oryzomys aquaticus","971602",NA,NA
"Oryzomys couesi","180337","180337","Bole, 1937","Oryzomys azuerensis","971603",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen, 1897","Oryzomys bulleri","971604",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys cozumelae","971605",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys crinitus","971606",NA,NA
"Oryzomys couesi","180337","180337","Thomas, 1893","Oryzomys fulgens","971607",NA,NA
"Oryzomys couesi","180337","180337","Goldman, 1912","Oryzomys gatunensis","971608",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys goldmani","971609",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen and Chapman, 1897","Oryzomys jalapae","971610",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen, 1897","Oryzomys mexicanus","971611",NA,NA
"Oryzomys couesi","180337","180337","Elliot, 1903","Oryzomys molestus","971612",NA,NA
"Oryzomys couesi","180337","180337","Thomas, 1897","Oryzomys peninsulae","971613",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen, 1910","Oryzomys richardsoni","971614",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys richmondi","971615",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys rufus","971616",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys teapensis","971617",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys zygomaticus","971618",NA,NA
"Oryzomys couesi","180337","180337","Elliot, 1904","Oryzomys jalapae apatelius","973404",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys crinitus aztecus","973405",NA,NA
"Oryzomys couesi","180337","180337","Burt, 1934","Oryzomys couesi lambi","973406",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys mexicanus peragrus","973407",NA,NA
"Oryzomys couesi","180337","180337","A. Murie, 1932","Oryzomys couesi pinicola","973408",NA,NA
"Oryzomys couesi","180337","180337","Goldman, 1915","Oryzomys couesi regillus","973409",NA,NA
"Oryzomys couesi","180337","180337","Merriam, 1901","Oryzomys jalapae rufinus","973410",NA,NA
"Oryzomys couesi","180337","180337","J. A. Allen, 1891","Oryzomys couesi aquaticus","974199",NA,NA
"Ototylomys phyllotis","633250","633250","Laurie, 1953","Ototylomys brevirostris","971676",NA,NA
"Ototylomys phyllotis","633250","633250","J. A. Allen, 1908","Ototylomys fumeus","971677",NA,NA
"Ototylomys phyllotis","633250","633250","Thomas, 1909","Ototylomys guatemalae","971678",NA,NA
"Ototylomys phyllotis","633250","633250","Laurie, 1953","Ototylomys brevirostris affinis","973467",NA,NA
"Ototylomys phyllotis","633250","633250","Osgood, 1931","Ototylomys phyllotis australis","973468",NA,NA
"Ototylomys phyllotis","633250","633250","Sanborn, 1935","Ototylomys phyllotis connectens","973469",NA,NA
"Ototylomys phyllotis","633250","633250","Merriam, 1901","Ototylomys phyllotis phaeus","973470",NA,NA
"Paramelomys rubex","970874","970874","Thomas, 1922","Melomys rubex","585361",NA,NA
"Peromyscus aztecus","633263","633263","Goodwin, 1941","Peromyscus hondurensis","971440",NA,NA
"Peromyscus aztecus","633263","633263","Merriam, 1898","Peromyscus oaxacensis","971441",NA,NA
"Peromyscus aztecus","633263","633263","Dickey, 1928","Peromyscus boylii cordillerae","973170",NA,NA
"Peromyscus aztecus","633263","633263","Osgood, 1904","Peromyscus spicilegus evides","973171",NA,NA
"Peromyscus aztecus","633263","633263","Goodwin, 1955","Peromyscus hylocetes yautepecus","973172",NA,NA
"Peromyscus boylii","180282","180282","Elliot, 1903","Peromyscus gaurus","971442",NA,NA
"Peromyscus boylii","180282","180282","Rhoads, 1893","Sitomys major","971443",NA,NA
"Peromyscus boylii","180282","180282","Elliot, 1904","Peromyscus metallicola","971444",NA,NA
"Peromyscus boylii","180282","180282","Elliot, 1904","Peromyscus parasiticus","971445",NA,NA
"Peromyscus boylii","180282","180282","J. A. Allen, 1893","Sitomys robustus","971446",NA,NA
"Peromyscus boylii","180282","180282","J. A. Allen, 1893","Sitomys rowleyi","971447",NA,NA
"Peromyscus boylii","180282","180282","Burt, 1932","Peromyscus boylii glasselli","973174",NA,NA
"Peromyscus boylii","180282","180282","Miller, 1893","Sitomys rowleyi pinalis","973175",NA,NA
"Peromyscus boylii","180282","180282","Durrant, 1946","Peromyscus boylii utahensis","973176",NA,NA
"Peromyscus californicus","180283","180283","Rhoads, 1895","Peromyscus insignis","971448",NA,NA
"Peromyscus californicus","180283","180283","Baird, 1857","Hesperomys parasiticus","971449",NA,NA
"Peromyscus californicus","180283","180283","Grinnell and Orr, 1934","Peromyscus californicus benitoensis","973177",NA,NA
"Peromyscus californicus","180283","180283","Grinnell and Orr, 1934","Peromyscus californicus mariposae","973178",NA,NA
