Class,Order,Family,Genus,Species,Possible synonyms,Common name,Red List status,Movement,Migratory type,Locomotion,References,Notes
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,robusta,,"Philippine Dawn Bat, Philippine Nectar Bat",NT,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Eonycteris,spelaea,Eonycteris rosenbergi,"Common Dawn Bat, Common Nectar Bat, Dawn Bat, Lesser Dawn Bat",LC,D,N,F,145; 161; 165,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,angolensis,,Angolan Epauletted Fruit Bat,NT,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,anselli,,,DD,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,crypturus,Epomophorus gambianus crypturus,Peters's Epauletted Fruit Bat,LC,N,N,F,102; 145,Non-migratory [102]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,gambianus,,Gambian Epauletted Fruit Bat,LC,N,N,F,145; 150,Non-migratory [150]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,grandis,,Lesser Angolan Epauletted Fruit Bat,DD,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,labiatus,Epomophorus minor,Ethiopian Epauletted Fruit Bat,LC,D,N,F,145; 151,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,minimus,Epomophorus minor,East African Epauletted Fruit Bat,LC,D,N,F,102; 145; 152,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomophorus,wahlbergi,,Wahlberg's Epauletted Fruit Bat,LC,U,N,F,102; 145; 176,"Unclear movement [102, 176]. Female range seasonally variable [102]. Kenya population exhibits seasonal variance in abundance [176]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,buettikoferi,,Buettikofer's Epauletted Fruit Bat,LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,dobsonii,,Dobson's Fruit Bat,LC,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Epomops,franqueti,,Franquet's Epauletted Fruit Bat,LC,D,N,F,145; 149,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Haplonycteris,fischeri,,"Fischer's Pygmy Fruit Bat, Philippine Pygmy Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Harpyionycteris,celebensis,,Sulawesi Harpy Fruit Bat,VU,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Harpyionycteris,whiteheadi,,Harpy Fruit Bat,LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Hypsignathus,monstrosus,,Hammer-headed Fruit Bat,LC,U,N,F,145; 149,"Unclear movement, possible N-S [149]. Either tracking or refuge [149]. Either fruit or cold temperatures [149]. Seasonal movements observed but patterns unclear [149]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Latidens,salimalii,,Salim Ali's Fruit Bat,EN,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Lissonycteris,angolensis,,"Angolan Fruit Bat, Angolan Rousette",LC,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,minimus,,"Dagger-toothed Long-nosed Fruit Bat, Lesser Long-tongued Fruit Bat, Lesser Long-tongued Frut Bat",LC,D,N,F,134; 145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Macroglossus,sobrinus,,"Greater Long-nosed Fruit Bat, Greater Long-tongued Fruit Bat, Greater Nectar Bat, Hill Long-tongued Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,ecaudatus,,"Tail-less Fruit Bat, Temminck's Tailless Fruit Bat, Temmincks Tailless Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,kusnotoi,,Javan Tailless Fruit Bat,VU,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,niphanae,,"Northern Tailless Fruit Bat, Ratanaworabhan's Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaerops,wetmorei,,"Mindanao Fruit Bat, White-collared Fruit Bat",VU,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Megaloglossus,woermanni,,"Woermann's Bat, Woermann's Fruit Bat",LC,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,fardoulisi,,Fardoulis's Blossom Bat,LC,D,N,F,145; 161,Sexually dimorphic. Possible foraging segregation [161]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,melanops,,"Bismarck Blossom Bat, Black-bellied Blossom Bat, Black-bellied Fruit Bat",LC,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Melonycteris,woodfordi,Melonycteris aurantius,"Woodford's Blossom Bat, Woodford's Fruit Bat",LC,D,N,F,145; 161; 166,Possible non-seasonal breeding [161]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,intermedius,,"Hayman's Dwarf Epauletted Fruit Bat, Hayman's Epauletted Fruit Bat, Hayman's Lesser Epauletted Fruit Bat",DD,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Micropteropus,pusillus,,Peter's Dwarf Epauletted Fruit Bat,LC,N,N,F,102; 145,Non-migratory [102]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Mirimiri,acrodonta,Pteralopex acrodonta,Fijian Monkey-faced Bat,CR,D,N,F,103; 141; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Myonycteris,brachycephala,,Sao Tomé Collared Fruit Bat,EN,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Myonycteris,relicta,,"Bergmans's Collared Fruit Bat, East African Little Collared Fruit Bat",VU,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Myonycteris,torquata,,Little Collared Fruit Bat,LC,M,T,F,102; 103; 112; 113; 186,"Flying migrant. N-S [112, 113]. Tracking [113]. Wet season in the savanna. Best utilization of resources per capita [113]. Seasonal fruit abundance [153]. Females, and adult males may be non-migratory [113]. Immature males only are known to be migratory [112, 113]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nanonycteris,veldkampii,,Veldkamp's Bat,LC,M,T,F,145; 153,"Flying migrant. N-S, rains [153]. Tracking [153]. Seasonal fruit abundance [153]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Neopteryx,frosti,,Small-toothed Fruit Bat,EN,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,macdonaldi,,"Fijian Blossom Bat, Long-tailed Blossom Bat, Long-tailed Fruit Bat",VU,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,neocaledonica,,New Caledonia Blossom Bat,VU,D,N,F,145; 161,Cave dependent [161]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,aello,,"Broad-striped Tube-nosed Fruit Bat, Greater Tube-nosed Bat",LC,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,albiventer,Nyctimene masalai,"Common Tube-nosed Bat, Common Tube-nosed Fruit Bat",LC,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cephalotes,,"Pallas's Tube-nosed Bat, Pallas's Tube-nosed Fruit Bat",LC,D,N,F,134; 145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,certans,,"Mountain Tube-nosed Bat, Mountain Tube-nosed Fruit Bat",LC,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cyclotis,,"Round-eared Tube-nosed Bat, Round-eared Tube-nosed Fruit Bat",DD,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,draconilla,,"Dragon Tube-nosed Bat, Dragon Tube-nosed Fruit Bat, Lesser Tube-nosed Bat",DD,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,keasti,,Keast's Tube-nosed Fruit Bat,VU,D,N,F,145; 163,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,major,,"Dobson's Tube-nosed Bat, Island Tube-nosed Bat, Island Tube-nosed Fruit Bat",LC,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,malaitensis,,"Malaita Tube-nosed Bat, Malaita Tube-nosed Fruit Bat",DD,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,masalai,,"Demonic Tube-nosed Bat, Demonic Tube-nosed Fruit Bat",DD,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,minutus,,"Lesser Tube-nosed Bat, Lesser Tube-nosed Fruit Bat",VU,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,rabori,,Philippine Tube-nosed Fruit Bat,EN,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,robinsoni,,"Eastern Tube-nosed Bat, Queensland Tube-nosed Bat, Queensland Tube-nosed Fruit Bat",LC,N,N,F,134; 145,Non-migratory [134]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,sanctacrucis,,"Nendö Tube-nosed Bat, Nendo Tube-nosed Fruit Bat",DD,D,N,F,3616,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,vizcaccia,,"Bismarck Tube-nosed Bat, Torresian Tube-nosed Bat, Umboi Tube-nosed Bat, Umboi Tube-nosed Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Otopteropus,cartilagonodus,,"Luzon Fruit Bat, Luzon Pygmy Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Paranyctimene,raptor,,"Green Tube-nosed Bat, Lesser Tube-nosed Fruit Bat, Unstriped Tube-nosed Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Paranyctimene,tenax,,Steadfast Tube-nosed Bat,LC,D,N,F,145; 164,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Penthetor,lucasi,,"Lucas' Short-nosed Fruit Bat, Lucas's Short-nosed Fruit Bat",LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Plerotes,anchietae,,"Anchieta's Fruit Bat, D'Anchieta's Fruit Bat",DD,D,N,F,102; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Ptenochirus,jagori,,Greater Musky Fruit Bat,LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Ptenochirus,minor,,Lesser Musky Fruit Bat,LC,D,N,F,145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,anceps,,Bougainville Monkey-faced Bat,EN,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,atrata,,"Cusp-toothed Flying Fox, Cusp-toothed Fruit Bat, Cusp-toothed Monkey-faced Bat, Guadalcanal Monkey-faced Bat",EN,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,flanneryi,,Greater Monkey-faced Bat,CR,D,N,F,142; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,pulchra,,Montane Monkey-faced Bat,CR,D,N,F,143; 145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,taki,,"New Georgia Monkey-faced Bat, New Georgian Monkey-faced Bat",EN,D,N,F,144; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,admiralitatum,,"Admiralty Flying-fox, Admiralty Flying Fox",LC,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,aldabrensis,,"Aldabra Flying-fox, Aldabra Flying Fox",VU,D,N,F,3617,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,alecto,,"Black Flying Fox, Central Flying-fox",LC,U,N,F,103; 134; 139; 145,"Unclear movement [139]. Seasonal movements observed, extent unclear [139]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,anetianus,,"Vanauatu Flying Fox, White Flying-fox, White Flying Fox",VU,D,N,F,103; 145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,argentatus,,"Ambon Flying Fox, Silvery Flying-fox, Silvery Fruit Bat",DD,D,N,F,103; 145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,aruensis,,Aru Flying Fox,CR,D,N,F,3618,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,caniceps,,"Ashy-headed Flying-fox, North Moluccan Flying Fox",NT,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,capistratus,,Bismarck Flying Fox,NT,D,N,F,145; 161,Solitary [161]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,chrysoproctus,,"Ambon Flying-fox, Mollucan Flying Fox, Moluccan Flying Fox",NT,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,cognatus,,Makira Flying Fox,EN,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,conspicillatus,,"Spectacled Flying-fox, Spectacled Flying Fox",LC,M,T,F,103; 134; 136; 186,"Flying migrant. Unclear patterns, possible altitudinal migration [136]. Tracking. Fruit abundance [136]. Year-round residents in coastal Queensland [136]. Atherton Tableland population appears to migrate to the coast for winter [136]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,dasymallus,,"Ryukyu Flying-fox, Ryukyu Flying Fox",NT,N,N,F,121; 122; 145,Non-migratory [121]. Population on Yoron Island is year-round [121]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,faunulus,,Nicobar Flying Fox,VU,D,N,F,3619,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,fundatus,,Banks Flying Fox,EN,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,giganteus,,"Indian Flying-fox, Indian Flying Fox",LC,U,N,F,103; 132; 145,Unclear movement [132]. Torpor during late December and early January in Lahore. Limited food. Some seasonal variation observed in roosts [132]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,gilliardorum,Pteropus gilliardi,"Gilliard's Flying-fox, Gilliard's Flying Fox",DD,D,N,F,145; 161,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,griseus,,"Gray Flying-fox, Gray Flying Fox",DD,D,N,F,116; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,howensis,,Ontong Java Flying Fox,DD,D,N,F,118; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,hypomelanus,,"Island Flying Fox, Small Flying-fox, Variable Flying-fox, Variable Flying Fox",LC,N,N,F,114; 145,Non-migratory [114]. Capable of flying long distances over the ocean [114]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,insularis,Pteropus phaeocephalus,"Carolines Fruit Bat, Chuuk Flying Fox, Ruck Flying Fox",CR,D,N,F,103; 129; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,intermedius,,Andersen's Flying Fox,DD,D,N,F,3620,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,keyensis,,Kei Flying Fox,DD,D,N,F,3621,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,leucopterus,,"Mottle-winged Flying Fox, White-winged Flying Fox",LC,U,N,F,130; 145,"Possible migration, unclear [130]. Seasonal variations in abundance may indicate migration [130]. Frugivore [145]."
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,livingstonii,,"Comoro Black Flying Fox, Livingstone's Flying Fox",EN,N,N,F,126; 145,Non-migratory [126]. Some roost composition variability observed [126]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,lombocensis,,Lombok Flying Fox,DD,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,loochoensis,,Okinawa Flying-fox,DD,D,N,F,3622,
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,lylei,,Lyle's Flying Fox,VU,D,N,F,132; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,macrotis,,"Big-eared Flying Fox, Large-eared Flying Fox",LC,N,N,F,134; 145,Non-migratory [134]. Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,mahaganus,,"Lesser Flying-fox, Lesser Flying Fox, Sanborn's Flying Fox",VU,D,N,F,103; 145,Frugivore [145].
MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,mariannus,,"Marianas Flying Fox, Marianas Fruit Bat, Marianna Flying Fox, Micronesian Flying-fox, Micronesian Flying Fox, Pagan Island Fruit Bat, Ulithi Fruit Bat",EN,N,N,F,124; 145,Non-migratory [124]. Young bats observed year-round [124]. Frugivore [145].
