"","species","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd"
"1161","Mimus saturninus",5.08206412019842,5.83082012727698,4.44903040240572,41.4961982287489,189.352419546868,0.446854382529509,0.2434864889983,16.0660820007324,19.2090005874633,12.9202499389649,140.083338737488,466.71997070312,1.47695690393447,0.805110141634941
"1162","Miniopterus australis",3.36515250188528,4.3234401080788,2.55988214416835,66.7158099854868,94.9183756800345,0.802251152936843,0.294858678416047,9.6159172058105,10.7393074035645,8.6763324737549,174.5,255.02001953125,2.4902890920639,0.784078687429424
"1163","Miniopterus schreibersii",3.80746435110502,4.35349515891537,4.08266619252116,86.7750878705074,276.666042870937,1.55013305433593,0.345652644754756,12.3219165802002,12.7939615249634,16.4364986419677,281.166676998138,954.82995605469,4.29190467298031,1.31491912901401
"1164","Minla cyanouroptera",1.65951743859127,1.03730423809525,2.53078711321524,5.75360363928095,120.03827208146,1.02035286039221,0.11593642141837,3.5380840301514,2.51249980926514,5.3693332672119,16.4166717529298,287.849975585942,2.35569131374359,0.33414947986603
"1165","Minla ignotincta",4.97575257251325,2.86112203287374,7.1295188642545,16.754289466897,375.813239685544,1.01751263199835,0.172478839141728,12.3386659622193,7.25641632080076,17.422082901001,41.2500000000002,923.899963378904,2.36219155788421,0.40965855121612
"1166","Mionectes macconnelli",2.28844592830791,2.64865573413037,2.00123811136362,23.629490638917,74.1345114611829,0.571652430441205,0.24453437023109,7.6595001220703,9.3542499542236,5.96875,85.75,277.26989746094,2.26859545707703,0.810352087020869
"1167","Mionectes oleagineus",1.73551372671274,2.31043803961727,1.4580038463403,52.3978646387882,113.786854264279,0.720160784750834,0.277235495629462,7.1110000610351,9.4969167709351,6.7853336334228,256.5,459.42993164063,3.82771372795105,1.37457427382469
"1168","Mionectes olivaceus",2.66848371797939,3.13583510553646,2.5880655671654,59.8527770233357,203.273390132127,0.980195630212488,0.20900677193356,7.2990837097168,10.0810832977295,7.9325008392334,155.166671752929,492.17993164063,2.44964241981507,0.59289693832397
"1169","Mionectes striaticollis",3.55013960507799,3.81268793271253,3.38029728609526,44.6507535455313,147.868512843089,0.994432976965166,0.354085595403843,12.9757490158082,13.9506664276123,12.0025825500488,194.33332824707,551.13000488281,3.83464813232422,1.38276904821395
"1170","Mirafra africanoides",1.96131319046036,2.10890620257427,1.89902670157992,10.6321054672471,39.4792823035326,0.292452806216768,0.222339213314943,4.5006675720214,4.8244161605835,4.4565010070801,29.75,119.39001464844,0.848562091588978,0.581867456436157
"1171","Mniotilta varia",6.92656156041125,6.94558518186811,7.01798447852409,37.0100291049023,302.226637673296,0.975589519098564,0.604612368819595,26.7981662154198,28.5895838737488,25.6433558464051,213.583338737488,1070.57995605468,4.77080623805523,2.16375783085823
"1172","Molossops planirostris",0.971242850590626,0.549254959655626,1.5623957723479,33.1472194178014,105.671720377688,0.412771616171303,0.144298905625604,2.0652503967285,1.4849166870117,3.4506664276123,68.916664123535,229.35009765625,1.07240048050881,0.353273987770077
"1173","Molossops temminckii",1.24708987750326,1.03779161504197,1.59470015395592,36.0019260899085,110.043695263743,0.647807537778778,0.186002855222876,4.4461688995361,3.890998840332,5.4302501678466,95.8333320617676,325.02001953125,2.3120579123497,0.647025942802428
"1174","Molossus molossus",1.3776169443226,2.44005108034821,1.3264427111872,48.9963679811461,171.716822312418,1.27671724387982,0.250505092082554,8.4991664886474,11.6255474090576,8.5531673431396,210.91667175293,663.51000976563,5.0406069457531,1.26232802867889
"1175","Molossus rufus",1.83646450718644,2.03550251654555,1.88265634202356,39.138699104712,127.656830471121,1.28610974026865,0.214129369387837,6.3586673736572,6.3402500152587,7.2441673278809,147.333339691162,408.04992675781,4.01211634278298,0.801046311855321
"1176","Molossus sinaloae",2.61030995356328,3.13655838844905,2.08137111837242,36.8491472821653,94.9254381966012,0.573971877211156,0.259663879178087,6.273998260498,7.5214166641235,5.0195007324219,86.16667175293,250.07995605468,1.2329204082489,0.565609157085421
"1177","Molothrus aeneus",3.71658783680274,5.15508786613508,2.46128661978372,56.0777355692447,93.3436147297755,0.747986853535299,0.341141641267714,11.9435005187988,17.3256669044495,6.5685005187988,162.58332824707,201.57995605469,2.25483179092407,0.935877114534376
"1178","Molothrus ater",5.22849112050558,5.12855251151696,5.70780350414577,26.6621280748159,264.241258094788,0.648978423348627,0.561204533591284,24.067360162735,24.3379335403443,27.1081881523133,126.833338260651,1178.94995117188,2.83918533474206,2.30316640436649
"1179","Molothrus badius",3.58502364984251,3.9520582748935,3.25176472526219,22.3749875640678,127.621368232053,0.666651896190117,0.223195179772168,9.5692510604859,10.0747499465942,9.0574169158935,55.5000000000002,367.02001953125,1.92505484819412,0.57834714651108
"1180","Molothrus bonariensis",5.20514827632185,5.54666492291332,4.89586890242484,52.2001414517124,229.720185905401,0.858106831292201,0.478908519205126,17.1473379135132,17.8513388633728,16.4427442550659,149.5,690.7099609375,2.83442190289497,1.63199882954359
"1181","Momotus momota",1.86225043193425,2.06605194974769,1.83294297168077,29.7203096015296,109.151147583141,0.837402853151688,0.337529548681614,6.4079990386963,6.660249710083,7.6274986267089,145.5,520.56005859375,3.00333702564239,1.32517212629318
"1182","Monarcha axillaris",2.57878308137355,2.97527767448175,2.28372004930315,71.7015838380893,101.552934075267,0.635392058053097,0.246244855551925,6.3642501831055,7.3914165496827,5.8735008239746,221.333343505859,305.64001464844,1.80265474319458,0.765011131763458
"1183","Monarcha cinerascens",1.5226779064555,1.89159153675783,1.28677075691408,55.2410939771072,69.3681672101813,0.601481716036505,0.197584059367578,3.8344173431396,4.2474174499511,3.419584274292,149.083328247071,192.13000488281,1.60543620586395,0.518145322799683
"1184","Monarcha guttula",1.48633071737006,1.92042379392528,1.34364647830277,64.3408019017646,102.629197521569,0.777911898486283,0.228346531320742,4.1249160766602,5.7427501678467,4.9331665039062,234.500015258789,384.46997070312,2.91416227817535,0.821493148803707
"1185","Monarcha trivirgatus",2.07243074748648,2.38184846743388,1.83402201941536,53.6336391770358,48.1609254527651,1.26724507684617,0.308166192967774,7.8051662445068,8.8195009231568,6.8156661987305,167.416656494141,161.41003417968,4.42530471086502,1.09716892242431
"1186","Monophyllus plethodon",0.596263028222064,0.568574222743863,0.660627541683645,37.2390689943858,88.1858855500809,0.992282144271055,0.219812025058728,2.2315578460694,2.2198162078858,2.3268890380859,100.500007629395,263.9599609375,3.65871977806092,0.657533615827564
"1187","Montifringilla nivalis",4.54792115955802,4.39646807812297,4.70552933850633,13.0891170468848,155.626820290027,0.309924446318034,0.359697666421348,11.1538333892822,10.8777498863637,11.4340835809707,30.9166650772095,388.480041503906,0.70370066165924,0.831003457307818
"1188","Mops condylurus",1.4567714554746,1.70987428535825,1.45405732544963,28.1832411415822,217.924157241301,0.882714914269726,0.17400045318478,3.6474990844727,4.0967140197754,3.816083908081,72.1666641235348,447.63000488281,2.22047519683837,0.385908037424088
"1189","Mormoops megalophylla",3.8297182529576,5.109518606818,3.17056370698097,60.8878662219954,158.795462442726,1.63368702147493,0.385595304791551,10.365888595581,12.35147190094,9.2081680297851,151.083337783814,427.03991699219,3.7882909476757,0.960357382893565
"1190","Morus bassanus",4.96925048069862,5.6398936924524,4.41112140955958,17.3604790420037,163.827066733906,0.828546981975106,0.392530803651022,15.2026195526123,17.2650189399719,13.1343240737915,47.2500000000002,474.769958496091,2.20539557933808,0.995594054460527
"1191","Motacilla alba",8.01139661809174,7.5682513333059,8.7042547732364,33.9012743819869,435.613376812647,0.578797224236467,0.407131746103113,25.5247496366501,25.0953330993652,26.7899184226989,137.5,1497.71008300782,1.84334075450897,1.44934622943401
"1192","Motacilla cinerea",9.6154567311504,10.4731882895545,8.92109901672481,69.3190728422841,319.560708691989,131.090551140793,453.09353122954,31.1926398277282,35.4530286788941,28.9298343658447,242.583338737488,1055.83996582031,492.860633730888,1698.81068281829
"1193","Motacilla flava",7.00624152473819,7.5228598980051,6.63550399846069,32.030544002411,428.307597943163,0.470816795970846,0.222307540590996,20.3788342475891,22.2905829250813,18.4692516326904,86.2500025629997,1123.91009521485,1.46728540211916,0.654384553432464
"1194","Murexechinus melanurus",3.8588593708432,4.0460523441677,3.68950067293084,28.339770023511,116.433057849153,0.564458091779143,0.0516908322918931,10.1167497634887,10.729416847229,9.5044174194336,69.833343505859,298.42004394531,1.45574545860291,0.139570295810701
"1195","Mus minutoides",0.556733434751011,0.6849252373267,0.461483350109258,5.83119393061912,31.567944001391,0.278270910720443,0.143593405311286,1.3619995117188,1.6967506408692,1.3219165802002,16.416664123535,82.77001953125,0.84614086151123,0.42864257097244
"1196","Mus musculus",7.80202150335335,7.84084382230569,8.05752423388384,49.5362822989378,358.059244903305,652.774596043061,2254.67105665926,38.6491842269898,41.7576236724853,36.9503335952759,248.16667175293,1524.13998413086,7888.82382632047,27244.2971283197
"1197","Mus triton",1.68398832524157,2.24964303403806,1.13378045792381,23.2222899778336,47.3680145798136,0.296211680986467,0.156397260851853,4.789249420166,6.2483329772949,3.4170837402344,69.83332824707,122.43994140626,0.84614086151123,0.42864257097244
"1198","Muscicapa adusta",2.2985029476801,2.61355452963363,2.08723288043787,17.9393175841903,237.647002727367,0.553836053010831,0.197528414836154,6.2029170989991,7.26841735839841,5.2881660461425,49.1666679382324,639.89001464843,1.69058418273926,0.576863646507263
"1199","Muscicapa caerulescens",2.24995236910536,3.867300145265,1.0978908461858,20.6182788947992,135.30333806702,0.792714297525786,0.277388428871479,5.8230838775635,9.446084022522,2.7786674499511,58.333335876465,353.5,2.5511337518692,0.650153994560245
"1200","Muscicapa muttui",5.52309836669143,4.44043752921483,7.09758736707796,26.630573546001,379.170232032707,0.688212376146927,0.298881555248334,12.3759994506836,9.46150016784666,16.7255020141601,73.2499961853026,953.260009765622,1.82818222045899,0.752766430377956
"1201","Muscicapa striata",7.56044695849012,7.55571507532695,8.08078681805487,32.7926266312737,474.98639232463,0.83070923869206,0.673661597079615,24.8680827617645,27.0972504615784,24.6270828247071,121.166666984558,1571.18005371094,2.49465764313936,2.16339421272278
"1202","Muscisaxicola griseus",4.56331813385693,4.77954636267456,4.37258569998788,9.71860958432706,227.822598397195,0.413644577369178,0.0843295999739799,11.3492503166199,11.865333199501,10.8334999084473,23.5,578.4599609375,1.06055784225463,0.216905146837235
"1203","Muscisaxicola maculirostris",2.61742514589002,2.81059250895622,2.59968165787369,13.6777642101163,143.722512506966,0.336743329722657,0.149335529688314,5.99699974060054,6.3425834774971,6.5017490386963,36.4999990463257,367.980041503906,0.754794895648955,0.346925020217895
"1204","Muscisaxicola rufivertex",2.48733811927858,2.92130823239393,2.11038488885125,34.9853840255214,128.947704397215,0.112643390998213,0.0948310297692899,7.1240000724793,7.80525028705597,6.4435844421387,80,352.03991699219,0.275524735450745,0.263791456818581
"1205","Mustela erminea",4.94867144625289,5.38633900445701,4.91551937438176,87.2327991791753,184.296752617961,2920.88111260453,8762.52478527738,29.3904991149902,29.3533639907837,29.8944988250732,320.166676521301,1090.37004089355,24197.6467110291,44664.2523940057
"1206","Mustela frenata",4.95056546001944,5.51482974851644,4.77228680690806,55.6541678510396,208.447517224996,0.939022663371162,0.632164419798687,24.2417552471161,27.3504028320312,21.416166305542,259.916656494141,857.759948730466,3.60480964183807,2.1519593000412
"1207","Mustela nivalis",8.53874840376001,8.08463233306061,9.15639527474841,20.2478644093763,351.971732204614,4781.70515386317,14358.3564505193,29.5002498626709,29.783917427063,29.3801670074463,93.7499971389769,977.600036621089,16265.7287798673,38262.6117930263
"1208","Myadestes occidentalis",3.20572530902121,3.30050854870791,3.17947941434739,48.4166925279583,159.030231842246,0.870422858430215,0.217271615714374,8.5462493896484,9.0709171295166,8.0165004730225,124.416664123535,351.10998535156,2.34850668907166,0.648082613945012
"1209","Myadestes ralloides",3.55481424529807,3.74851720486167,3.44544522641341,64.1882913264863,185.590147110309,0.897952693277849,0.278337517064179,12.2665014266968,13.1775836944581,11.3578319549561,162.58332824707,617.09997558593,2.75543189048767,0.876850903034206
"1210","Myadestes townsendi",4.21432048036481,4.04095171301966,4.72866637720479,21.8477633167373,225.667782538409,0.470537778503138,0.439969535636959,18.2917494773865,17.4591674804688,19.12633228302,135.250004768372,804.929992675779,1.75987674295903,1.43507471680641
"1211","Myadestes unicolor",3.71163038399397,3.70354458192182,3.83893148005102,76.4147948889365,177.310086182397,0.344070839003855,0.152745326109398,10.4574995040894,10.6211671829224,10.4568328857422,221.66667175293,445.14001464844,1.17304944992066,0.440845489501951
"1212","Myiagra alecto",0.808699297842285,0.956912337538661,1.91466565838268,88.4919673050821,197.670792602321,1.04466022534495,0.24191083176099,2.9476165771484,2.7131404876709,5.2285747528076,276.416656494141,569.40002441406,3.08144557476044,0.821493148803707
"1213","Myiagra azureocapilla",0.711282194105782,0.817193214088395,0.823120471135179,13.0789013234048,22.5157040841151,0.183395729717858,0.0595990030957983,1.8576469421386,2.1129913330078,1.8971614837646,32.25,55.99011230469,0.4938759803772,0.151231944561005
"1214","Myiagra vanikorensis",0.732035920143405,1.08555405734774,0.409931434753303,37.8855717271481,14.5366247076365,0.565804039816457,0.150075530099885,1.9850826263428,2.9036121368408,1.2236118316651,99.16667175293,42.48999023438,1.35968875885009,0.407211720943449
"1215","Myiarchus cephalotes",2.57889927895897,2.62971579808363,2.56961478320225,32.4514913605826,165.119728331071,0.569119884770008,0.225725490492969,6.3132495880127,6.4937496185303,6.1324996948242,80.91667175293,412.86999511719,1.46316695213318,0.62240481376648
"1216","Myiarchus cinerascens",5.08100536543174,5.5369780155279,4.80325785210618,21.8388453296872,207.595987681989,0.666001393368418,0.299206142182226,16.3870005607605,16.6582507193088,16.9822492599487,76.1666669845581,731.20007324219,2.54538360238075,1.14597454667091
"1217","Myiarchus crinitus",6.16835051702584,6.51839014761444,6.08163522169041,38.5528590180767,252.937866090804,0.836233132428846,0.608377378946454,22.4960839748382,25.7586660385132,19.5816659927368,171.91667175293,820.639953613276,3.56662392616271,2.08163663744927
"1218","Myiarchus ferox",2.02797662907778,2.85802894179119,1.35182695923003,40.5459037665421,84.3054699791817,0.895028690302551,0.294675178748824,5.0463333129883,6.7139167785645,3.8900833129883,120.58332824707,276,2.41250932216644,1.16228425502777
"1219","Myiarchus stolidus",1.83763709584857,1.85092114436989,1.85097428490267,41.1108931077441,36.1026335405877,0.635897260868321,0.189241130167667,4.369083404541,4.4633674621582,4.3928337097168,98.5,95.40002441406,1.67224133014679,0.493223994970322
"1220","Myiarchus swainsoni",4.21005895692979,4.71814922052111,3.76362568380883,42.7359942173703,170.668682746011,0.976790955952663,0.390054199995152,12.7254419326782,14.6949453353881,10.7528610229492,222.416662216186,546.65991210937,3.08786678314209,1.41850897669792
"1221","Myiarchus tuberculifer",5.08476449652816,5.59819480465935,4.72767125947223,81.460646342694,187.911784520832,1.09532474612376,0.401612058138342,16.581582069397,19.9679164886475,15.8331661224365,321.916667938232,663.56005859375,3.97071981430054,1.33331710100174
"1222","Myiarchus tyrannulus",2.80381087390544,3.51109316421356,2.45334247106553,50.0525576140393,164.952741685884,1.43082085860193,0.269453169953377,11.6095838546753,13.4914169311524,10.3226661682129,212.583337783814,705.84985351562,4.10442285239697,0.842024326324467
"1223","Myiobius barbatus",2.0267280814382,2.11453713366641,2.09709802787933,46.080093213909,127.376085140903,0.67844854013814,0.169154773907178,7.5245838165283,8.6721658706665,8.0085010528564,145.416671752929,507.06994628907,2.6127941608429,0.58731138706207
"1224","Myiobius sulphureipygius",1.70421320643235,1.33069713669864,2.29769588149421,62.4942950049432,117.61412144297,1.01824063819483,0.181009305624758,4.8754158020019,3.9213333129883,7.1594161987305,190.333343505859,293.25,2.83047461509704,0.468936741352083
"1225","Myiobius villosus",2.26058613551971,2.30698576355259,2.24652493009945,60.0266995990965,87.0483119787875,0.89989636569615,0.208939738415049,6.3132495880127,6.4937496185303,6.1324996948242,162.58332824707,211.63000488281,2.04092812538146,0.50858056545257
"1226","Myioborus melanocephalus",3.14315613609935,3.54033116276047,2.87579957934813,11.9095883734543,135.634201571165,1.04641560670618,0.434606895977145,10.1130828857422,11.730583190918,8.6706657409668,37.166664123535,384.18005371094,3.43946033716202,1.38479739427566
"1227","Myioborus miniatus",3.89834513167857,4.45007516917159,3.49481510597803,69.2180111199102,147.018825587157,0.845239163171134,0.294336030318913,13.8122491836548,17.2654166221619,13.4284172058106,266.833343505859,701.53991699219,3.22501742839814,1.179333537817
"1228","Myiodynastes maculatus",4.56519569718608,5.36513288222648,3.95509935724899,46.7927750077035,195.08062571901,1.24531300447251,0.400577049352367,11.6144170761108,13.4914169311524,9.9453334808349,145.5,588.29992675781,4.02477493882179,1.19424346089363
"1229","Myiomela leucura",4.25041421175899,2.9756519543513,5.98082626505569,29.5674365727916,332.862224230811,0.928739391173484,0.247305228117868,12.1698322296143,8.8349161148071,15.7215003967285,75.6666679382326,789.519958496091,2.43253672122955,0.752766430377956
"1230","Myiopagis gaimardii",1.35341297818755,1.82590449716209,1.02400422045706,11.6497486900546,72.8515794242349,0.67065164096046,0.297051883968727,3.2977504730225,4.1739177703857,2.4233322143555,27.83332824707,178.2099609375,1.68149185180664,0.768826961517329
"1231","Myiopagis viridicata",1.93233101488981,2.263083063168,1.8593909597352,44.9357738919701,62.9762203860422,1.26419365313815,0.2735319930033,6.6489162445068,8.0488338470459,5.810583114624,154.08332824707,192.17993164062,3.15726435184479,0.88146394491196
"1232","Myiophobus fasciatus",3.2679320601683,3.8891856454976,2.79653115557671,74.9062087138553,153.89641879416,1.40598903709633,0.579745079597561,10.4840002059936,13.5593338012696,9.5705833435059,224.58332824707,483.17993164063,4.03053829073905,1.53344079852104
"1233","Myiotheretes striaticollis",2.03438751996289,1.74598463244376,2.37770070400243,15.2293800099013,127.635293281755,0.583182651818701,0.282826897369341,5.06508350372316,4.27858352661133,5.9225826263428,40.9166641235352,327.81005859375,1.2143667936325,0.757418841123583
"1234","Myiothlypis coronata",3.43355882954302,3.59286461916746,3.35582093301065,44.4832464461526,169.850881767541,0.891098027613154,0.415313500229524,10.7509994506836,10.7328331470489,10.7711658477783,178.66667175293,640.85998535157,2.76186633110047,1.22566029429436
"1235","Myiothlypis fulvicauda",2.86099110071205,3.16274780266569,2.593459146864,51.7525687193966,115.554900192473,0.601498907158363,0.17124397504387,6.382583618164,7.1446657180786,6.0305004119873,123.08332824707,228.7099609375,1.54482793807984,0.42537331581116
"1236","Myiothlypis leucoblephara",1.83166755777476,1.57573488357797,2.18107131973397,11.066228554994,124.392930329202,0.616391586602519,0.217493789831606,5.7983322143555,4.4963331222534,7.1005840301514,31.33332824707,373,1.59988319873809,0.671161234378818
"1237","Myiothlypis luteoviridis",3.04155612743021,3.33667810202236,2.86183088570901,34.9832189721164,153.007349996195,0.935726838791948,0.362134836059568,9.68141651153566,10.6942501068116,8.6706657409668,162.916661262512,473.72998046875,3.13780325651169,1.23134502768516
"1238","Myiothlypis nigrocristata",3.77587569184959,4.10782630565878,3.50542806038538,27.5930742979092,137.672278782874,0.869613096205663,0.381351549896112,10.5926656723023,11.7846666574479,9.4017496109009,83.6666641235352,394.76989746094,2.81418430805207,1.00003927946091
"1239","Myiozetetes cayanensis",1.3385577752764,2.14207961685154,0.799408580933303,22.8279628888614,108.075856911427,0.775008135213695,0.52441534280023,2.9642086029053,4.1410255432129,1.9213333129883,56,283.97998046875,1.86532855033875,1.37457427382469
"1240","Myiozetetes similis",1.90530666428621,2.67208051856042,1.63120445426965,87.2867497172926,180.862381404162,1.01360715636169,0.497118297992347,5.6275844573975,7.6865005493164,4.6468849182129,216.5,508.6298828125,2.40339076519013,1.2456824183464
"1241","Myocastor coypus",5.88561852636036,5.30154819145307,6.64265055247991,62.203330600217,402.562829045495,0.825760486343367,0.683054500887656,14.897500038147,13.5712509155273,17.3483610153199,163.250003814698,1051.169921875,2.576266258955,1.91061952710151
"1242","Myodes californicus",1.71136660082629,2.21800710557481,1.61519572172037,43.0047150326888,81.8452318764202,0.519692285088303,0.348680554672855,7.63391637802127,8.61050009727478,7.1753339767456,156.500007629395,361.679992675784,2.45947200059891,1.70150250196457
"1243","Myodes gapperi",3.31870656452135,3.88031032933722,3.40510827344111,79.1073322945541,163.740810738102,0.642889754371838,0.52730187068787,18.9312500953675,17.1960000991822,22.1052504777908,269.583333969116,968.050018310547,2.76751130819321,2.24584019184112
"1244","Myodes glareolus",3.14455702388172,3.38367475694109,2.9666215506628,24.6046537570969,105.18051202057,3422.14462707786,8861.6283141973,12.9338328838349,13.1120834350586,13.2204158306122,80.7500038146974,556.469970703126,16264.8540881276,38261.8191527128
"1245","Myodes rufocanus",4.93494462266586,5.16823584467553,4.9330346900291,12.7135646900161,132.714539390857,4482.76194984187,13684.9908952508,19.6441669464111,20.6210842132569,19.21875,54.6666688919067,450.509979248047,16265.6171991378,38262.6117073596
"1246","Myodes rutilus",4.42761512063695,5.03279087958528,3.99734008451588,47.6139611845439,85.0119795034849,4833.74482810854,14470.7082474287,22.3501667976379,26.7621548175812,18.7221784591675,311.083343505859,508.870025634766,16266.0185600743,38263.0122449009
"1247","Myopus schisticolor",5.63596169961382,6.37750916875166,5.02263425351594,10.5369427524051,82.2564561759777,3936.97509194484,13597.4955074811,19.2057502269745,22.2047507762909,16.2050828933716,32.5833339691162,260.130004882812,7888.42727556825,27243.7733150721
"1248","Myotis adversus",3.02351785414394,3.10131263375854,3.49559319252324,111.156587348898,331.016094054638,1.50214850639004,0.213640734912379,7.4021224975586,7.5597896575928,8.3486442565918,241.5,715.68005371094,3.13961899280548,0.59574109315872
"1249","Myotis albescens",1.40976917000601,1.94885468188025,1.29501554495804,68.5328983635621,88.8832398555368,1.11297294767895,0.145804518442692,5.0434169769287,5.5496673583984,4.7784156799317,267,261.2900390625,3.63585034012795,0.546102881431582
"1250","Myotis aurascens",2.45298144899041,2.50796376131843,2.46847552359477,3.83637279930909,94.5028855293263,0.0650087817569698,0.0956875410241984,8.31483340263367,7.8361667394638,8.79774951934819,11.5833325386048,282.720031738281,0.195574015378952,0.28117898106575
"1251","Myotis auriculus",3.05975401070107,3.12040191125231,3.06874462178205,5.64238757180899,115.91817145747,0.482630724006427,0.246424273951318,10.2420840263367,11.0668332576752,10.7490835189819,23.3333320617676,432.98999023437,1.48295718431473,0.706061571836472
"1252","Myotis californicus",4.37489843788548,3.44674782679457,5.83158251664243,76.9733682233512,353.548855423495,1.03497217361929,0.745067297987135,19.0585827827454,17.147833943367,23.6690835952759,315.250010490417,1272.30999755859,4.59908825904131,2.34064936637879
"1253","Myotis ciliolabrum",3.43163142593979,3.48833705742323,3.59504612531444,10.7210985241868,167.509834823187,0.493152186641917,0.302103871230211,17.3140826225281,17.7396669387818,16.918083190918,62.666669845581,784.42004394531,2.1089176684618,1.19274252653122
"1254","Myotis evotis",2.61778043551797,3.60821956194335,2.41896132258683,39.9702685605977,167.128357576816,0.840749221200136,0.725813902575718,14.3825833797455,15.6162505149841,13.7908334732055,171.750005722046,607.699951171878,2.67132303118705,2.18291434645653
"1255","Myotis keaysi",2.86419914427927,2.9363422755898,2.95058417983123,52.7479569379464,133.59112517299,0.99459015683731,0.196357956418827,8.2038326263427,8.617917060852,8.9489154815673,151.083328247071,425.90002441407,2.81671094894409,0.6424086689949
"1256","Myotis keenii",3.02566849980629,2.66019377296841,3.57448374037949,84.1028243381717,172.746374803459,0.774120174709585,0.549831935787863,11.1429996788502,10.038197517395,12.6562504768372,252,630.220031738281,2.64437448978424,1.96487164497375
"1257","Myotis leibii",2.08929762278395,2.15785220181246,2.46141853856853,10.0019855040949,152.266796864284,0.253418616144137,0.172691686928593,6.05833339691166,7.32950007915497,7.0312490463257,26.7499980926514,412.909973144529,0.752518504858017,0.617947146296502
"1258","Myotis lucifugus",4.39564393093811,4.51158236661706,5.08745882307955,89.1517283242397,265.807074677862,2323.43301646548,8005.33041365985,21.5301666259766,20.5545835494995,22.8642503023148,308.500010490417,1010.89999389648,8378.55248395354,27835.9263148308
"1259","Myotis muricola",1.90848988023161,2.18020052486587,1.65325400075169,80.9867148431934,62.4740965500355,0.318212544197434,0.15352363208804,4.7155952453613,5.4783515930176,3.9795303344727,202.916656494141,171.85998535156,0.71191167831421,0.393495082855224
"1260","Myotis myotis",5.50729629209435,5.69851536915759,5.35552039346058,53.8761642908222,170.075060516064,1.50770704052541,0.321174148690247,14.1911668777466,15.4213342666626,13.6534175872803,168.333339691162,480.84997558593,4.74510782957077,0.890998855233194
"1261","Myotis nigricans",2.92580618038458,3.15639915208786,2.97167128196262,76.9209334655967,143.325446385027,1.30307337954343,0.262790075903144,12.8610830307007,15.8804697990418,13.7404174804688,279.666675567627,682.14001464843,4.10097521543503,1.45351815223694
"1262","Myotis occultus",4.03672053475341,3.87087500446361,4.32736966495351,8.92719302875842,192.316563106956,0.482334770549454,0.331033836974233,15.4549999237061,14.4068331718445,16.5043344497681,31.0833339691162,752.690002441406,1.33226656913758,1.16466182470321
"1263","Myotis riparius",1.71657946729236,2.04975944895916,1.51835640252897,33.7121414658704,84.5476322914546,0.793794970493002,0.255519447889157,5.7811660766602,6.9929990768433,4.5752506256104,122.16667175293,240.52990722656,2.65686178207398,0.808745205402373
"1264","Myotis thysanodes",4.07271044309512,4.07542423713992,4.37505564178976,21.1762975232301,185.500095310676,0.70870564005348,0.336252382952671,13.8717494010926,13.1967504024505,16.2276659011841,127.666666030884,778.039978027344,3.59203279018402,1.28686249256134
"1265","Myotis velifer",3.16029206207357,3.06305554587285,3.40357360005179,18.5227194024315,159.204596946956,0.778042867972035,0.281462889914172,14.954833984375,13.8023326396942,16.1075010299683,68.75,779.15002441406,2.72812809050084,0.880408734083175
"1266","Myotis volans",3.87416520216743,4.1146000982563,4.39953855865661,66.2650819493659,255.501155164021,0.475536566942834,0.454120511125914,18.6620833277703,22.5687494277955,19.2424297332764,293.833333969116,1039.57998657227,2.1764467805624,1.98968414962291
"1267","Myotis yumanensis",3.7217739203985,3.72141773359501,4.34186348942946,57.8293707595633,257.614821717634,1.02217336843366,0.787040307419497,19.0522495508195,20.8265833854675,20.7696657180787,259.083322525025,1098.0599975586,3.65504869446159,2.29876828193665
"1268","Myrmeciza ferruginea",0.696011105011372,0.824652743012522,0.592635196478036,18.4604470371988,62.2864231108009,0.33176433222611,0.185884583109004,1.8589992523193,2.2176666259765,1.505916595459,49.08334350586,155.9599609375,0.89049792289734,0.488226294517515
"1269","Myrmeciza hemimelaena",2.08248059315429,2.34527253983993,1.83965883994332,40.2424128452545,89.4880450315124,0.517039707626746,0.204757101962337,4.8420829772949,5.5331659317017,4.1502494812012,105.83332824707,194.33996582031,1.51834011077881,0.60002052783966
"1270","Myrmoborus leucophrys",3.18540840464267,3.9280587104005,2.47892540504261,35.5934456275106,105.336042462253,1.24753288955562,0.364603024165105,8.1965007781983,9.5459175109863,6.8504161834716,94.33332824707,292.16003417968,3.46738266944886,0.979643583297725
"1271","Myrmoborus myotherinus",0.923442635632017,1.07490290612601,0.917893527907481,50.8477237210094,106.752026656479,0.467005005232008,0.201815226351274,2.8894996643066,3.4166660308838,2.7722492218018,123.08332824707,255.67993164063,1.41804647445679,0.66516709327697
"1272","Myrmorchilus strigilatus",0.752249624961545,1.00087400850432,0.564997144320092,11.3649881746325,27.4937393718965,0.271222699991123,0.0476697448149169,1.9859161376953,2.8572483062744,1.5385837554931,31,71.11999511719,0.689436972141262,0.124101042747498
"1273","Myrmornis torquata",0.359857580524011,0.460535470175442,0.307314632978991,18.3564817125407,59.7861069185003,0.360162120964682,0.140974801710186,0.815250396728501,0.910249710083001,0.728000640869201,45.25,155.9599609375,0.89049792289734,0.388251900672915
