Taxon,Family,Subfamily,Clade,Tree Genus,Genus,Species,Genes,Length
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leiolopisma,Leiolopisma,Leiolopisma fasciolare,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leiolopisma,Leiolopisma,Leiolopisma mauritiana,2,692
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leiolopisma,Leiolopisma,Leiolopisma telfairii,6,3532
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos aloysiisabaudiae,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos amieti,2,899
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos blochmanni,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos dewittei,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos dungeri,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos fuhni,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos graueri,2,942
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos hackarsi,2,632
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos hylophilus,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos ianthinoxantha,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos kilimensis,2,925
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos koutoui,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos luberoensis,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos meleagris,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos pauliani,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos rhodurus,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos rhomboidalis,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Leptosiaphos,Leptosiaphos,Leptosiaphos vigintiserierum,3,1252
Sauria,Scincidae,Eugongylinae,Eugongylinae,Liburnascincus,Liburnascincus,Liburnascincus coensis,2,1611
Sauria,Scincidae,Eugongylinae,Eugongylinae,Liburnascincus,Liburnascincus,Liburnascincus mundivensis,2,1157
Sauria,Scincidae,Eugongylinae,Eugongylinae,Liburnascincus,Liburnascincus,Liburnascincus scirtetis,2,837
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_1,Lioscincus,Lioscincus novaecaledoniae,2,1323
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_2,Lioscincus,Lioscincus greeri,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_2,Lioscincus,Lioscincus steindachneri,7,4630
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_2,Lioscincus,Lioscincus vivae,3,1866
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_3,Lioscincus,Lioscincus maruia,3,1866
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_3,Lioscincus,Lioscincus tillieri,8,5301
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lioscincus_4,Lioscincus,Lioscincus nigrofasciolatum,6,3935
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia alpina,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia brongersmai,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia elegans,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia glacialis,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia stellaris,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lobulia,Lobulia,Lobulia subalpina,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus abscondita,2,1155
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus aeratus,2,1154
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus curtus,2,903
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus foliorum,5,2970
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus laevis,2,856
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus macfarlani,1,693
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus malleolus,2,1155
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus novaeguineae,5,3405
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus parrhasius,2,1155
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus rococo,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus sesbrauna,1,693
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus tanneri,2,1155
Sauria,Scincidae,Eugongylinae,Eugongylinae,Lygisaurus,Lygisaurus,Lygisaurus zuma,2,1155
Sauria,Scincidae,Eugongylinae,Eugongylinae,Marmorosphax,Marmorosphax,Marmorosphax boulinda,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Marmorosphax,Marmorosphax,Marmorosphax kaala,2,1323
Sauria,Scincidae,Eugongylinae,Eugongylinae,Marmorosphax,Marmorosphax,Marmorosphax montana,3,1866
Sauria,Scincidae,Eugongylinae,Eugongylinae,Marmorosphax,Marmorosphax,Marmorosphax taom,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Marmorosphax,Marmorosphax,Marmorosphax tricolor,8,5342
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia alanae,1,342
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia amaura,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia concinna,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia greyii,3,1617
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia maini,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Menetia,Menetia,Menetia surda,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia adelaidensis,8,5332
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia boulengeri,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia butleri,3,2019
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia obscura,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia ruficauda,4,2715
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia storri,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia,Morethia,Morethia taeniopleura,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Morethia_1,Morethia,Morethia lineoocellata,2,1584
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus exos,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus garrulus,2,1323
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus gracilis,3,1866
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus greeri,3,1857
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus hanchisteus,2,1323
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus humectus,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus manautei,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus mariei,8,5340
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus rankini,1,513
Sauria,Scincidae,Eugongylinae,Eugongylinae,Nannoscincus,Nannoscincus,Nannoscincus slevini,2,1323
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus coventryi,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus greeni,3,2055
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus metallicus,4,1879
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus microlepidotus,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus ocellatus,5,2703
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus orocryptus,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus palfreymani,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Niveoscincus,Niveoscincus,Niveoscincus pretiosus,7,4641
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma acrinasum,7,4795
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma aeneum,8,5336
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma alani,7,4759
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma burganae,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma chloronoton,7,4709
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma fallai,7,4797
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma grande,7,5093
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma hardyi,7,4795
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma homalonotum,7,4728
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma inconspicuum,7,4799
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma infrapunctatum,7,4707
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma judgei,1,549
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma levidensum,2,1254
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma lichenigera,9,6374
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma lineoocellatum,7,4708
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma longipes,7,4798
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma maccanni,7,4828
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma macgregori,7,4797
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma microlepis,8,5339
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma moco,7,4795
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma nigriplantare,7,4767
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma northlandi,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma notosaurus,7,4798
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma oliveri,7,4758
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma ornatum,7,4794
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma otagense,7,4794
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma pikitanga,3,1911
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma polychroma,7,4800
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma repens,1,549
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma roimata,,
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma smithi,8,5334
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma stenotis,7,4797
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma striatum,7,4758
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma suteri,8,5338
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma taumakae,7,4795
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma tekakahu,2,1254
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma toka,1,549
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma townsi,7,4798
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma waimatense,7,4795
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma whitakeri,7,4797
Sauria,Scincidae,Eugongylinae,Eugongylinae,Oligosoma,Oligosoma,Oligosoma zelandicum,8,5139
